SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv
pLFC_S.pB10-A,338,4.943167913910141e-15,0.3871025641025641,216,0,0,1000000673.8390968,3.4989500780318885e-5,-14.305994636788663,1000000673.8390968,3.4989500780318885e-5,0.9999999999999649,3.4989477203039945e-14,0.009900990099009901,-0.009900990098974912,Decrease
pLFC_S.pB10-A,339,7.927451037047843e-15,0.3871025641025641,216,0,0,1000000673.8390752,5.611338357738394e-5,-14.100866431660458,1000000673.8390752,5.611338357738394e-5,0.9999999999999438,5.6113345766015775e-14,0.009900990099009901,-0.009900990098953788,Decrease
pLFC_S.pB10-A,340,1.2713401818284578e-14,0.3871025641025641,216,0,0,1000000673.8390392,8.999025307409561e-5,-13.895738226532252,1000000673.8390392,8.999025307409561e-5,0.99999999999991,8.999019243518271e-14,0.009900990099009901,-0.00990099009891991,Decrease
pLFC_S.pB10-A,341,2.0388720792825192e-14,0.3871025641025641,216,0,0,1000000673.8389864,1.4431948782217305e-4,-13.690610021404048,1000000673.8389864,1.4431948782217305e-4,0.9999999999998557,1.4431939057412035e-13,0.009900990099009901,-0.009900990098865583,Decrease
pLFC_S.pB10-A,342,3.2697773696566185e-14,0.3871025641025641,216,0,0,1000000673.8388982,2.3144897937048744e-4,-13.485481816275843,1000000673.8388982,2.3144897937048744e-4,0.9999999999997685,2.314488234112137e-13,0.009900990099009901,-0.009900990098778453,Decrease
pLFC_S.pB10-A,343,5.2438032556122537e-14,0.3871025641025641,216,0,0,1000000673.8387592,3.711819254587299e-4,-13.280353611147637,1000000673.8387592,3.711819254587299e-4,0.9999999999996287,3.7118167534199253e-13,0.009900990099009901,-0.009900990098638719,Decrease
pLFC_S.pB10-A,344,8.40958556956964e-14,0.3871025641025641,216,0,0,1000000673.8385372,5.952787645500623e-4,-13.075225406019431,1000000673.8385372,5.952787645500623e-4,0.9999999999994047,5.952783634282063e-13,0.009900990099009901,-0.009900990098414622,Decrease
pLFC_S.pB10-A,345,1.3486610005099518e-13,0.3871025641025641,216,0,0,1000000673.8381743,9.546786250838925e-4,-12.870097200891227,1000000673.8381743,9.546786250838925e-4,0.9999999999990453,9.546779817845127e-13,0.009900990099009901,-0.009900990098055224,Decrease
pLFC_S.pB10-A,346,2.1628729254842285e-13,0.3871025641025641,216,0,0,1000000673.8375988,0.00153108464857796,-12.664968995763022,1000000673.8375988,0.00153108464857796,0.9999999999984689,1.5310836168739078e-12,0.009900990099009901,-0.009900990097478817,Decrease
pLFC_S.pB10-A,347,3.468639850951326e-13,0.3871025641025641,216,0,0,1000000673.836674,0.00245555426197387,-12.459840790634818,1000000673.836674,0.00245555426197387,0.9999999999975444,2.4555526073264387e-12,0.009900990099009901,-0.009900990096554348,Decrease
pLFC_S.pB10-A,348,5.562722744293475e-13,0.3871025641025641,216,0,0,1000000673.835194,0.00393834020490027,-12.254712585506612,1000000673.835194,0.00393834020490027,0.9999999999960617,3.938337551094311e-12,0.009900990099009901,-0.009900990095071564,Decrease
pLFC_S.pB10-A,349,8.921042731315306e-13,0.3871025641025641,216,0,0,1000000673.8328136,0.00631681778622677,-12.049584380378406,1000000673.8328136,0.00631681778622677,0.9999999999936833,6.316813529710634e-12,0.009900990099009901,-0.009900990092693088,Decrease
pLFC_S.pB10-A,350,1.4306843442016897e-12,0.3871025641025641,216,0,0,1000000673.8289976,0.01013252854946158,-11.844456175250201,1000000673.8289976,0.01013252854946158,0.9999999999898674,1.0132521721771957e-11,0.009900990099009901,-0.00990099008887738,Decrease
pLFC_S.pB10-A,351,2.2944152991878257e-12,0.3871025641025641,216,0,0,1000000673.822877,0.01625520475497222,-11.639327970121997,1000000673.822877,0.01625520475497222,0.9999999999837448,1.625519380158653e-11,0.009900990099009901,-0.009900990082754708,Decrease
pLFC_S.pB10-A,352,3.6795968212573256e-12,0.3871025641025641,216,0,0,1000000673.81305,0.0260828757951836,-11.434199764993792,1000000673.81305,0.0260828757951836,0.9999999999739172,2.6082858219533034e-11,0.009900990099009901,-0.009900990072927043,Decrease
pLFC_S.pB10-A,353,5.901038391698202e-12,0.3871025641025641,216,0,0,1000000673.7972728,0.04186589288936147,-11.229071559865586,1000000673.7972728,0.04186589288936147,0.999999999958134,4.186586467850327e-11,0.009900990099009901,-0.009900990057144036,Decrease
pLFC_S.pB10-A,354,9.463605876362632e-12,0.3871025641025641,216,0,0,1000000673.7719054,0.06723460818987853,-11.02394335473738,1000000673.7719054,0.06723460818987853,0.9999999999327654,6.72345628845985e-11,0.009900990099009901,-0.009900990031775338,Decrease
pLFC_S.pB10-A,355,1.5176962127397964e-11,0.3871025641025641,216,0,0,1000000673.7310776,0.10806643361571672,-10.818815149609176,1000000673.7310776,0.10806643361571672,0.9999999998919337,1.0806636079637266e-10,0.009900990099009901,-0.00990098999094354,Decrease
pLFC_S.pB10-A,356,2.4339578636912142e-11,0.3871025641025641,216,0,0,1000000673.6652251,0.17393048573335,-10.613686944480971,1000000673.6652251,0.17393048573335,0.9999999998260696,1.7393036853225732e-10,0.009900990099009901,-0.009900989925079533,Decrease
pLFC_S.pB10-A,357,3.903383847502539e-11,0.3871025641025641,216,0,0,1000000673.558624,0.2805461181199392,-10.408558739352767,1000000673.558624,0.2805461181199392,0.9999999997194541,2.8054592907710316e-10,0.009900990099009901,-0.009900989818463973,Decrease
pLFC_S.pB10-A,358,6.259929840296021e-11,0.3871025641025641,216,0,0,1000000673.3850958,0.4541007935241745,-10.20343053422456,1000000673.3850958,0.4541007935241745,0.9999999995458995,4.5410048753346676e-10,0.009900990099009901,-0.009900989644909413,Decrease
pLFC_S.pB10-A,359,1.0039166819451024e-10,0.3871025641025641,216,0,0,1000000673.1000535,0.7391841273606266,-9.998302329096354,1000000673.1000535,0.7391841273606266,0.9999999992608164,7.391836292696933e-10,0.009900990099009901,-0.009900989359826272,Decrease
pLFC_S.pB10-A,360,1.610000000000001e-10,0.3871025641025641,216,0,0,1000000672.6250086,1.2143002188552303,-9.79317412396815,1000000672.6250086,1.2143002188552303,0.9999999987857006,1.2142994006125614e-9,0.009900990099009901,-0.0099009888847105,Decrease
