SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2
pHFCi2_S.pB10,32,1.0620803313458947e-14,0.08499999999999996,48,0,0,1001060762.5096134,0
pHFCi2_S.pB10,33,1.2018454991286783e-14,0.08499999999999996,48,0,0,1001060762.5096507,0
pHFCi2_S.pB10,34,1.3600031571486191e-14,0.08499999999999996,48,0,0,1001060762.509648,0
pHFCi2_S.pB10,35,1.5389736773945942e-14,0.08499999999999996,48,0,0,1001060762.5096096,0
pHFCi2_S.pB10,36,1.7414959423176028e-14,0.08499999999999996,48,0,0,1001060762.5096469,0
pHFCi2_S.pB10,37,1.9706692594268857e-14,0.08499999999999996,48,0,0,1001060762.5096148,0
pHFCi2_S.pB10,38,2.2300007916652613e-14,0.08499999999999996,48,0,0,1001060762.509614,0
pHFCi2_S.pB10,39,2.5234592294162764e-14,0.08499999999999996,48,0,0,1001060762.5096475,0
pHFCi2_S.pB10,40,2.855535525514745e-14,0.08499999999999996,48,0,0,1001060762.5096506,0
pHFCi2_S.pB10,41,3.231311622721561e-14,0.08499999999999996,48,0,0,1001060762.5096132,0
pHFCi2_S.pB10,42,3.656538225436091e-14,0.08499999999999996,48,0,0,1001060762.5096148,0
pHFCi2_S.pB10,43,4.1377228058290185e-14,0.08499999999999996,48,0,0,1001060762.5096148,0
pHFCi2_S.pB10,44,4.682229191200541e-14,0.08499999999999996,48,0,0,1001060762.5096135,0
pHFCi2_S.pB10,45,5.2983902566035e-14,0.08499999999999996,48,0,0,1001060762.509694,0
pHFCi2_S.pB10,46,5.995635447326938e-14,0.08499999999999996,48,0,0,1001060762.5096151,0
pHFCi2_S.pB10,47,6.784635082785909e-14,0.08499999999999996,48,0,0,1001060762.5096813,0
pHFCi2_S.pB10,48,7.67746365017768e-14,0.08499999999999996,48,0,0,1001060762.5097,0
pHFCi2_S.pB10,49,8.687784586875151e-14,0.08499999999999996,48,0,0,1001060762.5096476,0
pHFCi2_S.pB10,50,9.831059379382231e-14,0.08499999999999996,48,0,0,1001060762.509611,0
pHFCi2_S.pB10,51,1.1124784178805499e-13,0.08499999999999996,48,0,0,1001060762.5096154,0
pHFCi2_S.pB10,52,1.2588757553896352e-13,0.08499999999999996,48,0,0,1001060762.5096997,0
pHFCi2_S.pB10,53,1.4245383479232398e-13,0.08499999999999996,48,0,0,1001060762.5096494,0
pHFCi2_S.pB10,54,1.6120014195330892e-13,0.08499999999999996,48,0,0,1001060762.5096477,0
pHFCi2_S.pB10,55,1.824133818766601e-13,0.08499999999999996,48,0,0,1001060762.5096985,0
pHFCi2_S.pB10,56,2.0641819222044014e-13,0.08499999999999996,48,0,0,1001060762.5096473,0
pHFCi2_S.pB10,57,2.335819315512958e-13,0.08499999999999996,48,0,0,1001060762.5096158,0
pHFCi2_S.pB10,58,2.6432030123085106e-13,0.08499999999999996,48,0,0,1001060762.5096503,0
pHFCi2_S.pB10,59,2.9910370711796725e-13,0.08499999999999996,48,0,0,1001060762.5096496,0
pHFCi2_S.pB10,60,3.3846445844345297e-13,0.08499999999999996,48,0,0,1001060762.5096506,0
pHFCi2_S.pB10,61,3.830049140254818e-13,0.08499999999999996,48,0,0,1001060762.5092944,0
