SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M,end_time,A1,M1,A2,M2,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Invasion
DimF,73,0.4000000000000003,0.03999999999999998,5.0237728630191646e-11,1.04,240,477547304.20143473,28987250.95147832,110163273.95100673,19827432.27480796,587710578.1524415,48814683.22628628,0.92331068979013875,0.07668931020986126,0.009900990099009901,Increase,Partial
DimF,74,0.8000000000000003,0.03999999999999998,1.2619146889603872e-10,1.04,240,443502956.07655954,26841623.1189375,101802490.23767713,71957942.59590012,545305446.3142366,98799565.71483761,0.8466095374671951,0.153390462532805,0.009900990099009901,Increase,Partial
DimF,75,1.2000000000000002,0.03999999999999998,3.169786384922228e-10,1.04,240,268741825.46140826,15943678.715574238,59529410.59769691,363174568.9197895,328271236.05910516,379118247.63536376,0.4640601021443654,0.5359398978556346,0.009900990099009901,Increase,Partial
DimF,76,1.6,0.03999999999999998,7.962143411069944e-10,1.04,240,21130061.843073588,1132916.4744825866,3840172.460747176,865402203.7040789,24970234.303820763,866535120.1785614,0.028009068233043596,0.9719909317669564,0.009900990099009901,Increase,Partial
DimF,77,2,0.03999999999999998,1.999999999999999e-9,1.04,240,294059.2804021029,13299.844180167163,35138.07044706949,1037907128.3659134,329197.3508491724,1037920428.2100936,3.1706955894283566e-4,0.9996829304410572,0.009900990099009901,Increase,Partial
DimF,78,-2,0.08000000000000002,2e-13,1.08,240,403642770.9768643,146643905.20763707,92378495.30631936,302303.4302658689,496021266.28318363,146946208.63790295,0.7714562332162477,0.22854376678375235,0.009900990099009901,Increase,Partial
DimF,79,-1.6,0.08000000000000002,5.023772863019159e-13,1.08,240,403393026.6444545,146545954.28143445,92317970.53463964,760002.2239787009,495710997.17909414,147305956.50541314,0.7709143504516555,0.22908564954834457,0.009900990099009901,Increase,Partial
DimF,80,-1.2,0.08000000000000002,1.2619146889603865e-12,1.08,240,402763994.20138144,146299266.1290136,92165532.8306242,1913141.8493767683,494929527.03200567,148212407.97839037,0.7695494572656119,0.23045054273438817,0.009900990099009901,Increase,Partial
DimF,81,-0.7999999999999998,0.08000000000000002,3.1697863849222284e-12,1.08,240,401173210.5483782,145675544.15299508,91780068.50441928,4831466.291603388,492953279.0527975,150507010.44459847,0.7660974377110997,0.23390256228890027,0.009900990099009901,Increase,Partial
DimF,82,-0.3999999999999999,0.08000000000000002,7.962143411069945e-12,1.08,240,397110021.2009501,144083324.66038153,90795786.10931456,12299033.99849569,487905807.31026465,156382358.65887722,0.7572788591830707,0.24272114081692936,0.009900990099009901,Increase,Partial
DimF,83,0,0.08000000000000002,2e-11,1.08,240,386486086.6262858,139926338.29837015,88224154.39556351,31914231.57243092,474710241.0218493,171840569.87080106,0.7342195431886442,0.2657804568113557,0.009900990099009901,Increase,Partial
DimF,84,0.4000000000000003,0.08000000000000002,5.0237728630191646e-11,1.08,240,357339837.8840586,128569212.63846932,81185289.50104602,86360448.20110375,438525127.3851046,214929660.8395731,0.6710871743345865,0.32891282566541347,0.009900990099009901,Increase,Partial
DimF,85,0.8000000000000003,0.08000000000000002,1.2619146889603872e-10,1.08,240,273713999.19228864,96413506.46787068,61159542.40940718,247346364.37784833,334873541.60169584,343759870.845719,0.49345277650567215,0.5065472234943278,0.009900990099009901,Increase,Partial
DimF,86,1.2000000000000002,0.08000000000000002,3.169786384922228e-10,1.08,240,98697360.4893858,32054661.249041427,20606340.54614946,612931077.6152734,119303701.03553526,644985738.8643148,0.15609753950174743,0.8439024604982526,0.009900990099009901,Increase,Partial
DimF,87,1.6,0.08000000000000002,7.962143411069944e-10,1.08,240,6650002.765965129,1742515.069658459,1130476.8603625835,892282871.9476507,7780479.626327713,894025387.0173092,0.008627665791624634,0.9913723342083753,0.009900990099009901,Increase,Partial
DimF,88,2,0.08000000000000002,1.999999999999999e-9,1.08,240,113759.37089849883,21564.17550179521,12982.291191665889,1037250020.3460406,126741.66209016473,1037271584.5215424,1.221726109356859e-4,0.9998778273890643,0.009900990099009901,Increase,Partial
DimF,89,-2,0.12,2e-13,1.12,240,207417305.36073405,419064636.9400544,45932526.871615455,838184.5920777805,253349832.23234951,419902821.5321322,0.37630721663813405,0.6236927833618658,0.009900990099009901,Increase,Partial
DimF,90,-1.6,0.12,5.023772863019159e-13,1.12,240,207087836.5558496,418319602.34024847,45855331.267922275,2104682.740778056,252943167.8237719,420424285.0810265,0.3756391354120487,0.6243608645879513,0.009900990099009901,Increase,Partial
DimF,91,-1.2,0.12,1.2619146889603865e-12,1.12,240,206261325.16864195,416451218.0917563,45661704.41956156,5282021.138071939,251923029.58820352,421733239.22982824,0.3739637575557885,0.6260362424442114,0.009900990099009901,Increase,Partial
DimF,92,-0.7999999999999998,0.12,3.1697863849222284e-12,1.12,240,204192104.68805525,411777531.8645834,45177121.239009485,13237808.375068514,249369225.92706472,425015340.23965186,0.369773032239616,0.630226967760384,0.009900990099009901,Increase,Partial
