SetID,SweepID,gamma_M,psi_M
pDim90_E.R1,352,1.198668654044911e-12,0.364738255033557
pDim90_E.R1,353,1.3564082530225602e-12,0.364738255033557
pDim90_E.R1,354,1.53490569946846e-12,0.364738255033557
pDim90_E.R1,355,1.7368926361299336e-12,0.364738255033557
pDim90_E.R1,356,1.9654601780989692e-12,0.364738255033557
pDim90_E.R1,357,2.224106217814507e-12,0.364738255033557
pDim90_E.R1,358,2.5167889551980983e-12,0.364738255033557
pDim90_E.R1,359,2.847987472123247e-12,0.364738255033557
pDim90_E.R1,360,3.222770278222437e-12,0.364738255033557
pDim90_E.R1,361,3.646872877025232e-12,0.364738255033557
pDim90_E.R1,362,4.126785539463882e-12,0.364738255033557
pDim90_E.R1,363,4.669852627991774e-12,0.364738255033557
pDim90_E.R1,364,5.284384991325391e-12,0.364738255033557
pDim90_E.R1,365,5.9797871498471524e-12,0.364738255033557
pDim90_E.R1,366,6.766701218055738e-12,0.364738255033557
pDim90_E.R1,367,7.657169766587356e-12,0.364738255033557
pDim90_E.R1,368,8.664820116172671e-12,0.364738255033557
pDim90_E.R1,369,9.805072883879848e-12,0.364738255033557
pDim90_E.R1,370,1.1095377973139221e-11,0.364738255033557
pDim90_E.R1,371,1.2555481619032102e-11,0.364738255033557
pDim90_E.R1,372,1.4207728575581977e-11,0.364738255033557
pDim90_E.R1,373,1.6077404069583527e-11,0.364738255033557
pDim90_E.R1,374,1.8193120754073387e-11,0.364738255033557
pDim90_E.R1,375,2.0587256583199658e-11,0.364738255033557
pDim90_E.R1,376,2.329645030952724e-11,0.364738255033557
pDim90_E.R1,377,2.6362162186639535e-11,0.364738255033557
pDim90_E.R1,378,2.9831308457772835e-11,0.364738255033557
pDim90_E.R1,379,3.37569793404047e-11,0.364738255033557
pDim90_E.R1,380,3.819925149450152e-11,0.364738255033557
pDim90_E.R1,381,4.322610740806535e-11,0.364738255033557
pDim90_E.R1,382,4.891447576983412e-11,0.364738255033557
pDim90_E.R1,383,5.5351408750519614e-11,0.364738255033557
pDim90_E.R1,384,6.263541420915247e-11,0.364738255033557
pDim90_E.R1,385,7.087796321200713e-11,0.364738255033557
