"","Time","A1","M1","F1","A2","M2","F2","C","Cycle","Phase"
"1319",386.3,781.942749239753,0.048820759982254,19871466.6888371,18512447.2121274,163409.116709221,0,981451894.990756,6,"conj"
"1325",386.31,794.072932678041,0.0496733444839343,19976698.3695748,18601326.9862968,164509.09107896,0,981256671.430443,6,"conj"
"1335",386.32,806.346116334006,0.0505379866126718,20082487.0642926,18690633.300327,165616.467609111,0,981060456.771117,6,"conj"
"1345",386.33,818.763844139144,0.0514148437000548,20188835.7186835,18780368.1993644,166731.296084517,0,980863245.970609,6,"conj"
"1355",386.34,831.327676104229,0.0523040750543802,20295747.2939893,18870533.7383417,167853.626624519,0,980665033.961064,6,"conj"
"1365",386.35,844.039188484113,0.0532058419850126,20403224.7670825,18961131.9820257,168983.509685214,0,980465815.648812,6,"conj"
"1375",386.36,856.899973943775,0.0541203078270103,20511271.1305461,19052165.005061,170120.996061675,0,980265585.914237,6,"conj"
"1385",386.37,869.911641726911,0.0550476379661106,20619889.3927602,19143634.8920213,171266.136890275,0,980064339.611639,6,"conj"
"1395",386.38,883.075817825379,0.0559879998639602,20729082.5779823,19235543.737454,172418.983650943,0,979862071.569107,6,"conj"
"1405",386.39,896.394145150797,0.0569415630836827,20838853.7264314,19327893.6459282,173579.588169474,0,979658776.588384,6,"conj"
"1419",386.4,909.868283707795,0.0579084993157516,20949205.8943719,19420686.7320826,174748.002619852,0,979454449.444734,6,"conj"
"1425",386.41,923.499910769117,0.0588889824041848,21060142.1541988,19513925.1206741,175924.279526589,0,979249084.886801,6,"conj"
"1435",386.42,937.290721052051,0.059883188373026,21171665.5945193,19607610.9466234,177108.471767046,0,979042677.636486,6,"conj"
"1445",386.43,951.242426897549,0.0608912954532133,21283779.3202426,19701746.3550672,178300.632573844,0,978835222.388798,6,"conj"
"1455",386.44,965.356758450271,0.0619134841097097,21396486.4526625,19796333.5014041,179500.815537217,0,978626713.811724,6,"conj"
"1465",386.45,979.6354638409,0.0629499370689977,21509790.1295444,19891374.5513447,180709.074607414,0,978417146.54609,6,"conj"
"1475",386.46,994.080309370224,0.0640008393469006,21623693.5052118,19986871.6809598,181925.464097115,0,978206515.205421,6,"conj"
"1485",386.47,1008.69307969518,0.0650663782767504,21738199.7506338,20082827.0767312,183150.038683869,0,977994814.375805,6,"conj"
"1495",386.48,1023.47557801629,0.0661467435378636,21853312.0535099,20179242.9355983,184382.853412507,0,977782038.615755,6,"conj"
"1505",386.49,1038.42962626801,0.0672421271844333,21969033.6183623,20276121.4650118,185623.963697653,0,977568182.45606,6,"conj"
"1519",386.5,1053.55706530999,0.0683527236747036,22085367.6666212,20373464.8829808,186873.425326169,0,977353240.399654,6,"conj"
"1525",386.51,1068.85975512079,0.0694787299005331,22202317.4367143,20471275.4181246,188131.29445966,0,977137206.921468,6,"conj"
"1535",386.52,1084.33957499346,0.070620345217312,22319886.1841565,20569555.3097222,189397.627636986,0,976920076.468289,6,"conj"
"1545",386.53,1099.9984237331,0.071777771474243,22438077.1816389,20668306.8077637,190672.481776792,0,976701843.458619,6,"conj"
"1555",386.54,1115.83821985653,0.0729512130449985,22556893.7191207,20767532.1730016,191955.914180056,0,976482502.282527,6,"conj"
"1565",386.55,1131.86090179348,0.0741408768587118,22676339.1039162,20867233.6769995,193247.982532625,0,976262047.301509,6,"conj"
"1575",386.56,1148.06842809085,0.0753469724314232,22796416.6607905,20967413.6021874,194548.744907843,0,976040472.848339,6,"conj"
"1585",386.57,1164.46277761797,0.0765697118978311,22917129.7320486,21068074.2419111,195858.259769112,0,975817773.226924,6,"conj"
"1595",386.58,1181.04594977453,0.0778093100434676,23038481.6776279,21169217.9004842,197176.585972517,0,975593942.712156,6,"conj"
"1605",386.59,1197.81996470047,0.0790659843372585,23160475.8751908,21270846.8932409,198503.782769457,0,975368975.549768,6,"conj"
"1619",386.6,1214.78686348814,0.0803399549644873,23283115.7202185,21372963.5465885,199839.909809303,0,975142865.95618,6,"conj"
"1625",386.61,1231.94870839597,0.0816314448601178,23406404.6261019,21475570.1980581,201185.027142029,0,974915608.118358,6,"conj"
"1635",386.62,1249.30758306558,0.0829406797426065,23530346.0242395,21578669.1963607,202539.195220951,0,974687196.193655,6,"conj"
"1645",386.63,1266.86559273981,0.084267888148042,23654943.3641296,21682262.9014385,203902.474905394,0,974457624.309666,6,"conj"
"1655",386.64,1284.62486448362,0.0856133014647412,23780200.1134658,21786353.6845185,205274.92746342,0,974226886.564075,6,"conj"
"1665",386.65,1302.58754740713,0.0869771539682583,23906119.7582322,21890943.928166,206656.614574567,0,973994977.024503,6,"conj"
"1675",386.66,1320.75581289093,0.0883596828568276,24032705.8028009,21996036.02634,208047.59833262,0,973761889.728354,6,"conj"
"1685",386.67,1339.13185481322,0.0897611282871924,24159961.7700244,22101632.3844436,209447.941248342,0,973527618.682668,6,"conj"
"1695",386.68,1357.71788978034,0.0911817334109607,24287891.2013383,22207735.4193835,210857.706252328,0,973292157.863954,6,"conj"
"1705",386.69,1376.51615735849,0.0926217444113107,24416497.6568552,22314347.5596211,212276.956697781,0,973055501.218047,6,"conj"
"1719",386.7,1395.5289203084,0.0940814105401889,24545784.7154633,22421471.2452289,213705.75636335,0,972817642.659943,6,"conj"
"1725",386.71,1414.75846482226,0.0955609841559503,24675755.9749255,22529108.927945,215144.169455981,0,972578576.073648,6,"conj"
"1735",386.72,1434.20710076312,0.0970607207614671,24806415.0519786,22637263.0712297,216592.260613798,0,972338295.312017,6,"conj"
"1745",386.73,1453.87716190619,0.0985808790426493,24937765.58243,22745936.1503183,218050.09490895,0,972096794.1966,6,"conj"
"1755",386.74,1473.77100618375,0.100121720907534,25069811.2212629,22855130.6522811,219517.737850578,0,971854066.517478,6,"conj"
"1765",386.75,1493.89101593134,0.10168351152575,25202555.6427327,22964849.0760773,220995.255387704,0,971610106.033103,6,"conj"
"1775",386.76,1514.23959813708,0.103266519368509,25336002.5404701,23075093.9326116,222482.713912184,0,971364906.470142,6,"conj"
"1785",386.77,1534.81918469331,0.104871016249079,25470155.6275818,23185867.7447914,223980.180261679,0,971118461.52331,6,"conj"
