"","Time","Cycle","Phase","Cell_types","Density","Host","Genotype"
"498",0.71,1,"conj","A1",139627.980288278,"1","A"
"499",0.71,1,"conj","M1",15474120.0011967,"1","M"
"500",0.71,1,"conj","F1",0,"1","F"
"501",0.71,1,"conj","A2",2.96196238793397,"2","A"
"502",0.71,1,"conj","M2",2.22998872395235,"2","M"
"503",0.71,1,"conj","F2",15302094.2804309,"2","F"
"504",0.71,1,"conj","C",989184152.546133,"C","C"
"505",0.72,1,"conj","A1",140285.957755801,"1","A"
"506",0.72,1,"conj","M1",15569558.9439782,"1","M"
"507",0.72,1,"conj","F1",0,"1","F"
"508",0.72,1,"conj","A2",3.0275315208239,"2","A"
"509",0.72,1,"conj","M2",2.28265567509464,"2","M"
"510",0.72,1,"conj","F2",15394048.3066577,"2","F"
"511",0.72,1,"conj","C",988996101.481421,"C","C"
"512",0.73,1,"conj","A1",140947.034592749,"1","A"
"513",0.73,1,"conj","M1",15665586.3379334,"1","M"
"514",0.73,1,"conj","F1",0,"1","F"
"515",0.73,1,"conj","A2",3.09396433020925,"2","A"
"516",0.73,1,"conj","M2",2.3361226394497,"2","M"
"517",0.73,1,"conj","F2",15486554.7305883,"2","F"
"518",0.73,1,"conj","C",988806906.466799,"C","C"
"519",0.74,1,"conj","A1",141611.225384443,"1","A"
"520",0.74,1,"conj","M1",15762205.8089802,"1","M"
"521",0.74,1,"conj","F1",0,"1","F"
"522",0.74,1,"conj","A2",3.16127084506574,"2","A"
"523",0.74,1,"conj","M2",2.39040035163942,"2","M"
"524",0.74,1,"conj","F2",15579616.8684467,"2","F"
"525",0.74,1,"conj","C",988616560.545517,"C","C"
"526",0.75,1,"conj","A1",142278.544784684,"1","A"
"527",0.75,1,"conj","M1",15859421.0053489,"1","M"
"528",0.75,1,"conj","F1",0,"1","F"
"529",0.75,1,"conj","A2",3.22946120560664,"2","A"
"530",0.75,1,"conj","M2",2.44549968325947,"2","M"
"531",0.75,1,"conj","F2",15673238.0563373,"2","F"
"532",0.75,1,"conj","C",988425056.718568,"C","C"
"533",0.76,1,"conj","A1",142949.007516063,"1","A"
"534",0.76,1,"conj","M1",15957235.5977189,"1","M"
"535",0.76,1,"conj","F1",0,"1","F"
"536",0.76,1,"conj","A2",3.2985456644931,"2","A"
"537",0.76,1,"conj","M2",2.50143164458681,"2","M"
"538",0.76,1,"conj","F2",15767421.6503637,"2","F"
"539",0.76,1,"conj","C",988232387.944424,"C","C"
"540",0.77,1,"conj","A1",143622.628370293,"1","A"
"541",0.77,1,"conj","M1",16055653.279357,"1","M"
"542",0.77,1,"conj","F1",0,"1","F"
"543",0.77,1,"conj","A2",3.36853458805757,"2","A"
"544",0.77,1,"conj","M2",2.55820738630818,"2","M"
"545",0.77,1,"conj","F2",15862171.0267479,"2","F"
"546",0.77,1,"conj","C",988038547.138783,"C","C"
"547",0.78,1,"conj","A1",144299.422208523,"1","A"
"548",0.78,1,"conj","M1",16154677.7662552,"1","M"
"549",0.78,1,"conj","F1",0,"1","F"
"550",0.78,1,"conj","A2",3.43943845754047,"2","A"
"551",0.78,1,"conj","M2",2.61583820126991,"2","M"
"552",0.78,1,"conj","F2",15957489.5819511,"2","F"
"553",0.78,1,"conj","C",987843527.174309,"C","C"
"554",0.79,1,"conj","A1",144979.403961665,"1","A"
"555",0.79,1,"conj","M1",16254312.7972709,"1","M"
"556",0.79,1,"conj","F1",0,"1","F"
"557",0.79,1,"conj","A2",3.51126787034005,"2","A"
"558",0.79,1,"conj","M2",2.67433552624923,"2","M"
"559",0.79,1,"conj","F2",16053380.7327941,"2","F"
"560",0.79,1,"conj","C",987647320.88037,"C","C"
"561",0.8,1,"conj","A1",145662.588630721,"1","A"
"562",0.8,1,"conj","M1",16354562.1342667,"1","M"
"563",0.8,1,"conj","F1",0,"1","F"
"564",0.8,1,"conj","A2",3.58403354127593,"2","A"
"565",0.8,1,"conj","M2",2.7337109437475,"2","M"
"566",0.8,1,"conj","F2",16149847.9165794,"2","F"
"567",0.8,1,"conj","C",987449921.042779,"C","C"
"568",0.81,1,"conj","A1",146348.991287109,"1","A"
"569",0.81,1,"conj","M1",16455429.5622516,"1","M"
"570",0.81,1,"conj","F1",0,"1","F"
"571",0.81,1,"conj","A2",3.65774630386602,"2","A"
"572",0.81,1,"conj","M2",2.79397618380537,"2","M"
"573",0.81,1,"conj","F2",16246894.591213,"2","F"
"574",0.81,1,"conj","C",987251320.403526,"C","C"
"575",0.82,1,"conj","A1",147038.627072989,"1","A"
"576",0.82,1,"conj","M1",16556918.8895231,"1","M"
"577",0.82,1,"conj","F1",0,"1","F"
"578",0.82,1,"conj","A2",3.73241711161742,"2","A"
"579",0.82,1,"conj","M2",2.85514312584046,"2","M"
"580",0.82,1,"conj","F2",16344524.2353283,"2","F"
"581",0.82,1,"conj","C",987051511.660515,"C","C"
"582",0.83,1,"conj","A1",147731.511201597,"1","A"
"583",0.83,1,"conj","M1",16659033.94781,"1","M"
"584",0.83,1,"conj","F1",0,"1","F"
"585",0.83,1,"conj","A2",3.80805703933111,"2","A"
"586",0.83,1,"conj","M2",2.91722380050753,"2","M"
"587",0.83,1,"conj","F2",16442740.3484093,"2","F"
"588",0.83,1,"conj","C",986850487.467298,"C","C"
"589",0.84,1,"conj","A1",148427.658957574,"1","A"
"590",0.84,1,"conj","M1",16761778.5924162,"1","M"
"591",0.84,1,"conj","F1",0,"1","F"
"592",0.84,1,"conj","A2",3.88467728442074,"2","A"
"593",0.84,1,"conj","M2",2.98023039158164,"2","M"
"594",0.84,1,"conj","F2",16541546.4509155,"2","F"
"595",0.84,1,"conj","C",986648240.432803,"C","C"
"596",0.85,1,"conj","A1",149127.085697301,"1","A"
"597",0.85,1,"conj","M1",16865156.7023652,"1","M"
"598",0.85,1,"conj","F1",0,"1","F"
"599",0.85,1,"conj","A2",3.96228916824561,"2","A"
"600",0.85,1,"conj","M2",3.04417523786441,"2","M"
"601",0.85,1,"conj","F2",16640946.0844068,"2","F"
"602",0.85,1,"conj","C",986444763.121066,"C","C"
"603",0.86,1,"conj","A1",149829.80684923,"1","A"
"604",0.86,1,"conj","M1",16969172.1805457,"1","M"
"605",0.86,1,"conj","F1",0,"1","F"
"606",0.86,1,"conj","A2",4.04090413745808,"2","A"
"607",0.86,1,"conj","M2",3.10907083511385,"2","M"
"608",0.86,1,"conj","F2",16740942.8116703,"2","F"
"609",0.86,1,"conj","C",986240048.05096,"C","C"
"610",0.87,1,"conj","A1",150535.837914223,"1","A"
"611",0.87,1,"conj","M1",17073828.9538578,"1","M"
"612",0.87,1,"conj","F1",0,"1","F"
"613",0.87,1,"conj","A2",4.12053376536539,"2","A"
"614",0.87,1,"conj","M2",3.17492983799786,"2","M"
"615",0.87,1,"conj","F2",16841540.2168464,"2","F"
"616",0.87,1,"conj","C",986034087.695918,"C","C"
"617",0.88,1,"conj","A1",151245.194465891,"1","A"
"618",0.88,1,"conj","M1",17179130.9733605,"1","M"
"619",0.88,1,"conj","F1",0,"1","F"
"620",0.88,1,"conj","A2",4.20118975330628,"2","A"
"621",0.88,1,"conj","M2",3.24176506207178,"2","M"
"622",0.88,1,"conj","F2",16942741.9055567,"2","F"
"623",0.88,1,"conj","C",985826874.483662,"C","C"
"624",0.89,1,"conj","A1",151957.892150929,"1","A"
"625",0.89,1,"conj","M1",17285082.2144195,"1","M"
"626",0.89,1,"conj","F1",0,"1","F"
"627",0.89,1,"conj","A2",4.28288393204233,"2","A"
"628",0.89,1,"conj","M2",3.30958948578034,"2","M"
"629",0.89,1,"conj","F2",17044551.5050321,"2","F"
"630",0.89,1,"conj","C",985618400.795924,"C","C"
"631",0.9,1,"conj","A1",152673.94668946,"1","A"
"632",0.9,1,"conj","M1",17391686.6768567,"1","M"
"633",0.9,1,"conj","F1",0,"1","F"
"634",0.9,1,"conj","A2",4.3656282631644,"2","A"
"635",0.9,1,"conj","M2",3.37841625248417,"2","M"
"636",0.9,1,"conj","F2",17146972.6642421,"2","F"
"637",0.9,1,"conj","C",985408658.968167,"C","C"
"638",0.91,1,"conj","A1",153393.373875375,"1","A"
"639",0.91,1,"conj","M1",17498948.3851,"1","M"
"640",0.91,1,"conj","F1",0,"1","F"
"641",0.91,1,"conj","A2",4.4494348405141,"2","A"
"642",0.91,1,"conj","M2",3.44825867251126,"2","M"
"643",0.91,1,"conj","F2",17250009.0540247,"2","F"
"644",0.91,1,"conj","C",985197641.289307,"C","C"
"645",0.92,1,"conj","A1",154116.18957668,"1","A"
"646",0.92,1,"conj","M1",17606871.3883339,"1","M"
"647",0.92,1,"conj","F1",0,"1","F"
"648",0.92,1,"conj","A2",4.53431589162069,"2","A"
"649",0.92,1,"conj","M2",3.51913022523374,"2","M"
"650",0.92,1,"conj","F2",17353664.3672164,"2","F"
"651",0.92,1,"conj","C",984985340.001427,"C","C"
"652",0.93,1,"conj","A1",154842.409735839,"1","A"
"653",0.93,1,"conj","M1",17715459.7606519,"1","M"
"654",0.93,1,"conj","F1",0,"1","F"
"655",0.93,1,"conj","A2",4.62028377915337,"2","A"
"656",0.93,1,"conj","M2",3.59104456117009,"2","M"
"657",0.93,1,"conj","F2",17457942.3187846,"2","F"
"658",0.93,1,"conj","C",984771747.2995,"C","C"
"659",0.94,1,"conj","A1",155572.050370119,"1","A"
"660",0.94,1,"conj","M1",17824717.6012085,"1","M"
"661",0.94,1,"conj","F1",0,"1","F"
"662",0.94,1,"conj","A2",4.70735100238928,"2","A"
"663",0.94,1,"conj","M2",3.66401550411328,"2","M"
"664",0.94,1,"conj","F2",17562846.6459586,"2","F"
"665",0.94,1,"conj","C",984556855.331097,"C","C"
"666",0.95,1,"conj","A1",156305.127571946,"1","A"
"667",0.95,1,"conj","M1",17934649.0343735,"1","M"
"668",0.95,1,"conj","F1",0,"1","F"
"669",0.95,1,"conj","A2",4.79553019869726,"2","A"
"670",0.95,1,"conj","M2",3.73805705328508,"2","M"
"671",0.95,1,"conj","F2",17668381.1083634,"2","F"
"672",0.95,1,"conj","C",984340656.196104,"C","C"
"673",0.96,1,"conj","A1",157041.657509246,"1","A"
"674",0.96,1,"conj","M1",18045258.2098863,"1","M"
"675",0.96,1,"conj","F1",0,"1","F"
"676",0.96,1,"conj","A2",4.88483414503764,"2","A"
"677",0.96,1,"conj","M2",3.81318338551689,"2","M"
"678",0.96,1,"conj","F2",17774549.4881533,"2","F"
"679",0.96,1,"conj","C",984123141.946434,"C","C"
"680",0.97,1,"conj","A1",157781.656425804,"1","A"
"681",0.97,1,"conj","M1",18156549.3030113,"1","M"
"682",0.97,1,"conj","F1",0,"1","F"
"683",0.97,1,"conj","A2",4.97527575947814,"2","A"
"684",0.97,1,"conj","M2",3.88940885745729,"2","M"
"685",0.97,1,"conj","F2",17881355.590146,"2","F"
"686",0.97,1,"conj","C",983904304.585733,"C","C"
"687",0.98,1,"conj","A1",158525.140641613,"1","A"
"688",0.98,1,"conj","M1",18268526.5146945,"1","M"
"689",0.98,1,"conj","F1",0,"1","F"
"690",0.98,1,"conj","A2",5.0668681027261,"2","A"
"691",0.98,1,"conj","M2",3.96674800780691,"2","M"
"692",0.98,1,"conj","F2",17988803.2419582,"2","F"
"693",0.98,1,"conj","C",983684136.06909,"C","C"
"694",0.99,1,"conj","A1",159272.126553231,"1","A"
"695",0.99,1,"conj","M1",18381194.0717214,"1","M"
"696",0.99,1,"conj","F1",0,"1","F"
"697",0.99,1,"conj","A2",5.15962437967724,"2","A"
"698",0.99,1,"conj","M2",4.04521555958059,"2","M"
"699",0.99,1,"conj","F2",18096896.2941419,"2","F"
"700",0.99,1,"conj","C",983462628.302744,"C","C"
"701",1,1,"conj","A1",160022.630634138,"1","A"
"702",1,1,"conj","M1",18494556.2268743,"1","M"
"703",1,1,"conj","F1",0,"1","F"
"704",1,1,"conj","A2",5.25355794098107,"2","A"
"705",1,1,"conj","M2",4.12482642239752,"2","M"
"706",1,1,"conj","F2",18205638.620321,"2","F"
"707",1,1,"conj","C",983239773.143786,"C","C"
"708",1.01,1,"conj","A1",160776.669435094,"1","A"
"709",1.01,1,"conj","M1",18608617.2590929,"1","M"
"710",1.01,1,"conj","F1",0,"1","F"
"711",1.01,1,"conj","A2",5.34868228462319,"2","A"
"712",1.01,1,"conj","M2",4.2055956947994,"2","M"
"713",1.01,1,"conj","F2",18315034.117329,"2","F"
"714",1.01,1,"conj","C",983015562.399865,"C","C"
"715",1.02,1,"conj","A1",161534.259584496,"1","A"
"716",1.02,1,"conj","M1",18723381.4736335,"1","M"
"717",1.02,1,"conj","F1",0,"1","F"
"718",1.02,1,"conj","A2",5.44501105752455,"2","A"
"719",1.02,1,"conj","M2",4.28753866659724,"2","M"
"720",1.02,1,"conj","F2",18425086.705348,"2","F"
"721",1.02,1,"conj","C",982789987.828884,"C","C"
"722",1.03,1,"conj","A1",162295.417788745,"1","A"
"723",1.03,1,"conj","M1",18838853.2022313,"1","M"
"724",1.03,1,"conj","F1",0,"1","F"
"725",1.03,1,"conj","A2",5.54255805715801,"2","A"
"726",1.03,1,"conj","M2",4.37067082124686,"2","M"
"727",1.03,1,"conj","F2",18535800.3280477,"2","F"
"728",1.03,1,"conj","C",982563041.138703,"C","C"
"729",1.04,1,"conj","A1",163060.160832605,"1","A"
"730",1.04,1,"conj","M1",18955036.8032618,"1","M"
"731",1.04,1,"conj","F1",0,"1","F"
"732",1.04,1,"conj","A2",5.64133723318229,"2","A"
"733",1.04,1,"conj","M2",4.45500783825371,"2","M"
"734",1.04,1,"conj","F2",18647178.9527256,"2","F"
"735",1.04,1,"conj","C",982334713.986835,"C","C"
"736",1.05,1,"conj","A1",163828.505579569,"1","A"
"737",1.05,1,"conj","M1",19071936.6619047,"1","M"
"738",1.05,1,"conj","F1",0,"1","F"
"739",1.05,1,"conj","A2",5.74136268909343,"2","A"
"740",1.05,1,"conj","M2",4.5405655956072,"2","M"
"741",1.05,1,"conj","F2",18759226.570448,"2","F"
"742",1.05,1,"conj","C",982104997.980139,"C","C"
"743",1.06,1,"conj","A1",164600.468972226,"1","A"
"744",1.06,1,"conj","M1",19189557.1903078,"1","M"
"745",1.06,1,"conj","F1",0,"1","F"
"746",1.06,1,"conj","A2",5.84264868389416,"2","A"
"747",1.06,1,"conj","M2",4.62736017224489,"2","M"
"748",1.06,1,"conj","F2",18871947.1961922,"2","F"
"749",1.06,1,"conj","C",981873884.674519,"C","C"
"750",1.07,1,"conj","A1",165376.068032629,"1","A"
"751",1.07,1,"conj","M1",19307902.8277524,"1","M"
"752",1.07,1,"conj","F1",0,"1","F"
"753",1.07,1,"conj","A2",5.9452096337811,"2","A"
"754",1.07,1,"conj","M2",4.71540785054713,"2","M"
"755",1.07,1,"conj","F2",18985344.8689888,"2","F"
"756",1.07,1,"conj","C",981641365.574609,"C","C"
"757",1.08,1,"conj","A1",166155.319862664,"1","A"
"758",1.08,1,"conj","M1",19426978.0408194,"1","M"
"759",1.08,1,"conj","F1",0,"1","F"
"760",1.08,1,"conj","A2",6.04906011385023,"2","A"
"761",1.08,1,"conj","M2",4.80472511886212,"2","M"
"762",1.08,1,"conj","F2",19099423.6520654,"2","F"
"763",1.08,1,"conj","C",981407432.133467,"C","C"
"764",1.09,1,"conj","A1",166938.241644425,"1","A"
"765",1.09,1,"conj","M1",19546787.323557,"1","M"
"766",1.09,1,"conj","F1",0,"1","F"
"767",1.09,1,"conj","A2",6.15421485982064,"2","A"
"768",1.09,1,"conj","M2",4.89532867406223,"2","M"
"769",1.09,1,"conj","F2",19214187.6329911,"2","F"
"770",1.09,1,"conj","C",981172075.752264,"C","C"
"771",1.1,1,"conj","A1",167724.85064058,"1","A"
"772",1.1,1,"conj","M1",19667335.1976482,"1","M"
"773",1.1,1,"conj","F1",0,"1","F"
"774",1.1,1,"conj","A2",6.26068876977688,"2","A"
"775",1.1,1,"conj","M2",4.98723542413155,"2","M"
"776",1.1,1,"conj","F2",19329640.9238216,"2","F"
"777",1.1,1,"conj","C",980935287.779966,"C","C"
"778",1.11,1,"conj","A1",168515.164194756,"1","A"
"779",1.11,1,"conj","M1",19788626.212581,"1","M"
"780",1.11,1,"conj","F1",0,"1","F"
"781",1.11,1,"conj","A2",6.36849690593003,"2","A"
"782",1.11,1,"conj","M2",5.08046249078532,"2","M"
"783",1.11,1,"conj","F2",19445787.6612451,"2","F"
"784",1.11,1,"conj","C",980697059.51302,"C","C"
"785",1.12,1,"conj","A1",169309.199731906,"1","A"
"786",1.12,1,"conj","M1",19910664.9458182,"1","M"
"787",1.12,1,"conj","F1",0,"1","F"
"788",1.12,1,"conj","A2",6.47765449639772,"2","A"
"789",1.12,1,"conj","M2",5.17502721212155,"2","M"
"790",1.12,1,"conj","F2",19562632.0067298,"2","F"
"791",1.12,1,"conj","C",980457382.195038,"C","C"
"792",1.13,1,"conj","A1",170106.974758694,"1","A"
"793",1.13,1,"conj","M1",20033456.0029687,"1","M"
"794",1.13,1,"conj","F1",0,"1","F"
"795",1.13,1,"conj","A2",6.58817693700332,"2","A"
"796",1.13,1,"conj","M2",5.27094714530511,"2","M"
"797",1.13,1,"conj","F2",19680178.1466714,"2","F"
"798",1.13,1,"conj","C",980216247.016477,"C","C"
"799",1.14,1,"conj","A1",170908.506863873,"1","A"
"800",1.14,1,"conj","M1",20157004.0179603,"1","M"
"801",1.14,1,"conj","F1",0,"1","F"
"802",1.14,1,"conj","A2",6.70007979309448,"2","A"
"803",1.14,1,"conj","M2",5.36824006928491,"2","M"
"804",1.14,1,"conj","F2",19798430.2925417,"2","F"
"805",1.14,1,"conj","C",979973645.114314,"C","C"
"806",1.15,1,"conj","A1",171713.813718664,"1","A"
"807",1.15,1,"conj","M1",20281313.6532129,"1","M"
"808",1.15,1,"conj","F1",0,"1","F"
"809",1.15,1,"conj","A2",6.81337880138123,"2","A"
"810",1.15,1,"conj","M2",5.46692398754436,"2","M"
"811",1.15,1,"conj","F2",19917392.6810384,"2","F"
"812",1.15,1,"conj","C",979729567.571727,"C","C"
"813",1.16,1,"conj","A1",172522.913077146,"1","A"
"814",1.16,1,"conj","M1",20406389.5998131,"1","M"
"815",1.16,1,"conj","F1",0,"1","F"
"816",1.16,1,"conj","A2",6.92808987179385,"2","A"
"817",1.16,1,"conj","M2",5.56701713088569,"2","M"
"818",1.16,1,"conj","F2",20037069.5742356,"2","F"
"819",1.16,1,"conj","C",979484005.417767,"C","C"
"820",1.17,1,"conj","A1",173335.822776635,"1","A"
"821",1.17,1,"conj","M1",20532236.5776896,"1","M"
"822",1.17,1,"conj","F1",0,"1","F"
"823",1.17,1,"conj","A2",7.04422908936075,"2","A"
"824",1.17,1,"conj","M2",5.66853796024836,"2","M"
"825",1.17,1,"conj","F2",20157465.2597348,"2","F"
"826",1.17,1,"conj","C",979236949.627032,"C","C"
"827",1.18,1,"conj","A1",174152.560738074,"1","A"
"828",1.18,1,"conj","M1",20658859.33579,"1","M"
"829",1.18,1,"conj","F1",0,"1","F"
"830",1.18,1,"conj","A2",7.16181271610651,"2","A"
"831",1.18,1,"conj","M2",5.77150516956218,"2","M"
"832",1.18,1,"conj","F2",20278584.0508179,"2","F"
"833",1.18,1,"conj","C",978988391.119336,"C","C"
"834",1.19,1,"conj","A1",174973.144966423,"1","A"
"835",1.19,1,"conj","M1",20786262.6522587,"1","M"
"836",1.19,1,"conj","F1",0,"1","F"
"837",1.19,1,"conj","A2",7.28085719297037,"2","A"
"838",1.19,1,"conj","M2",5.87593768863535,"2","M"
"839",1.19,1,"conj","F2",20400430.2865994,"2","F"
"840",1.19,1,"conj","C",978738320.759381,"C","C"
"841",1.2,1,"conj","A1",175797.593551046,"1","A"
"842",1.2,1,"conj","M1",20914451.3346152,"1","M"
"843",1.2,1,"conj","F1",0,"1","F"
"844",1.2,1,"conj","A2",7.40137914174534,"2","A"
"845",1.2,1,"conj","M2",5.9818546860781,"2","M"
"846",1.2,1,"conj","F2",20523008.3321811,"2","F"
"847",1.2,1,"conj","C",978486729.356419,"C","C"
"848",1.21,1,"conj","A1",176625.924666106,"1","A"
"849",1.21,1,"conj","M1",21043430.2199344,"1","M"
"850",1.21,1,"conj","F1",0,"1","F"
"851",1.21,1,"conj","A2",7.52339536703815,"2","A"
"852",1.21,1,"conj","M2",6.08927557226205,"2","M"
"853",1.21,1,"conj","F2",20646322.5788071,"2","F"
"854",1.21,1,"conj","C",978233607.663921,"C","C"
"855",1.22,1,"conj","A1",177458.15657096,"1","A"
"856",1.22,1,"conj","M1",21173204.1750272,"1","M"
"857",1.22,1,"conj","F1",0,"1","F"
"858",1.22,1,"conj","A2",7.64692285825032,"2","A"
"859",1.22,1,"conj","M2",6.19822000231606,"2","M"
"860",1.22,1,"conj","F2",20770377.4440192,"2","F"
"861",1.22,1,"conj","C",977978946.37924,"C","C"
"862",1.23,1,"conj","A1",178294.307610553,"1","A"
"863",1.23,1,"conj","M1",21303778.096623,"1","M"
"864",1.23,1,"conj","F1",0,"1","F"
"865",1.23,1,"conj","A2",7.77197879158046,"2","A"
"866",1.23,1,"conj","M2",6.30870787915873,"2","M"
"867",1.23,1,"conj","F2",20895177.3718141,"2","F"
"868",1.23,1,"conj","C",977722736.143266,"C","C"
"869",1.24,1,"conj","A1",179134.396215816,"1","A"
"870",1.24,1,"conj","M1",21435156.9115525,"1","M"
"871",1.24,1,"conj","F1",0,"1","F"
"872",1.24,1,"conj","A2",7.89858053204821,"2","A"
"873",1.24,1,"conj","M2",6.42075935656817,"2","M"
"874",1.24,1,"conj","F2",21020726.8328011,"2","F"
"875",1.24,1,"conj","C",977464967.540091,"C","C"
"876",1.25,1,"conj","A1",179978.440904065,"1","A"
"877",1.25,1,"conj","M1",21567345.5769321,"1","M"
"878",1.25,1,"conj","F1",0,"1","F"
"879",1.25,1,"conj","A2",8.0267456355398,"2","A"
"880",1.25,1,"conj","M2",6.53439484228946,"2","M"
"881",1.25,1,"conj","F2",21147030.3243607,"2","F"
"882",1.25,1,"conj","C",977205631.096663,"C","C"
"883",1.26,1,"conj","A1",180826.460279405,"1","A"
"884",1.26,1,"conj","M1",21700349.0803492,"1","M"
"885",1.26,1,"conj","F1",0,"1","F"
"886",1.26,1,"conj","A2",8.15649185087573,"2","A"
"887",1.26,1,"conj","M2",6.6496350011802,"2","M"
"888",1.26,1,"conj","F2",21274092.3708039,"2","F"
"889",1.26,1,"conj","C",976944717.282441,"C","C"
"890",1.27,1,"conj","A1",181678.47303313,"1","A"
"891",1.27,1,"conj","M1",21834172.4400491,"1","M"
"892",1.27,1,"conj","F1",0,"1","F"
"893",1.27,1,"conj","A2",8.28783712190061,"2","A"
"894",1.27,1,"conj","M2",6.76650075839466,"2","M"
"895",1.27,1,"conj","F2",21401917.5235333,"2","F"
"896",1.27,1,"conj","C",976682216.509047,"C","C"
"897",1.28,1,"conj","A1",182534.497944131,"1","A"
"898",1.28,1,"conj","M1",21968820.705122,"1","M"
"899",1.28,1,"conj","F1",0,"1","F"
"900",1.28,1,"conj","A2",8.42079958959548,"2","A"
"901",1.28,1,"conj","M2",6.88501330260707,"2","M"
"902",1.28,1,"conj","F2",21530510.3612042,"2","F"
"903",1.28,1,"conj","C",976418119.129917,"C","C"
"904",1.29,1,"conj","A1",183394.553879301,"1","A"
"905",1.29,1,"conj","M1",22104298.9556923,"1","M"
"906",1.29,1,"conj","F1",0,"1","F"
"907",1.29,1,"conj","A2",8.55539759421283,"2","A"
"908",1.29,1,"conj","M2",7.00519408927436,"2","M"
"909",1.29,1,"conj","F2",21659875.4898871,"2","F"
"910",1.29,1,"conj","C",976152415.43995,"C","C"
"911",1.3,1,"conj","A1",184258.659793942,"1","A"
"912",1.3,1,"conj","M1",22240612.3031085,"1","M"
"913",1.3,1,"conj","F1",0,"1","F"
"914",1.3,1,"conj","A2",8.69164967743462,"2","A"
"915",1.3,1,"conj","M2",7.12706484393896,"2","M"
"916",1.3,1,"conj","F2",21790017.5432312,"2","F"
"917",1.3,1,"conj","C",975885095.675152,"C","C"
"918",1.31,1,"conj","A1",185126.834732181,"1","A"
"919",1.31,1,"conj","M1",22377765.890134,"1","M"
"920",1.31,1,"conj","F1",0,"1","F"
"921",1.31,1,"conj","A2",8.82957458455339,"2","A"
"922",1.31,1,"conj","M2",7.25064756557217,"2","M"
"923",1.31,1,"conj","F2",21920941.1826286,"2","F"
"924",1.31,1,"conj","C",975616150.012283,"C","C"
"925",1.32,1,"conj","A1",185999.097827375,"1","A"
"926",1.32,1,"conj","M1",22515764.8911394,"1","M"
"927",1.32,1,"conj","F1",0,"1","F"
"928",1.32,1,"conj","A2",8.9691912666769,"2","A"
"929",1.32,1,"conj","M2",7.37596452995843,"2","M"
"930",1.32,1,"conj","F2",22052651.0973797,"2","F"
"931",1.32,1,"conj","C",975345568.568498,"C","C"
"932",1.33,1,"conj","A1",186875.468302532,"1","A"
"933",1.33,1,"conj","M1",22654614.5122961,"1","M"
"934",1.33,1,"conj","F1",0,"1","F"
"935",1.33,1,"conj","A2",9.11051888295645,"2","A"
"936",1.33,1,"conj","M2",7.5030382931212,"2","M"
"937",1.33,1,"conj","F2",22185152.0048597,"2","F"
"938",1.33,1,"conj","C",975073341.400984,"C","C"
"939",1.34,1,"conj","A1",187755.965470725,"1","A"
"940",1.34,1,"conj","M1",22794319.9917708,"1","M"
"941",1.34,1,"conj","F1",0,"1","F"
"942",1.34,1,"conj","A2",9.2535768028391,"2","A"
"943",1.34,1,"conj","M2",7.63189169479083,"2","M"
"944",1.34,1,"conj","F2",22318448.6506855,"2","F"
"945",1.34,1,"conj","C",974799458.506604,"C","C"
"946",1.35,1,"conj","A1",188640.608735506,"1","A"
"947",1.35,1,"conj","M1",22934886.5999212,"1","M"
"948",1.35,1,"conj","F1",0,"1","F"
"949",1.35,1,"conj","A2",9.39838460834414,"2","A"
"950",1.35,1,"conj","M2",7.76254786191487,"2","M"
"951",1.35,1,"conj","F2",22452545.8088841,"2","F"
"952",1.35,1,"conj","C",974523909.821527,"C","C"
"953",1.36,1,"conj","A1",189529.417591332,"1","A"
"954",1.36,1,"conj","M1",23076319.6394928,"1","M"
"955",1.36,1,"conj","F1",0,"1","F"
"956",1.36,1,"conj","A2",9.54496209636401,"2","A"
"957",1.36,1,"conj","M2",7.89503021221157,"2","M"
"958",1.36,1,"conj","F2",22587448.282062,"2","F"
"959",1.36,1,"conj","C",974246685.220862,"C","C"
"960",1.37,1,"conj","A1",190422.411623983,"1","A"
"961",1.37,1,"conj","M1",23218624.4458173,"1","M"
"962",1.37,1,"conj","F1",0,"1","F"
"963",1.37,1,"conj","A2",9.6933292809899,"2","A"
"964",1.37,1,"conj","M2",8.02936245776686,"2","M"
"965",1.37,1,"conj","F2",22723160.9015756,"2","F"
"966",1.37,1,"conj","C",973967774.518291,"C","C"
"967",1.38,1,"conj","A1",191319.610510989,"1","A"
"968",1.38,1,"conj","M1",23361806.3870118,"1","M"
"969",1.38,1,"conj","F1",0,"1","F"
"970",1.38,1,"conj","A2",9.84350639586239,"2","A"
"971",1.38,1,"conj","M2",8.1655686086754,"2","M"
"972",1.38,1,"conj","F2",22859688.5277017,"2","F"
"973",1.38,1,"conj","C",973687167.465701,"C","C"
"974",1.39,1,"conj","A1",192221.034022049,"1","A"
