SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv
pHFC_S.pB10-high,520,1.4000000000000004,-0.16000000000000003,3.918542833154948e-11,0.23,29,0,0,14685995.654932696,37997.621067496366,-10.406875401645538,14685995.654932696,37997.621067496366,0.9974193399606185,0.002580660039381552,0.009900990099009901,-0.007320330059628349,Decrease
pHFC_S.pB10-high,521,1.6000000000000003,-0.16000000000000003,6.210471860634565e-11,0.23,29,0,0,14685821.401820576,60312.57792061297,-10.206875401645538,14685821.401820576,60312.57792061297,0.9959099396490312,0.004090060350968784,0.009900990099009901,-0.005810929748041117,Decrease
pHFC_S.pB10-high,522,1.8000000000000007,-0.16000000000000003,9.842934573891031e-11,0.23,29,0,0,14685544.57638212,95816.66359231692,-10.006875401645537,14685544.57638212,95816.66359231692,0.9935177375049065,0.0064822624950936275,0.009900990099009901,-0.0034187276039162736,Decrease
pHFC_S.pB10-high,523,2,-0.16000000000000003,1.56e-10,0.23,29,0,0,14685104.19175214,152433.3646622631,-9.806875401645538,14685104.19175214,152433.3646622631,0.9897265052180869,0.010273494781913107,0.009900990099009901,3.725046829032054e-4,Increase
pHFC_S.pB10-high,524,2.2,-0.16000000000000003,2.4724333802393377e-10,0.23,29,0,0,14684402.07109479,243042.13167023455,-9.606875401645539,14684402.07109479,243042.13167023455,0.9837184364336652,0.016281563566334794,0.009900990099009901,0.006380573467324893,Increase
pHFC_S.pB10-high,525,2.4000000000000004,-0.16000000000000003,3.9185428331549477e-10,0.23,29,0,0,14683278.7447636,388879.01082740835,-9.406875401645538,14683278.7447636,388879.01082740835,0.9741988494856912,0.02580115051430867,0.009900990099009901,0.01590016041529877,Increase
pHFC_S.pB10-high,526,2.6000000000000005,-0.16000000000000003,6.210471860634564e-10,0.23,29,0,0,14681471.531848446,625733.3581130286,-9.206875401645538,14681471.531848446,625733.3581130286,0.9591216448325333,0.040878355167466726,0.009900990099009901,0.030977365068456823,Increase
pHFC_S.pB10-high,527,2.8000000000000007,-0.16000000000000003,9.84293457389103e-10,0.23,29,0,0,14678538.256558208,1015947.0788454388,-9.006875401645537,14678538.256558208,1015947.0788454388,0.935267257438913,0.06473274256108695,0.009900990099009901,0.05483175246207705,Increase
pHFC_S.pB10-high,528,3,-0.16000000000000003,1.56e-9,0.23,29,0,0,14673709.483992329,1673543.0191391008,-8.806875401645538,14673709.483992329,1673543.0191391008,0.8976254255069148,0.10237457449308512,0.009900990099009901,0.09247358439407523,Increase
pHFC_S.pB10-high,529,3.2,-0.16000000000000003,2.472433380239337e-9,0.23,29,0,0,14665577.68547563,2822211.920283874,-8.606875401645539,14665577.68547563,2822211.920283874,0.8386181453512915,0.1613818546487084,0.009900990099009901,0.1514808645496985,Increase
pHFC_S.pB10-high,530,3.4000000000000004,-0.16000000000000003,3.918542833154948e-9,0.23,29,0,0,14651370.777475333,4945874.829751177,-8.406875401645538,14651370.777475333,4945874.829751177,0.7476239809982593,0.25237601900174067,0.009900990099009901,0.24247502890273076,Increase
pHFC_S.pB10-high,531,3.6000000000000005,-0.16000000000000003,6.2104718606345645e-9,0.23,29,0,0,14625014.385295345,9240203.597982924,-8.206875401645538,14625014.385295345,9240203.597982924,0.6128171297468437,0.3871828702531564,0.009900990099009901,0.3772818801541465,Increase
pHFC_S.pB10-high,532,3.8000000000000007,-0.16000000000000003,9.842934573891031e-9,0.23,29,0,0,14571025.941737426,19232301.774492376,-8.006875401645537,14571025.941737426,19232301.774492376,0.4310530035402852,0.5689469964597147,0.009900990099009901,0.5590460063607048,Increase
pHFC_S.pB10-high,533,4,-0.16000000000000003,1.56e-8,0.23,29,0,0,14440759.235641204,48017235.355844714,-7.806875401645538,14440759.235641204,48017235.355844714,0.23120753924445925,0.7687924607555408,0.009900990099009901,0.7588914706565308,Increase
pHFC_S.pB10-high,534,-4,-0.14,1.5600000000000002e-16,0.25,29,0,0,14686285.368659368,0.267511770715601,-15.806875401645538,14686285.368659368,0.267511770715601,0.9999999817849267,1.8215073391786763e-8,0.009900990099009901,-0.009900971883936509,Decrease
pHFC_S.pB10-high,535,-3.8,-0.14,2.472433380239338e-16,0.25,29,0,0,14686285.367924305,0.4239775868381027,-15.606875401645539,14686285.367924305,0.4239775868381027,0.9999999711310543,2.886894568481614e-8,0.009900990099009901,-0.009900961230064216,Decrease
pHFC_S.pB10-high,536,-3.6,-0.14,3.918542833154944e-16,0.25,29,0,0,14686285.366759315,0.6719591974851645,-15.40687540164554,14686285.366759315,0.6719591974851645,0.9999999542458049,4.575419515278609e-8,0.009900990099009901,-0.009900944344814748,Decrease
pHFC_S.pB10-high,537,-3.4,-0.14,6.210471860634559e-16,0.25,29,0,0,14686285.364912836,1.0649835736547564,-15.206875401645538,14686285.364912836,1.0649835736547564,0.9999999274844885,7.251551157866587e-8,0.009900990099009901,-0.009900917583498323,Decrease
pHFC_S.pB10-high,538,-3.2,-0.14,9.84293457389101e-16,0.25,29,0,0,14686285.361986384,1.6878852560301074,-15.006875401645539,14686285.361986384,1.6878852560301074,0.9999998850706614,1.1492933852500586e-7,0.009900990099009901,-0.009900875169671376,Decrease
pHFC_S.pB10-high,539,-3,-0.14,1.5600000000000001e-15,0.25,29,0,0,14686285.357348343,2.6751179525682742,-14.806875401645538,14686285.357348343,2.6751179525682742,0.999999817849279,1.8215072090745564e-7,0.009900990099009901,-0.009900807948288994,Decrease
pHFC_S.pB10-high,540,-2.8,-0.14,2.472433380239338e-15,0.25,29,0,0,14686285.349997455,4.239776484828752,-14.606875401645539,14686285.349997455,4.239776484828752,0.9999997113105759,2.8868942416748393e-7,0.009900990099009901,-0.009900701409585733,Decrease
pHFC_S.pB10-high,541,-2.5999999999999996,-0.14,3.918542833154948e-15,0.25,29,0,0,14686285.338347249,6.7195935232985,-14.406875401645538,14686285.338347249,6.7195935232985,0.9999995424581306,4.575418694377159e-7,0.009900990099009901,-0.009900532557140464,Decrease
pHFC_S.pB10-high,542,-2.4,-0.14,6.210471860634559e-15,0.25,29,0,0,14686285.319882791,10.649839626070506,-14.206875401645538,14686285.319882791,10.649839626070506,0.9999992748450903,7.251549095855376e-7,0.009900990099009901,-0.009900264944100316,Decrease
pHFC_S.pB10-high,543,-2.2,-0.14,9.842934573891011e-15,0.25,29,0,0,14686285.29061858,16.87886233034289,-14.006875401645539,14686285.29061858,16.87886233034289,0.9999988507071327,1.1492928672963207e-6,0.009900990099009901,-0.009899840806142604,Decrease
pHFC_S.pB10-high,544,-2,-0.14,1.56e-14,0.25,29,0,0,14686285.244237974,26.75120406692472,-13.806875401645538,14686285.244237974,26.75120406692472,0.9999981784940919,1.8215059080337575e-6,0.009900990099009901,-0.009899168593101868,Decrease
pHFC_S.pB10-high,545,-1.7999999999999998,-0.14,2.4724333802393382e-14,0.25,29,0,0,14686285.170729658,42.39782649312683,-13.606875401645539,14686285.170729658,42.39782649312683,0.9999971131090264,2.8868909736088003e-6,0.009900990099009901,-0.009898103208036293,Decrease
pHFC_S.pB10-high,546,-1.5999999999999996,-0.14,3.918542833154948e-14,0.25,29,0,0,14686285.05422657,67.19609007792516,-13.406875401645538,14686285.05422657,67.19609007792516,0.9999954245895146,4.5754104853692565e-6,0.009900990099009901,-0.009896414688524532,Decrease
pHFC_S.pB10-high,547,-1.4,-0.14,6.210471860634558e-14,0.25,29,0,0,14686284.86958135,106.49878521402972,-13.206875401645538,14686284.86958135,106.49878521402972,0.9999927484715242,7.251528475771147e-6,0.009900990099009901,-0.00989373857053413,Decrease
pHFC_S.pB10-high,548,-1.1999999999999995,-0.14,9.842934573891021e-14,0.25,29,0,0,14686284.576937793,168.78960031167676,-13.006875401645539,14686284.576937793,168.78960031167676,0.9999885071231224,1.1492876877698072e-5,0.009900990099009901,-0.009889497222132204,Decrease
pHFC_S.pB10-high,549,-1,-0.14,1.5600000000000004e-13,0.25,29,0,0,14686284.113127273,267.51449480965414,-12.806875401645538,14686284.113127273,267.51449480965414,0.9999817850710233,1.821492897669184e-5,0.009900990099009901,-0.00988277517003321,Decrease
pHFC_S.pB10-high,550,-0.7999999999999998,-0.14,2.472433380239338e-13,0.25,29,0,0,14686283.378032653,423.9844294797195,-12.606875401645539,14686283.378032653,423.9844294797195,0.9999711314170687,2.8868582931214694e-5,0.009900990099009901,-0.009872121516078686,Decrease
pHFC_S.pB10-high,551,-0.5999999999999996,-0.14,3.918542833154949e-13,0.25,29,0,0,14686282.212974818,671.9763855302081,-12.406875401645538,14686282.212974818,671.9763855302081,0.9999542467160403,4.5753283959788416e-5,0.009900990099009901,-0.009855236815050112,Decrease
pHFC_S.pB10-high,552,-0.3999999999999999,-0.14,6.210471860634558e-13,0.25,29,0,0,14686280.366454387,1065.026748495518,-12.206875401645538,14686280.366454387,1065.026748495518,0.9999274867772233,7.25132227766904e-5,0.009900990099009901,-0.00982847687623321,Decrease
pHFC_S.pB10-high,553,-0.19999999999999973,-0.14,9.84293457389102e-13,0.25,29,0,0,14686277.439845745,1687.993708013381,-12.006875401645539,14686277.439845745,1687.993708013381,0.9998850764106405,1.1492358935957615e-4,0.009900990099009901,-0.009786066509650325,Decrease
pHFC_S.pB10-high,554,0,-0.14,1.56e-12,0.25,29,0,0,14686272.80130514,2675.39037834799,-11.806875401645538,14686272.80130514,2675.39037834799,0.9998178637201632,1.8213627983675024e-4,0.009900990099009901,-0.00971885381917315,Decrease
pHFC_S.pB10-high,555,0.20000000000000015,-0.14,2.472433380239338e-12,0.25,29,0,0,14686265.44926559,4240.4608141806075,-11.606875401645539,14686265.44926559,4240.4608141806075,0.9997113468494457,2.886531505542672e-4,0.009900990099009901,-0.009612336948455634,Decrease
