SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M,end_time,A1,M1,A2,M2
pHFC_S.pB10-low,19,-0.3999999999999999,-0.4,6.409525445911306e-15,-0.11000000000000004,29,0,0,8680.276302212624,3.605843405203798e-4
pHFC_S.pB10-low,20,-0.19999999999999973,-0.4,1.0158413246131116e-14,-0.11000000000000004,29,0,0,8680.276293812934,5.714878077368025e-4
pHFC_S.pB10-low,21,0,-0.4,1.61e-14,-0.11000000000000004,29,0,0,8680.276280500473,9.057474905793031e-4
pHFC_S.pB10-low,22,0.20000000000000015,-0.4,2.5516780398623937e-14,-0.11000000000000004,29,0,0,8680.276259401446,0.0014355139224292606
pHFC_S.pB10-low,23,0.4000000000000003,-0.4,4.044137154730427e-14,-0.11000000000000004,29,0,0,8680.276225961785,0.0022751384802322436
pHFC_S.pB10-low,24,0.6000000000000005,-0.4,6.409525445911313e-14,-0.11000000000000004,29,0,0,8680.276172963398,0.0036058571080518883
pHFC_S.pB10-low,25,0.8000000000000007,-0.4,1.0158413246131129e-13,-0.11000000000000004,29,0,0,8680.276088966533,0.005714912497428046
pHFC_S.pB10-low,26,1,-0.4,1.61e-13,-0.11000000000000004,29,0,0,8680.275955840105,0.009057561365320582
pHFC_S.pB10-low,27,1.2000000000000002,-0.4,2.5516780398623937e-13,-0.11000000000000004,29,0,0,8680.275744848015,0.014355356401785925
pHFC_S.pB10-low,28,1.4000000000000004,-0.4,4.0441371547304274e-13,-0.11000000000000004,29,0,0,8680.275410445849,0.022751930331419496
pHFC_S.pB10-low,29,1.6000000000000003,-0.4,6.409525445911315e-13,-0.11000000000000004,29,0,0,8680.274880448436,0.03605994140317487
pHFC_S.pB10-low,30,1.8000000000000007,-0.4,1.015841324613113e-12,-0.11000000000000004,29,0,0,8680.274040444892,0.057152567130950786
pHFC_S.pB10-low,31,2,-0.4,1.6099999999999998e-12,-0.11000000000000004,29,0,0,8680.272709093164,0.090584260205816
pHFC_S.pB10-low,32,2.2,-0.4,2.551678039862394e-12,-0.11000000000000004,29,0,0,8680.270598952655,0.1435752841553337
pHFC_S.pB10-low,33,2.4000000000000004,-0.4,4.044137154730427e-12,-0.11000000000000004,29,0,0,8680.267254379145,0.2275738657317531
pHFC_S.pB10-low,34,2.6000000000000005,-0.4,6.409525445911313e-12,-0.11000000000000004,29,0,0,8680.26195301881,0.360736484152016
pHFC_S.pB10-low,35,2.8000000000000007,-0.4,1.0158413246131126e-11,-0.11000000000000004,29,0,0,8680.25354950058,0.5718700376989273
pHFC_S.pB10-low,36,3,-0.4,1.6099999999999998e-11,-0.11000000000000004,29,0,0,8680.240227232938,0.9067078574833105
pHFC_S.pB10-low,37,3.2,-0.4,2.5516780398623935e-11,-0.11000000000000004,29,0,0,8680.219103842514,1.4379272454017507
pHFC_S.pB10-low,38,3.4000000000000004,-0.4,4.044137154730426e-11,-0.11000000000000004,29,0,0,8680.185602852254,2.2812044193161376
pHFC_S.pB10-low,39,3.6000000000000005,-0.4,6.409525445911314e-11,-0.11000000000000004,29,0,0,8680.132450340057,3.621109786396574
pHFC_S.pB10-low,40,3.8000000000000007,-0.4,1.0158413246131128e-10,-0.11000000000000004,29,0,0,8680.048065776406,5.753288232058301
pHFC_S.pB10-low,41,4,-0.4,1.6099999999999999e-10,-0.11000000000000004,29,0,0,8679.913963664114,9.154207401905309
pHFC_S.pB10-low,42,-4,-0.38,1.61e-18,-0.09000000000000002,29,0,0,8680.275140766906,1.6089837080187316e-7
pHFC_S.pB10-low,43,-3.8,-0.38,2.5516780398623934e-18,-0.09000000000000002,29,0,0,8680.275140764687,2.550067325777874e-7
pHFC_S.pB10-low,44,-3.6,-0.38,4.044137154730422e-18,-0.09000000000000002,29,0,0,8680.27514076121,4.0415843453401126e-7
pHFC_S.pB10-low,45,-3.4,-0.38,6.409525445911306e-18,-0.09000000000000002,29,0,0,8680.275140755715,6.405479516684681e-7
pHFC_S.pB10-low,46,-3.2,-0.38,1.0158413246131107e-17,-0.09000000000000002,29,0,0,8680.275140747046,1.0152000882949055e-6
pHFC_S.pB10-low,47,-3,-0.38,1.61e-17,-0.09000000000000002,29,0,0,8680.275140733249,1.6089837095540818e-6
pHFC_S.pB10-low,48,-2.8,-0.38,2.5516780398623933e-17,-0.09000000000000002,29,0,0,8680.275140711448,2.5500673296345106e-6
pHFC_S.pB10-low,49,-2.5999999999999996,-0.38,4.044137154730427e-17,-0.09000000000000002,29,0,0,8680.27514067685,4.04158435502754e-6
pHFC_S.pB10-low,50,-2.4,-0.38,6.409525445911307e-17,-0.09000000000000002,29,0,0,8680.275140621961,6.405479541018473e-6
pHFC_S.pB10-low,51,-2.2,-0.38,1.0158413246131108e-16,-0.09000000000000002,29,0,0,8680.27514053506,1.015200094407266e-5
pHFC_S.pB10-low,52,-2,-0.38,1.61e-16,-0.09000000000000002,29,0,0,8680.27514039734,1.6089837249076422e-5
pHFC_S.pB10-low,53,-1.7999999999999998,-0.38,2.5516780398623935e-16,-0.09000000000000002,29,0,0,8680.275140178992,2.5500673682008877e-5
pHFC_S.pB10-low,54,-1.5999999999999996,-0.38,4.044137154730427e-16,-0.09000000000000002,29,0,0,8680.275139832975,4.041584451901905e-5
pHFC_S.pB10-low,55,-1.4,-0.38,6.409525445911308e-16,-0.09000000000000002,29,0,0,8680.275139284595,6.405479784355913e-5
pHFC_S.pB10-low,56,-1.1999999999999995,-0.38,1.0158413246131116e-15,-0.09000000000000002,29,0,0,8680.27513841542,1.0152001555308725e-4
pHFC_S.pB10-low,57,-1,-0.38,1.61e-15,-0.09000000000000002,29,0,0,8680.27513703785,1.6089838784431981e-4
pHFC_S.pB10-low,58,-0.7999999999999998,-0.38,2.551678039862394e-15,-0.09000000000000002,29,0,0,8680.275134854632,2.5500677538647877e-4
pHFC_S.pB10-low,59,-0.5999999999999996,-0.38,4.044137154730427e-15,-0.09000000000000002,29,0,0,8680.275131394426,4.041585420645885e-4
pHFC_S.pB10-low,60,-0.3999999999999999,-0.38,6.409525445911306e-15,-0.09000000000000002,29,0,0,8680.2751259104,6.405482217731052e-4
pHFC_S.pB10-low,61,-0.19999999999999973,-0.38,1.0158413246131116e-14,-0.09000000000000002,29,0,0,8680.275117218787,0.0010152007667671799
pHFC_S.pB10-low,62,0,-0.38,1.61e-14,-0.09000000000000002,29,0,0,8680.275103443473,0.001608985413799811
pHFC_S.pB10-low,63,0.20000000000000015,-0.38,2.5516780398623937e-14,-0.09000000000000002,29,0,0,8680.275081611064,0.00255007161050796
pHFC_S.pB10-low,64,0.4000000000000003,-0.38,4.044137154730427e-14,-0.09000000000000002,29,0,0,8680.275047009043,0.004041595108102523
pHFC_S.pB10-low,65,0.6000000000000005,-0.38,6.409525445911313e-14,-0.09000000000000002,29,0,0,8680.27499216843,0.006405506551549391
pHFC_S.pB10-low,66,0.8000000000000007,-0.38,1.0158413246131129e-13,-0.09000000000000002,29,0,0,8680.274905251792,0.010152068791569567
pHFC_S.pB10-low,67,1,-0.38,1.61e-13,-0.09000000000000002,29,0,0,8680.274767497809,0.01609000767472402
pHFC_S.pB10-low,68,1.2000000000000002,-0.38,2.5516780398623937e-13,-0.09000000000000002,29,0,0,8680.274549171554,0.02550110177363608
pHFC_S.pB10-low,69,1.4000000000000004,-0.38,4.0441371547304274e-13,-0.09000000000000002,29,0,0,8680.274203145316,0.04041691984355683
pHFC_S.pB10-low,70,1.6000000000000003,-0.38,6.409525445911315e-13,-0.09000000000000002,29,0,0,8680.273654724742,0.06405749896449528
pHFC_S.pB10-low,71,1.8000000000000007,-0.38,1.015841324613113e-12,-0.09000000000000002,29,0,0,8680.272785521563,0.10152680057287392
