SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M
pHFC_S.pB10-low,283,3.2,-0.28,2.5516780398623935e-11,0.009999999999999953
pHFC_S.pB10-low,284,3.4000000000000004,-0.28,4.0441371547304267e-11,0.009999999999999953
pHFC_S.pB10-low,285,3.6000000000000005,-0.28,6.409525445911314e-11,0.009999999999999953
pHFC_S.pB10-low,286,3.8000000000000007,-0.28,1.0158413246131128e-10,0.009999999999999953
pHFC_S.pB10-low,287,4,-0.28,1.6099999999999999e-10,0.009999999999999953
pHFC_S.pB10-low,288,-4,-0.26,1.61e-18,0.02999999999999997
pHFC_S.pB10-low,289,-3.8,-0.26,2.5516780398623938e-18,0.02999999999999997
pHFC_S.pB10-low,290,-3.6,-0.26,4.044137154730423e-18,0.02999999999999997
pHFC_S.pB10-low,291,-3.4,-0.26,6.409525445911307e-18,0.02999999999999997
pHFC_S.pB10-low,292,-3.2,-0.26,1.0158413246131107e-17,0.02999999999999997
pHFC_S.pB10-low,293,-3,-0.26,1.61e-17,0.02999999999999997
pHFC_S.pB10-low,294,-2.8,-0.26,2.5516780398623936e-17,0.02999999999999997
pHFC_S.pB10-low,295,-2.5999999999999996,-0.26,4.044137154730427e-17,0.02999999999999997
pHFC_S.pB10-low,296,-2.4,-0.26,6.409525445911307e-17,0.02999999999999997
pHFC_S.pB10-low,297,-2.2,-0.26,1.0158413246131107e-16,0.02999999999999997
pHFC_S.pB10-low,298,-2,-0.26,1.61e-16,0.02999999999999997
pHFC_S.pB10-low,299,-1.7999999999999998,-0.26,2.5516780398623935e-16,0.02999999999999997
pHFC_S.pB10-low,300,-1.5999999999999996,-0.26,4.0441371547304273e-16,0.02999999999999997
pHFC_S.pB10-low,301,-1.4,-0.26,6.409525445911307e-16,0.02999999999999997
pHFC_S.pB10-low,302,-1.1999999999999997,-0.26,1.0158413246131116e-15,0.02999999999999997
pHFC_S.pB10-low,303,-1,-0.26,1.61e-15,0.02999999999999997
pHFC_S.pB10-low,304,-0.7999999999999998,-0.26,2.551678039862394e-15,0.02999999999999997
pHFC_S.pB10-low,305,-0.5999999999999996,-0.26,4.044137154730427e-15,0.02999999999999997
pHFC_S.pB10-low,306,-0.3999999999999999,-0.26,6.409525445911306e-15,0.02999999999999997
pHFC_S.pB10-low,307,-0.19999999999999973,-0.26,1.0158413246131116e-14,0.02999999999999997
pHFC_S.pB10-low,308,0,-0.26,1.61e-14,0.02999999999999997
pHFC_S.pB10-low,309,0.20000000000000018,-0.26,2.5516780398623934e-14,0.02999999999999997
pHFC_S.pB10-low,310,0.40000000000000036,-0.26,4.0441371547304276e-14,0.02999999999999997
pHFC_S.pB10-low,311,0.6000000000000005,-0.26,6.409525445911313e-14,0.02999999999999997
pHFC_S.pB10-low,312,0.8000000000000007,-0.26,1.0158413246131127e-13,0.02999999999999997
pHFC_S.pB10-low,313,1,-0.26,1.61e-13,0.02999999999999997
pHFC_S.pB10-low,314,1.2000000000000002,-0.26,2.5516780398623937e-13,0.02999999999999997
pHFC_S.pB10-low,315,1.4000000000000004,-0.26,4.044137154730427e-13,0.02999999999999997
pHFC_S.pB10-low,316,1.6000000000000005,-0.26,6.409525445911314e-13,0.02999999999999997
pHFC_S.pB10-low,317,1.8000000000000007,-0.26,1.0158413246131127e-12,0.02999999999999997
pHFC_S.pB10-low,318,2,-0.26,1.6099999999999998e-12,0.02999999999999997
pHFC_S.pB10-low,319,2.2,-0.26,2.551678039862394e-12,0.02999999999999997
pHFC_S.pB10-low,320,2.4000000000000004,-0.26,4.044137154730427e-12,0.02999999999999997
pHFC_S.pB10-low,321,2.6000000000000005,-0.26,6.409525445911313e-12,0.02999999999999997
pHFC_S.pB10-low,322,2.8000000000000007,-0.26,1.0158413246131126e-11,0.02999999999999997
pHFC_S.pB10-low,323,3,-0.26,1.6099999999999998e-11,0.02999999999999997
pHFC_S.pB10-low,324,3.2,-0.26,2.5516780398623935e-11,0.02999999999999997
pHFC_S.pB10-low,325,3.4000000000000004,-0.26,4.0441371547304267e-11,0.02999999999999997
pHFC_S.pB10-low,326,3.6000000000000005,-0.26,6.409525445911314e-11,0.02999999999999997
pHFC_S.pB10-low,327,3.8000000000000007,-0.26,1.0158413246131128e-10,0.02999999999999997
pHFC_S.pB10-low,328,4,-0.26,1.6099999999999999e-10,0.02999999999999997
pHFC_S.pB10-low,329,-4,-0.24000000000000002,1.61e-18,0.04999999999999996
pHFC_S.pB10-low,330,-3.8,-0.24000000000000002,2.5516780398623938e-18,0.04999999999999996
pHFC_S.pB10-low,331,-3.6,-0.24000000000000002,4.044137154730423e-18,0.04999999999999996
pHFC_S.pB10-low,332,-3.4,-0.24000000000000002,6.409525445911307e-18,0.04999999999999996
pHFC_S.pB10-low,333,-3.2,-0.24000000000000002,1.0158413246131107e-17,0.04999999999999996
pHFC_S.pB10-low,334,-3,-0.24000000000000002,1.61e-17,0.04999999999999996
pHFC_S.pB10-low,335,-2.8,-0.24000000000000002,2.5516780398623936e-17,0.04999999999999996
pHFC_S.pB10-low,336,-2.5999999999999996,-0.24000000000000002,4.044137154730427e-17,0.04999999999999996
pHFC_S.pB10-low,337,-2.4,-0.24000000000000002,6.409525445911307e-17,0.04999999999999996
pHFC_S.pB10-low,338,-2.2,-0.24000000000000002,1.0158413246131107e-16,0.04999999999999996
pHFC_S.pB10-low,339,-2,-0.24000000000000002,1.61e-16,0.04999999999999996
pHFC_S.pB10-low,340,-1.7999999999999998,-0.24000000000000002,2.5516780398623935e-16,0.04999999999999996
pHFC_S.pB10-low,341,-1.5999999999999996,-0.24000000000000002,4.0441371547304273e-16,0.04999999999999996
pHFC_S.pB10-low,342,-1.4,-0.24000000000000002,6.409525445911307e-16,0.04999999999999996
pHFC_S.pB10-low,343,-1.1999999999999997,-0.24000000000000002,1.0158413246131116e-15,0.04999999999999996
pHFC_S.pB10-low,344,-1,-0.24000000000000002,1.61e-15,0.04999999999999996
pHFC_S.pB10-low,345,-0.7999999999999998,-0.24000000000000002,2.551678039862394e-15,0.04999999999999996
pHFC_S.pB10-low,346,-0.5999999999999996,-0.24000000000000002,4.044137154730427e-15,0.04999999999999996
pHFC_S.pB10-low,347,-0.3999999999999999,-0.24000000000000002,6.409525445911306e-15,0.04999999999999996
pHFC_S.pB10-low,348,-0.19999999999999973,-0.24000000000000002,1.0158413246131116e-14,0.04999999999999996
pHFC_S.pB10-low,349,0,-0.24000000000000002,1.61e-14,0.04999999999999996
pHFC_S.pB10-low,350,0.20000000000000018,-0.24000000000000002,2.5516780398623934e-14,0.04999999999999996
pHFC_S.pB10-low,351,0.40000000000000036,-0.24000000000000002,4.0441371547304276e-14,0.04999999999999996
pHFC_S.pB10-low,352,0.6000000000000005,-0.24000000000000002,6.409525445911313e-14,0.04999999999999996
pHFC_S.pB10-low,353,0.8000000000000007,-0.24000000000000002,1.0158413246131127e-13,0.04999999999999996
pHFC_S.pB10-low,354,1,-0.24000000000000002,1.61e-13,0.04999999999999996
pHFC_S.pB10-low,355,1.2000000000000002,-0.24000000000000002,2.5516780398623937e-13,0.04999999999999996
pHFC_S.pB10-low,356,1.4000000000000004,-0.24000000000000002,4.044137154730427e-13,0.04999999999999996
pHFC_S.pB10-low,357,1.6000000000000005,-0.24000000000000002,6.409525445911314e-13,0.04999999999999996
pHFC_S.pB10-low,358,1.8000000000000007,-0.24000000000000002,1.0158413246131127e-12,0.04999999999999996
pHFC_S.pB10-low,359,2,-0.24000000000000002,1.6099999999999998e-12,0.04999999999999996
pHFC_S.pB10-low,360,2.2,-0.24000000000000002,2.551678039862394e-12,0.04999999999999996
pHFC_S.pB10-low,361,2.4000000000000004,-0.24000000000000002,4.044137154730427e-12,0.04999999999999996
pHFC_S.pB10-low,362,2.6000000000000005,-0.24000000000000002,6.409525445911313e-12,0.04999999999999996
pHFC_S.pB10-low,363,2.8000000000000007,-0.24000000000000002,1.0158413246131126e-11,0.04999999999999996
pHFC_S.pB10-low,364,3,-0.24000000000000002,1.6099999999999998e-11,0.04999999999999996
pHFC_S.pB10-low,365,3.2,-0.24000000000000002,2.5516780398623935e-11,0.04999999999999996
pHFC_S.pB10-low,366,3.4000000000000004,-0.24000000000000002,4.0441371547304267e-11,0.04999999999999996
pHFC_S.pB10-low,367,3.6000000000000005,-0.24000000000000002,6.409525445911314e-11,0.04999999999999996
pHFC_S.pB10-low,368,3.8000000000000007,-0.24000000000000002,1.0158413246131128e-10,0.04999999999999996
pHFC_S.pB10-low,369,4,-0.24000000000000002,1.6099999999999999e-10,0.04999999999999996
pHFC_S.pB10-low,370,-4,-0.22000000000000003,1.61e-18,0.06999999999999995
pHFC_S.pB10-low,371,-3.8,-0.22000000000000003,2.5516780398623938e-18,0.06999999999999995
pHFC_S.pB10-low,372,-3.6,-0.22000000000000003,4.044137154730423e-18,0.06999999999999995
pHFC_S.pB10-low,373,-3.4,-0.22000000000000003,6.409525445911307e-18,0.06999999999999995
pHFC_S.pB10-low,374,-3.2,-0.22000000000000003,1.0158413246131107e-17,0.06999999999999995
pHFC_S.pB10-low,375,-3,-0.22000000000000003,1.61e-17,0.06999999999999995
pHFC_S.pB10-low,376,-2.8,-0.22000000000000003,2.5516780398623936e-17,0.06999999999999995
pHFC_S.pB10-low,377,-2.5999999999999996,-0.22000000000000003,4.044137154730427e-17,0.06999999999999995
pHFC_S.pB10-low,378,-2.4,-0.22000000000000003,6.409525445911307e-17,0.06999999999999995
pHFC_S.pB10-low,379,-2.2,-0.22000000000000003,1.0158413246131107e-16,0.06999999999999995
pHFC_S.pB10-low,380,-2,-0.22000000000000003,1.61e-16,0.06999999999999995
pHFC_S.pB10-low,381,-1.7999999999999998,-0.22000000000000003,2.5516780398623935e-16,0.06999999999999995
pHFC_S.pB10-low,382,-1.5999999999999996,-0.22000000000000003,4.0441371547304273e-16,0.06999999999999995
pHFC_S.pB10-low,383,-1.4,-0.22000000000000003,6.409525445911307e-16,0.06999999999999995
pHFC_S.pB10-low,384,-1.1999999999999997,-0.22000000000000003,1.0158413246131116e-15,0.06999999999999995
pHFC_S.pB10-low,385,-1,-0.22000000000000003,1.61e-15,0.06999999999999995
pHFC_S.pB10-low,386,-0.7999999999999998,-0.22000000000000003,2.551678039862394e-15,0.06999999999999995
pHFC_S.pB10-low,387,-0.5999999999999996,-0.22000000000000003,4.044137154730427e-15,0.06999999999999995
pHFC_S.pB10-low,388,-0.3999999999999999,-0.22000000000000003,6.409525445911306e-15,0.06999999999999995
pHFC_S.pB10-low,389,-0.19999999999999973,-0.22000000000000003,1.0158413246131116e-14,0.06999999999999995
pHFC_S.pB10-low,390,0,-0.22000000000000003,1.61e-14,0.06999999999999995
pHFC_S.pB10-low,391,0.20000000000000018,-0.22000000000000003,2.5516780398623934e-14,0.06999999999999995
pHFC_S.pB10-low,392,0.40000000000000036,-0.22000000000000003,4.0441371547304276e-14,0.06999999999999995
pHFC_S.pB10-low,393,0.6000000000000005,-0.22000000000000003,6.409525445911313e-14,0.06999999999999995
pHFC_S.pB10-low,394,0.8000000000000007,-0.22000000000000003,1.0158413246131127e-13,0.06999999999999995
pHFC_S.pB10-low,395,1,-0.22000000000000003,1.61e-13,0.06999999999999995
pHFC_S.pB10-low,396,1.2000000000000002,-0.22000000000000003,2.5516780398623937e-13,0.06999999999999995
pHFC_S.pB10-low,397,1.4000000000000004,-0.22000000000000003,4.044137154730427e-13,0.06999999999999995
pHFC_S.pB10-low,398,1.6000000000000005,-0.22000000000000003,6.409525445911314e-13,0.06999999999999995
pHFC_S.pB10-low,399,1.8000000000000007,-0.22000000000000003,1.0158413246131127e-12,0.06999999999999995
pHFC_S.pB10-low,400,2,-0.22000000000000003,1.6099999999999998e-12,0.06999999999999995
pHFC_S.pB10-low,401,2.2,-0.22000000000000003,2.551678039862394e-12,0.06999999999999995
pHFC_S.pB10-low,402,2.4000000000000004,-0.22000000000000003,4.044137154730427e-12,0.06999999999999995
pHFC_S.pB10-low,403,2.6000000000000005,-0.22000000000000003,6.409525445911313e-12,0.06999999999999995
pHFC_S.pB10-low,404,2.8000000000000007,-0.22000000000000003,1.0158413246131126e-11,0.06999999999999995
pHFC_S.pB10-low,405,3,-0.22000000000000003,1.6099999999999998e-11,0.06999999999999995
pHFC_S.pB10-low,406,3.2,-0.22000000000000003,2.5516780398623935e-11,0.06999999999999995
pHFC_S.pB10-low,407,3.4000000000000004,-0.22000000000000003,4.0441371547304267e-11,0.06999999999999995
pHFC_S.pB10-low,408,3.6000000000000005,-0.22000000000000003,6.409525445911314e-11,0.06999999999999995
pHFC_S.pB10-low,409,3.8000000000000007,-0.22000000000000003,1.0158413246131128e-10,0.06999999999999995
pHFC_S.pB10-low,410,4,-0.22000000000000003,1.6099999999999999e-10,0.06999999999999995
pHFC_S.pB10-low,411,-4,-0.2,1.61e-18,0.08999999999999997
pHFC_S.pB10-low,412,-3.8,-0.2,2.5516780398623938e-18,0.08999999999999997
pHFC_S.pB10-low,413,-3.6,-0.2,4.044137154730423e-18,0.08999999999999997
pHFC_S.pB10-low,414,-3.4,-0.2,6.409525445911307e-18,0.08999999999999997
pHFC_S.pB10-low,415,-3.2,-0.2,1.0158413246131107e-17,0.08999999999999997
pHFC_S.pB10-low,416,-3,-0.2,1.61e-17,0.08999999999999997
pHFC_S.pB10-low,417,-2.8,-0.2,2.5516780398623936e-17,0.08999999999999997
pHFC_S.pB10-low,418,-2.5999999999999996,-0.2,4.044137154730427e-17,0.08999999999999997
pHFC_S.pB10-low,419,-2.4,-0.2,6.409525445911307e-17,0.08999999999999997
pHFC_S.pB10-low,420,-2.2,-0.2,1.0158413246131107e-16,0.08999999999999997
pHFC_S.pB10-low,421,-2,-0.2,1.61e-16,0.08999999999999997
pHFC_S.pB10-low,422,-1.7999999999999998,-0.2,2.5516780398623935e-16,0.08999999999999997
pHFC_S.pB10-low,423,-1.5999999999999996,-0.2,4.0441371547304273e-16,0.08999999999999997
pHFC_S.pB10-low,424,-1.4,-0.2,6.409525445911307e-16,0.08999999999999997
pHFC_S.pB10-low,425,-1.1999999999999997,-0.2,1.0158413246131116e-15,0.08999999999999997
pHFC_S.pB10-low,426,-1,-0.2,1.61e-15,0.08999999999999997
pHFC_S.pB10-low,427,-0.7999999999999998,-0.2,2.551678039862394e-15,0.08999999999999997
pHFC_S.pB10-low,428,-0.5999999999999996,-0.2,4.044137154730427e-15,0.08999999999999997
pHFC_S.pB10-low,429,-0.3999999999999999,-0.2,6.409525445911306e-15,0.08999999999999997
pHFC_S.pB10-low,430,-0.19999999999999973,-0.2,1.0158413246131116e-14,0.08999999999999997
pHFC_S.pB10-low,431,0,-0.2,1.61e-14,0.08999999999999997
pHFC_S.pB10-low,432,0.20000000000000018,-0.2,2.5516780398623934e-14,0.08999999999999997
pHFC_S.pB10-low,433,0.40000000000000036,-0.2,4.0441371547304276e-14,0.08999999999999997
pHFC_S.pB10-low,434,0.6000000000000005,-0.2,6.409525445911313e-14,0.08999999999999997
pHFC_S.pB10-low,435,0.8000000000000007,-0.2,1.0158413246131127e-13,0.08999999999999997
pHFC_S.pB10-low,436,1,-0.2,1.61e-13,0.08999999999999997
pHFC_S.pB10-low,437,1.2000000000000002,-0.2,2.5516780398623937e-13,0.08999999999999997
pHFC_S.pB10-low,438,1.4000000000000004,-0.2,4.044137154730427e-13,0.08999999999999997
pHFC_S.pB10-low,439,1.6000000000000005,-0.2,6.409525445911314e-13,0.08999999999999997
pHFC_S.pB10-low,440,1.8000000000000007,-0.2,1.0158413246131127e-12,0.08999999999999997
pHFC_S.pB10-low,441,2,-0.2,1.6099999999999998e-12,0.08999999999999997
pHFC_S.pB10-low,442,2.2,-0.2,2.551678039862394e-12,0.08999999999999997
pHFC_S.pB10-low,443,2.4000000000000004,-0.2,4.044137154730427e-12,0.08999999999999997
pHFC_S.pB10-low,444,2.6000000000000005,-0.2,6.409525445911313e-12,0.08999999999999997
pHFC_S.pB10-low,445,2.8000000000000007,-0.2,1.0158413246131126e-11,0.08999999999999997
pHFC_S.pB10-low,446,3,-0.2,1.6099999999999998e-11,0.08999999999999997
pHFC_S.pB10-low,447,3.2,-0.2,2.5516780398623935e-11,0.08999999999999997
pHFC_S.pB10-low,448,3.4000000000000004,-0.2,4.0441371547304267e-11,0.08999999999999997
pHFC_S.pB10-low,449,3.6000000000000005,-0.2,6.409525445911314e-11,0.08999999999999997
pHFC_S.pB10-low,450,3.8000000000000007,-0.2,1.0158413246131128e-10,0.08999999999999997
pHFC_S.pB10-low,451,4,-0.2,1.6099999999999999e-10,0.08999999999999997
pHFC_S.pB10-low,452,-4,-0.18000000000000002,1.61e-18,0.10999999999999996
pHFC_S.pB10-low,453,-3.8,-0.18000000000000002,2.5516780398623938e-18,0.10999999999999996
pHFC_S.pB10-low,454,-3.6,-0.18000000000000002,4.044137154730423e-18,0.10999999999999996
pHFC_S.pB10-low,455,-3.4,-0.18000000000000002,6.409525445911307e-18,0.10999999999999996
pHFC_S.pB10-low,456,-3.2,-0.18000000000000002,1.0158413246131107e-17,0.10999999999999996
pHFC_S.pB10-low,457,-3,-0.18000000000000002,1.61e-17,0.10999999999999996
pHFC_S.pB10-low,458,-2.8,-0.18000000000000002,2.5516780398623936e-17,0.10999999999999996
pHFC_S.pB10-low,459,-2.5999999999999996,-0.18000000000000002,4.044137154730427e-17,0.10999999999999996
pHFC_S.pB10-low,460,-2.4,-0.18000000000000002,6.409525445911307e-17,0.10999999999999996
pHFC_S.pB10-low,461,-2.2,-0.18000000000000002,1.0158413246131107e-16,0.10999999999999996
pHFC_S.pB10-low,462,-2,-0.18000000000000002,1.61e-16,0.10999999999999996
pHFC_S.pB10-low,463,-1.7999999999999998,-0.18000000000000002,2.5516780398623935e-16,0.10999999999999996
pHFC_S.pB10-low,464,-1.5999999999999996,-0.18000000000000002,4.0441371547304273e-16,0.10999999999999996
pHFC_S.pB10-low,465,-1.4,-0.18000000000000002,6.409525445911307e-16,0.10999999999999996
pHFC_S.pB10-low,466,-1.1999999999999997,-0.18000000000000002,1.0158413246131116e-15,0.10999999999999996
pHFC_S.pB10-low,467,-1,-0.18000000000000002,1.61e-15,0.10999999999999996
pHFC_S.pB10-low,468,-0.7999999999999998,-0.18000000000000002,2.551678039862394e-15,0.10999999999999996
pHFC_S.pB10-low,469,-0.5999999999999996,-0.18000000000000002,4.044137154730427e-15,0.10999999999999996
pHFC_S.pB10-low,470,-0.3999999999999999,-0.18000000000000002,6.409525445911306e-15,0.10999999999999996
pHFC_S.pB10-low,471,-0.19999999999999973,-0.18000000000000002,1.0158413246131116e-14,0.10999999999999996
pHFC_S.pB10-low,472,0,-0.18000000000000002,1.61e-14,0.10999999999999996
pHFC_S.pB10-low,473,0.20000000000000018,-0.18000000000000002,2.5516780398623934e-14,0.10999999999999996
pHFC_S.pB10-low,474,0.40000000000000036,-0.18000000000000002,4.0441371547304276e-14,0.10999999999999996
pHFC_S.pB10-low,475,0.6000000000000005,-0.18000000000000002,6.409525445911313e-14,0.10999999999999996
pHFC_S.pB10-low,476,0.8000000000000007,-0.18000000000000002,1.0158413246131127e-13,0.10999999999999996
pHFC_S.pB10-low,477,1,-0.18000000000000002,1.61e-13,0.10999999999999996
pHFC_S.pB10-low,478,1.2000000000000002,-0.18000000000000002,2.5516780398623937e-13,0.10999999999999996
pHFC_S.pB10-low,479,1.4000000000000004,-0.18000000000000002,4.044137154730427e-13,0.10999999999999996
pHFC_S.pB10-low,480,1.6000000000000005,-0.18000000000000002,6.409525445911314e-13,0.10999999999999996
pHFC_S.pB10-low,481,1.8000000000000007,-0.18000000000000002,1.0158413246131127e-12,0.10999999999999996
pHFC_S.pB10-low,482,2,-0.18000000000000002,1.6099999999999998e-12,0.10999999999999996
pHFC_S.pB10-low,483,2.2,-0.18000000000000002,2.551678039862394e-12,0.10999999999999996
pHFC_S.pB10-low,484,2.4000000000000004,-0.18000000000000002,4.044137154730427e-12,0.10999999999999996
pHFC_S.pB10-low,485,2.6000000000000005,-0.18000000000000002,6.409525445911313e-12,0.10999999999999996
pHFC_S.pB10-low,486,2.8000000000000007,-0.18000000000000002,1.0158413246131126e-11,0.10999999999999996
pHFC_S.pB10-low,487,3,-0.18000000000000002,1.6099999999999998e-11,0.10999999999999996
pHFC_S.pB10-low,488,3.2,-0.18000000000000002,2.5516780398623935e-11,0.10999999999999996
pHFC_S.pB10-low,489,3.4000000000000004,-0.18000000000000002,4.0441371547304267e-11,0.10999999999999996
pHFC_S.pB10-low,490,3.6000000000000005,-0.18000000000000002,6.409525445911314e-11,0.10999999999999996
pHFC_S.pB10-low,491,3.8000000000000007,-0.18000000000000002,1.0158413246131128e-10,0.10999999999999996
pHFC_S.pB10-low,492,4,-0.18000000000000002,1.6099999999999999e-10,0.10999999999999996
pHFC_S.pB10-low,493,-4,-0.16000000000000003,1.61e-18,0.12999999999999995
pHFC_S.pB10-low,494,-3.8,-0.16000000000000003,2.5516780398623938e-18,0.12999999999999995
pHFC_S.pB10-low,495,-3.6,-0.16000000000000003,4.044137154730423e-18,0.12999999999999995
pHFC_S.pB10-low,496,-3.4,-0.16000000000000003,6.409525445911307e-18,0.12999999999999995
pHFC_S.pB10-low,497,-3.2,-0.16000000000000003,1.0158413246131107e-17,0.12999999999999995
pHFC_S.pB10-low,498,-3,-0.16000000000000003,1.61e-17,0.12999999999999995
pHFC_S.pB10-low,499,-2.8,-0.16000000000000003,2.5516780398623936e-17,0.12999999999999995
pHFC_S.pB10-low,500,-2.5999999999999996,-0.16000000000000003,4.044137154730427e-17,0.12999999999999995
pHFC_S.pB10-low,501,-2.4,-0.16000000000000003,6.409525445911307e-17,0.12999999999999995
pHFC_S.pB10-low,502,-2.2,-0.16000000000000003,1.0158413246131107e-16,0.12999999999999995
pHFC_S.pB10-low,503,-2,-0.16000000000000003,1.61e-16,0.12999999999999995
pHFC_S.pB10-low,504,-1.7999999999999998,-0.16000000000000003,2.5516780398623935e-16,0.12999999999999995
pHFC_S.pB10-low,505,-1.5999999999999996,-0.16000000000000003,4.0441371547304273e-16,0.12999999999999995
pHFC_S.pB10-low,506,-1.4,-0.16000000000000003,6.409525445911307e-16,0.12999999999999995
pHFC_S.pB10-low,507,-1.1999999999999997,-0.16000000000000003,1.0158413246131116e-15,0.12999999999999995
pHFC_S.pB10-low,508,-1,-0.16000000000000003,1.61e-15,0.12999999999999995
pHFC_S.pB10-low,509,-0.7999999999999998,-0.16000000000000003,2.551678039862394e-15,0.12999999999999995
pHFC_S.pB10-low,510,-0.5999999999999996,-0.16000000000000003,4.044137154730427e-15,0.12999999999999995
pHFC_S.pB10-low,511,-0.3999999999999999,-0.16000000000000003,6.409525445911306e-15,0.12999999999999995
pHFC_S.pB10-low,512,-0.19999999999999973,-0.16000000000000003,1.0158413246131116e-14,0.12999999999999995
pHFC_S.pB10-low,513,0,-0.16000000000000003,1.61e-14,0.12999999999999995
pHFC_S.pB10-low,514,0.20000000000000018,-0.16000000000000003,2.5516780398623934e-14,0.12999999999999995
pHFC_S.pB10-low,515,0.40000000000000036,-0.16000000000000003,4.0441371547304276e-14,0.12999999999999995
pHFC_S.pB10-low,516,0.6000000000000005,-0.16000000000000003,6.409525445911313e-14,0.12999999999999995
pHFC_S.pB10-low,517,0.8000000000000007,-0.16000000000000003,1.0158413246131127e-13,0.12999999999999995
pHFC_S.pB10-low,518,1,-0.16000000000000003,1.61e-13,0.12999999999999995
pHFC_S.pB10-low,519,1.2000000000000002,-0.16000000000000003,2.5516780398623937e-13,0.12999999999999995
pHFC_S.pB10-low,520,1.4000000000000004,-0.16000000000000003,4.044137154730427e-13,0.12999999999999995
pHFC_S.pB10-low,521,1.6000000000000005,-0.16000000000000003,6.409525445911314e-13,0.12999999999999995
pHFC_S.pB10-low,522,1.8000000000000007,-0.16000000000000003,1.0158413246131127e-12,0.12999999999999995
pHFC_S.pB10-low,523,2,-0.16000000000000003,1.6099999999999998e-12,0.12999999999999995
pHFC_S.pB10-low,524,2.2,-0.16000000000000003,2.551678039862394e-12,0.12999999999999995
pHFC_S.pB10-low,525,2.4000000000000004,-0.16000000000000003,4.044137154730427e-12,0.12999999999999995
pHFC_S.pB10-low,526,2.6000000000000005,-0.16000000000000003,6.409525445911313e-12,0.12999999999999995
pHFC_S.pB10-low,527,2.8000000000000007,-0.16000000000000003,1.0158413246131126e-11,0.12999999999999995
pHFC_S.pB10-low,528,3,-0.16000000000000003,1.6099999999999998e-11,0.12999999999999995
pHFC_S.pB10-low,529,3.2,-0.16000000000000003,2.5516780398623935e-11,0.12999999999999995
pHFC_S.pB10-low,530,3.4000000000000004,-0.16000000000000003,4.0441371547304267e-11,0.12999999999999995
pHFC_S.pB10-low,531,3.6000000000000005,-0.16000000000000003,6.409525445911314e-11,0.12999999999999995
pHFC_S.pB10-low,532,3.8000000000000007,-0.16000000000000003,1.0158413246131128e-10,0.12999999999999995
pHFC_S.pB10-low,533,4,-0.16000000000000003,1.6099999999999999e-10,0.12999999999999995
pHFC_S.pB10-low,534,-4,-0.14,1.61e-18,0.14999999999999997
pHFC_S.pB10-low,535,-3.8,-0.14,2.5516780398623938e-18,0.14999999999999997
pHFC_S.pB10-low,536,-3.6,-0.14,4.044137154730423e-18,0.14999999999999997
pHFC_S.pB10-low,537,-3.4,-0.14,6.409525445911307e-18,0.14999999999999997
pHFC_S.pB10-low,538,-3.2,-0.14,1.0158413246131107e-17,0.14999999999999997
pHFC_S.pB10-low,539,-3,-0.14,1.61e-17,0.14999999999999997
pHFC_S.pB10-low,540,-2.8,-0.14,2.5516780398623936e-17,0.14999999999999997
pHFC_S.pB10-low,541,-2.5999999999999996,-0.14,4.044137154730427e-17,0.14999999999999997
pHFC_S.pB10-low,542,-2.4,-0.14,6.409525445911307e-17,0.14999999999999997
pHFC_S.pB10-low,543,-2.2,-0.14,1.0158413246131107e-16,0.14999999999999997
pHFC_S.pB10-low,544,-2,-0.14,1.61e-16,0.14999999999999997
pHFC_S.pB10-low,545,-1.7999999999999998,-0.14,2.5516780398623935e-16,0.14999999999999997
pHFC_S.pB10-low,546,-1.5999999999999996,-0.14,4.0441371547304273e-16,0.14999999999999997
pHFC_S.pB10-low,547,-1.4,-0.14,6.409525445911307e-16,0.14999999999999997
pHFC_S.pB10-low,548,-1.1999999999999997,-0.14,1.0158413246131116e-15,0.14999999999999997
pHFC_S.pB10-low,549,-1,-0.14,1.61e-15,0.14999999999999997
pHFC_S.pB10-low,550,-0.7999999999999998,-0.14,2.551678039862394e-15,0.14999999999999997
pHFC_S.pB10-low,551,-0.5999999999999996,-0.14,4.044137154730427e-15,0.14999999999999997
pHFC_S.pB10-low,552,-0.3999999999999999,-0.14,6.409525445911306e-15,0.14999999999999997
pHFC_S.pB10-low,553,-0.19999999999999973,-0.14,1.0158413246131116e-14,0.14999999999999997
pHFC_S.pB10-low,554,0,-0.14,1.61e-14,0.14999999999999997
pHFC_S.pB10-low,555,0.20000000000000018,-0.14,2.5516780398623934e-14,0.14999999999999997
pHFC_S.pB10-low,556,0.40000000000000036,-0.14,4.0441371547304276e-14,0.14999999999999997
pHFC_S.pB10-low,557,0.6000000000000005,-0.14,6.409525445911313e-14,0.14999999999999997
pHFC_S.pB10-low,558,0.8000000000000007,-0.14,1.0158413246131127e-13,0.14999999999999997
pHFC_S.pB10-low,559,1,-0.14,1.61e-13,0.14999999999999997
pHFC_S.pB10-low,560,1.2000000000000002,-0.14,2.5516780398623937e-13,0.14999999999999997
pHFC_S.pB10-low,561,1.4000000000000004,-0.14,4.044137154730427e-13,0.14999999999999997
pHFC_S.pB10-low,562,1.6000000000000005,-0.14,6.409525445911314e-13,0.14999999999999997
pHFC_S.pB10-low,563,1.8000000000000007,-0.14,1.0158413246131127e-12,0.14999999999999997
