"","Time","Cycle","Phase","Cell_types","Density","Host","Genotype"
"1456",2.07,1,"conj","C",977252314.474756,"C","C"
"1457",2.08,1,"conj","A1",181541.194875993,"1","A"
"1458",2.08,1,"conj","M1",22289745.3299788,"1","M"
"1459",2.08,1,"conj","F1",0,"1","F"
"1460",2.08,1,"conj","A2",51.7558084518085,"2","A"
"1461",2.08,1,"conj","M2",9.35545557513096,"2","M"
"1462",2.08,1,"conj","F2",20533469.863537,"2","F"
"1463",2.08,1,"conj","C",977095182.500344,"C","C"
"1464",2.09,1,"conj","A1",182062.330818344,"1","A"
"1465",2.09,1,"conj","M1",22375794.6718782,"1","M"
"1466",2.09,1,"conj","F1",0,"1","F"
"1467",2.09,1,"conj","A2",52.2549208834594,"2","A"
"1468",2.09,1,"conj","M2",9.45499909588657,"2","M"
"1469",2.09,1,"conj","F2",20604608.5270741,"2","F"
"1470",2.09,1,"conj","C",976937472.760309,"C","C"
"1471",2.1,1,"conj","A1",182584.961889678,"1","A"
"1472",2.1,1,"conj","M1",22462176.0651419,"1","M"
"1473",2.1,1,"conj","F1",0,"1","F"
"1474",2.1,1,"conj","A2",52.7576894698942,"2","A"
"1475",2.1,1,"conj","M2",9.55539219021361,"2","M"
"1476",2.1,1,"conj","F2",20675993.5340942,"2","F"
"1477",2.1,1,"conj","C",976779183.125792,"C","C"
"1478",2.11,1,"conj","A1",183109.092373608,"1","A"
"1479",2.11,1,"conj","M1",22548890.7899932,"1","M"
"1480",2.11,1,"conj","F1",0,"1","F"
"1481",2.11,1,"conj","A2",53.264138800343,"2","A"
"1482",2.11,1,"conj","M2",9.65664154930652,"2","M"
"1483",2.11,1,"conj","F2",20747625.7367699,"2","F"
"1484",2.11,1,"conj","C",976620311.460083,"C","C"
"1485",2.12,1,"conj","A1",183634.726565981,"1","A"
"1486",2.12,1,"conj","M1",22635940.1315823,"1","M"
"1487",2.12,1,"conj","F1",0,"1","F"
"1488",2.12,1,"conj","A2",53.7742936238759,"2","A"
"1489",2.12,1,"conj","M2",9.7587539151834,"2","M"
"1490",2.12,1,"conj","F2",20819505.9902148,"2","F"
"1491",2.12,1,"conj","C",976460855.618589,"C","C"
"1492",2.13,1,"conj","A1",184161.868774907,"1","A"
"1493",2.13,1,"conj","M1",22723325.3800051,"1","M"
"1494",2.13,1,"conj","F1",0,"1","F"
"1495",2.13,1,"conj","A2",54.2881788504263,"2","A"
"1496",2.13,1,"conj","M2",9.86173608106516,"2","M"
"1497",2.13,1,"conj","F2",20891635.152494,"2","F"
"1498",2.13,1,"conj","C",976300813.448811,"C","C"
"1499",2.14,1,"conj","A1",184690.523320796,"1","A"
"1500",2.14,1,"conj","M1",22811047.8303225,"1","M"
"1501",2.14,1,"conj","F1",0,"1","F"
"1502",2.14,1,"conj","A2",54.80581955182,"2","A"
"1503",2.14,1,"conj","M2",9.96559489175736,"2","M"
"1504",2.14,1,"conj","F2",20964014.084634,"2","F"
"1505",2.14,1,"conj","C",976140182.790308,"C","C"
"1506",2.15,1,"conj","A1",185220.694536397,"1","A"
"1507",2.15,1,"conj","M1",22899108.7825791,"1","M"
"1508",2.15,1,"conj","F1",0,"1","F"
"1509",2.15,1,"conj","A2",55.3272409628121,"2","A"
"1510",2.15,1,"conj","M2",10.0703372440349,"2","M"
"1511",2.15,1,"conj","F2",21036643.6506327,"2","F"
"1512",2.15,1,"conj","C",975978961.474673,"C","C"
"1513",2.16,1,"conj","A1",185752.386766825,"1","A"
"1514",2.16,1,"conj","M1",22987509.5418225,"1","M"
"1515",2.16,1,"conj","F1",0,"1","F"
"1516",2.16,1,"conj","A2",55.8524684821292,"2","A"
"1517",2.16,1,"conj","M2",10.1759700870296,"2","M"
"1518",2.16,1,"conj","F2",21109524.71747,"2","F"
"1519",2.16,1,"conj","C",975817147.325502,"C","C"
"1520",2.17,1,"conj","A1",186285.604369604,"1","A"
"1521",2.17,1,"conj","M1",23076251.4181225,"1","M"
"1522",2.17,1,"conj","F1",0,"1","F"
"1523",2.17,1,"conj","A2",56.3815276735193,"2","A"
"1524",2.17,1,"conj","M2",10.2825004226205,"2","M"
"1525",2.17,1,"conj","F2",21182658.1551177,"2","F"
"1526",2.17,1,"conj","C",975654738.158362,"C","C"
"1527",2.18,1,"conj","A1",186820.351714695,"1","A"
"1528",2.18,1,"conj","M1",23165335.7265901,"1","M"
"1529",2.18,1,"conj","F1",0,"1","F"
"1530",2.18,1,"conj","A2",56.9144442668074,"2","A"
"1531",2.18,1,"conj","M2",10.3899353058273,"2","M"
"1532",2.18,1,"conj","F2",21256044.8365497,"2","F"
"1533",2.18,1,"conj","C",975491731.780766,"C","C"
"1534",2.19,1,"conj","A1",187356.633184536,"1","A"
"1535",2.19,1,"conj","M1",23254763.7873969,"1","M"
"1536",2.19,1,"conj","F1",0,"1","F"
"1537",2.19,1,"conj","A2",57.4512441589585,"2","A"
"1538",2.19,1,"conj","M2",10.4982818452063,"2","M"
"1539",2.19,1,"conj","F2",21329685.6377528,"2","F"
"1540",2.19,1,"conj","C",975328125.99214,"C","C"
"1541",2.2,1,"conj","A1",187894.453174076,"1","A"
"1542",2.2,1,"conj","M1",23344536.9257949,"1","M"
"1543",2.2,1,"conj","F1",0,"1","F"
"1544",2.2,1,"conj","A2",57.9919534151473,"2","A"
"1545",2.2,1,"conj","M2",10.6075472032498,"2","M"
"1546",2.2,1,"conj","F2",21403581.4377366,"2","F"
"1547",2.2,1,"conj","C",975163918.583794,"C","C"
"1548",2.21,1,"conj","A1",188433.81609081,"1","A"
"1549",2.21,1,"conj","M1",23434656.4721353,"1","M"
"1550",2.21,1,"conj","F1",0,"1","F"
"1551",2.21,1,"conj","A2",58.536598269834,"2","A"
"1552",2.21,1,"conj","M2",10.7177385967879,"2","M"
"1553",2.21,1,"conj","F2",21477733.1185439,"2","F"
"1554",2.21,1,"conj","C",974999107.338893,"C","C"
"1555",2.22,1,"conj","A1",188974.726354814,"1","A"
"1556",2.22,1,"conj","M1",23525123.7618886,"1","M"
"1557",2.22,1,"conj","F1",0,"1","F"
"1558",2.22,1,"conj","A2",59.0852051278479,"2","A"
"1559",2.22,1,"conj","M2",10.8288632973935,"2","M"
"1560",2.22,1,"conj","F2",21552141.5652613,"2","F"
"1561",2.22,1,"conj","C",974833690.032427,"C","C"
"1562",2.23,1,"conj","A1",189517.188398783,"1","A"
"1563",2.23,1,"conj","M1",23615940.135664,"1","M"
"1564",2.23,1,"conj","F1",0,"1","F"
"1565",2.23,1,"conj","A2",59.637800565477,"2","A"
"1566",2.23,1,"conj","M2",10.9409286317906,"2","M"
"1567",2.23,1,"conj","F2",21626807.6660295,"2","F"
"1568",2.23,1,"conj","C",974667664.431178,"C","C"
"1569",2.24,1,"conj","A1",190061.206668063,"1","A"
"1570",2.24,1,"conj","M1",23707106.9392289,"1","M"
"1571",2.24,1,"conj","F1",0,"1","F"
"1572",2.24,1,"conj","A2",60.1944113315654,"2","A"
"1573",2.24,1,"conj","M2",11.053941982265,"2","M"
"1574",2.24,1,"conj","F2",21701732.3120539,"2","F"
"1575",2.24,1,"conj","C",974501028.293696,"C","C"
"1576",2.25,1,"conj","A1",190606.78562069,"1","A"
"1577",2.25,1,"conj","M1",23798625.5235292,"1","M"
"1578",2.25,1,"conj","F1",0,"1","F"
"1579",2.25,1,"conj","A2",60.7550643486166,"2","A"
"1580",2.25,1,"conj","M2",11.1679107870787,"2","M"
"1581",2.25,1,"conj","F2",21776916.3976151,"2","F"
"1582",2.25,1,"conj","C",974333779.37026,"C","C"
"1583",2.26,1,"conj","A1",191153.929727424,"1","A"
"1584",2.26,1,"conj","M1",23890497.2447084,"1","M"
"1585",2.26,1,"conj","F1",0,"1","F"
"1586",2.26,1,"conj","A2",61.3197867139049,"2","A"
"1587",2.26,1,"conj","M2",11.2828425408865,"2","M"
"1588",2.26,1,"conj","F2",21852360.8200793,"2","F"
"1589",2.26,1,"conj","C",974165915.402856,"C","C"
"1590",2.27,1,"conj","A1",191702.643471786,"1","A"
"1591",2.27,1,"conj","M1",23982723.4641283,"1","M"
"1592",2.27,1,"conj","F1",0,"1","F"
"1593",2.27,1,"conj","A2",61.8886057005929,"2","A"
"1594",2.27,1,"conj","M2",11.3987447951566,"2","M"
"1595",2.27,1,"conj","F2",21928066.4799089,"2","F"
"1596",2.27,1,"conj","C",973997434.12514,"C","C"
"1597",2.28,1,"conj","A1",192252.931350092,"1","A"
"1598",2.28,1,"conj","M1",24075305.5483883,"1","M"
"1599",2.28,1,"conj","F1",0,"1","F"
"1600",2.28,1,"conj","A2",62.4615487588571,"2","A"
"1601",2.28,1,"conj","M2",11.5156251585937,"2","M"
"1602",2.28,1,"conj","F2",22004034.2806734,"2","F"
"1603",2.28,1,"conj","C",973828333.262414,"C","C"
"1604",2.29,1,"conj","A1",192804.797871494,"1","A"
"1605",2.29,1,"conj","M1",24168244.869346,"1","M"
"1606",2.29,1,"conj","F1",0,"1","F"
"1607",2.29,1,"conj","A2",63.0386435170192,"2","A"
"1608",2.29,1,"conj","M2",11.6334912975657,"2","M"
"1609",2.29,1,"conj","F2",22080265.1290598,"2","F"
"1610",2.29,1,"conj","C",973658610.531588,"C","C"
"1611",2.3,1,"conj","A1",193358.247558011,"1","A"
"1612",2.3,1,"conj","M1",24261542.8041371,"1","M"
"1613",2.3,1,"conj","F1",0,"1","F"
"1614",2.3,1,"conj","A2",63.6199177826864,"2","A"
"1615",2.3,1,"conj","M2",11.7523509365325,"2","M"
"1616",2.3,1,"conj","F2",22156759.9348835,"2","F"
"1617",2.3,1,"conj","C",973488263.641153,"C","C"
"1618",2.31,1,"conj","A1",193913.284944567,"1","A"
"1619",2.31,1,"conj","M1",24355200.7351955,"1","M"
"1620",2.31,1,"conj","F1",0,"1","F"
"1621",2.31,1,"conj","A2",64.2053995438972,"2","A"
"1622",2.31,1,"conj","M2",11.8722118584798,"2","M"
"1623",2.31,1,"conj","F2",22233519.6110985,"2","F"
"1624",2.31,1,"conj","C",973317290.29115,"C","C"
"1625",2.32,1,"conj","A1",194469.91457903,"1","A"
"1626",2.32,1,"conj","M1",24449220.0502739,"1","M"
"1627",2.32,1,"conj","F1",0,"1","F"
"1628",2.32,1,"conj","A2",64.7951169702756,"2","A"
"1629",2.32,1,"conj","M2",11.9930819053541,"2","M"
"1630",2.32,1,"conj","F2",22310545.0738091,"2","F"
"1631",2.32,1,"conj","C",973145688.173139,"C","C"
"1632",2.33,1,"conj","A1",195028.141022245,"1","A"
"1633",2.33,1,"conj","M1",24543602.1424639,"1","M"
"1634",2.33,1,"conj","F1",0,"1","F"
"1635",2.33,1,"conj","A2",65.3890984141924,"2","A"
"1636",2.33,1,"conj","M2",12.1149689785022,"2","M"
"1637",2.33,1,"conj","F2",22387837.2422797,"2","F"
"1638",2.33,1,"conj","C",972973454.970166,"C","C"
"1639",2.34,1,"conj","A1",195587.968848072,"1","A"
"1640",2.34,1,"conj","M1",24638348.4102167,"1","M"
"1641",2.34,1,"conj","F1",0,"1","F"
"1642",2.34,1,"conj","A2",65.9873724119333,"2","A"
"1643",2.34,1,"conj","M2",12.2378810391137,"2","M"
"1644",2.34,1,"conj","F2",22465397.0389465,"2","F"
"1645",2.34,1,"conj","C",972800588.356735,"C","C"
"1646",2.35,1,"conj","A1",196149.402643424,"1","A"
"1647",2.35,1,"conj","M1",24733460.2573633,"1","M"
"1648",2.35,1,"conj","F1",0,"1","F"
"1649",2.35,1,"conj","A2",66.5899676848753,"2","A"
"1650",2.35,1,"conj","M2",12.3618261086662,"2","M"
"1651",2.35,1,"conj","F2",22543225.3894277,"2","F"
"1652",2.35,1,"conj","C",972627085.998771,"C","C"
"1653",2.36,1,"conj","A1",196712.447008303,"1","A"
"1654",2.36,1,"conj","M1",24828939.0931356,"1","M"
"1655",2.36,1,"conj","F1",0,"1","F"
"1656",2.36,1,"conj","A2",67.1969131406697,"2","A"
"1657",2.36,1,"conj","M2",12.4868122693748,"2","M"
"1658",2.36,1,"conj","F2",22621323.2225348,"2","F"
"1659",2.36,1,"conj","C",972452945.553596,"C","C"
"1660",2.37,1,"conj","A1",197277.106555836,"1","A"
"1661",2.37,1,"conj","M1",24924786.3321865,"1","M"
"1662",2.37,1,"conj","F1",0,"1","F"
"1663",2.37,1,"conj","A2",67.8082378744335,"2","A"
"1664",2.37,1,"conj","M2",12.6128476646437,"2","M"
"1665",2.37,1,"conj","F2",22699691.4702835,"2","F"
"1666",2.37,1,"conj","C",972278164.669888,"C","C"
"1667",2.38,1,"conj","A1",197843.385912314,"1","A"
"1668",2.38,1,"conj","M1",25021003.3946112,"1","M"
"1669",2.38,1,"conj","F1",0,"1","F"
"1670",2.38,1,"conj","A2",68.4239711699471,"2","A"
"1671",2.38,1,"conj","M2",12.7399404995223,"2","M"
"1672",2.38,1,"conj","F2",22778331.0679047,"2","F"
"1673",2.38,1,"conj","C",972102740.98766,"C","C"
"1674",2.39,1,"conj","A1",198411.289717226,"1","A"
"1675",2.39,1,"conj","M1",25117591.7059675,"1","M"
"1676",2.39,1,"conj","F1",0,"1","F"
"1677",2.39,1,"conj","A2",69.0441425008613,"2","A"
"1678",2.39,1,"conj","M2",12.8680990411638,"2","M"
"1679",2.39,1,"conj","F2",22857242.9538552,"2","F"
"1680",2.39,1,"conj","C",971926672.138218,"C","C"
"1681",2.4,1,"conj","A1",198980.822623301,"1","A"
"1682",2.4,1,"conj","M1",25214552.6972973,"1","M"
"1683",2.4,1,"conj","F1",0,"1","F"
"1684",2.4,1,"conj","A2",69.6687815319101,"2","A"
"1685",2.4,1,"conj","M2",12.9973316192876,"2","M"
"1686",2.4,1,"conj","F2",22936428.0698294,"2","F"
"1687",2.4,1,"conj","C",971749955.744136,"C","C"
"1688",2.41,1,"conj","A1",199551.989296542,"1","A"
"1689",2.41,1,"conj","M1",25311887.8051473,"1","M"
"1690",2.41,1,"conj","F1",0,"1","F"
"1691",2.41,1,"conj","A2",70.2979181201328,"2","A"
"1692",2.41,1,"conj","M2",13.127646626645,"2","M"
"1693",2.41,1,"conj","F2",23015887.3607697,"2","F"
"1694",2.41,1,"conj","C",971572589.419221,"C","C"
"1695",2.42,1,"conj","A1",200124.794416263,"1","A"
"1696",2.42,1,"conj","M1",25409598.4715899,"1","M"
"1697",2.42,1,"conj","F1",0,"1","F"
"1698",2.42,1,"conj","A2",70.9315823161027,"2","A"
"1699",2.42,1,"conj","M2",13.2590525194885,"2","M"
"1700",2.42,1,"conj","F2",23095621.7748782,"2","F"
"1701",2.42,1,"conj","C",971394570.76848,"C","C"
"1702",2.43,1,"conj","A1",200699.24267513,"1","A"
"1703",2.43,1,"conj","M1",25507686.1442447,"1","M"
"1704",2.43,1,"conj","F1",0,"1","F"
"1705",2.43,1,"conj","A2",71.5698043651646,"2","A"
"1706",2.43,1,"conj","M2",13.391557818044,"2","M"
"1707",2.43,1,"conj","F2",23175632.2636276,"2","F"
"1708",2.43,1,"conj","C",971215897.38809,"C","C"
"1709",2.44,1,"conj","A1",201275.338779195,"1","A"
"1710",2.44,1,"conj","M1",25606152.2762997,"1","M"
"1711",2.44,1,"conj","F1",0,"1","F"
"1712",2.44,1,"conj","A2",72.2126147086786,"2","A"
"1713",2.44,1,"conj","M2",13.5251711069874,"2","M"
"1714",2.44,1,"conj","F2",23255919.7817722,"2","F"
"1715",2.44,1,"conj","C",971036566.865363,"C","C"
"1716",2.45,1,"conj","A1",201853.087447935,"1","A"
"1717",2.45,1,"conj","M1",25704998.3265322,"1","M"
"1718",2.45,1,"conj","F1",0,"1","F"
"1719",2.45,1,"conj","A2",72.8600439852738,"2","A"
"1720",2.45,1,"conj","M2",13.6599010359239,"2","M"
"1721",2.45,1,"conj","F2",23336485.2873598,"2","F"
"1722",2.45,1,"conj","C",970856576.778715,"C","C"
"1723",2.46,1,"conj","A1",202432.493414292,"1","A"
"1724",2.46,1,"conj","M1",25804225.7593309,"1","M"
"1725",2.46,1,"conj","F1",0,"1","F"
"1726",2.46,1,"conj","A2",73.5121230321085,"2","A"
"1727",2.46,1,"conj","M2",13.7957563198711,"2","M"
"1728",2.46,1,"conj","F2",23417329.7417424,"2","F"
"1729",2.46,1,"conj","C",970675924.697633,"C","C"
"1730",2.47,1,"conj","A1",203013.56142471,"1","A"
"1731",2.47,1,"conj","M1",25903836.0447168,"1","M"
"1732",2.47,1,"conj","F1",0,"1","F"
"1733",2.47,1,"conj","A2",74.1688828861386,"2","A"
"1734",2.47,1,"conj","M2",13.9327457397459,"2","M"
"1735",2.47,1,"conj","F2",23498454.1095877,"2","F"
"1736",2.47,1,"conj","C",970494608.182642,"C","C"
"1737",2.48,1,"conj","A1",203596.296239168,"1","A"
"1738",2.48,1,"conj","M1",26003830.6583649,"1","M"
"1739",2.48,1,"conj","F1",0,"1","F"
"1740",2.48,1,"conj","A2",74.8303547853947,"2","A"
"1741",2.48,1,"conj","M2",14.0708781428545,"2","M"
"1742",2.48,1,"conj","F2",23579859.3588904,"2","F"
"1743",2.48,1,"conj","C",970312624.785272,"C","C"
"1744",2.49,1,"conj","A1",204180.702631227,"1","A"
"1745",2.49,1,"conj","M1",26104211.0816262,"1","M"
"1746",2.49,1,"conj","F1",0,"1","F"
"1747",2.49,1,"conj","A2",75.4965701702664,"2","A"
"1748",2.49,1,"conj","M2",14.2101624433869,"2","M"
"1749",2.49,1,"conj","F2",23661546.460984,"2","F"
"1750",2.49,1,"conj","C",970129972.048026,"C","C"
"1751",2.5,1,"conj","A1",204766.785388063,"1","A"
"1752",2.5,1,"conj","M1",26204978.8015488,"1","M"
"1753",2.5,1,"conj","F1",0,"1","F"
"1754",2.5,1,"conj","A2",76.1675606847956,"2","A"
"1755",2.5,1,"conj","M2",14.3506076229135,"2","M"
"1756",2.5,1,"conj","F2",23743516.3905517,"2","F"
"1757",2.5,1,"conj","C",969946647.504343,"C","C"
"1758",2.51,1,"conj","A1",205354.549310506,"1","A"
"1759",2.51,1,"conj","M1",26306135.3109004,"1","M"
"1760",2.51,1,"conj","F1",0,"1","F"
"1761",2.51,1,"conj","A2",76.8433581779773,"2","A"
"1762",2.51,1,"conj","M2",14.4922227308871,"2","M"
"1763",2.51,1,"conj","F2",23825770.1256381,"2","F"
"1764",2.51,1,"conj","C",969762648.67857,"C","C"
"1765",2.52,1,"conj","A1",205943.999213078,"1","A"
"1766",2.52,1,"conj","M1",26407682.1081895,"1","M"
"1767",2.52,1,"conj","F1",0,"1","F"
"1768",2.52,1,"conj","A2",77.5239947050689,"2","A"
"1769",2.52,1,"conj","M2",14.6350168851475,"2","M"
"1770",2.52,1,"conj","F2",23908308.6476608,"2","F"
"1771",2.52,1,"conj","C",969577973.085925,"C","C"
"1772",2.53,1,"conj","A1",206535.139924033,"1","A"
"1773",2.53,1,"conj","M1",26509620.697688,"1","M"
"1774",2.53,1,"conj","F1",0,"1","F"
"1775",2.53,1,"conj","A2",78.2095025289083,"2","A"
"1776",2.53,1,"conj","M2",14.7789992724302,"2","M"
"1777",2.53,1,"conj","F2",23991132.9414219,"2","F"
"1778",2.53,1,"conj","C",969392618.232464,"C","C"
"1779",2.54,1,"conj","A1",207127.976285396,"1","A"
"1780",2.54,1,"conj","M1",26611952.5894529,"1","M"
"1781",2.54,1,"conj","F1",0,"1","F"
"1782",2.54,1,"conj","A2",78.8999141212392,"2","A"
"1783",2.54,1,"conj","M2",14.9241791488785,"2","M"
"1784",2.54,1,"conj","F2",24074243.9951195,"2","F"
"1785",2.54,1,"conj","C",969206581.615049,"C","C"
"1786",2.55,1,"conj","A1",207722.513153001,"1","A"
"1787",2.55,1,"conj","M1",26714679.2993484,"1","M"
"1788",2.55,1,"conj","F1",0,"1","F"
"1789",2.55,1,"conj","A2",79.5952621640461,"2","A"
"1790",2.55,1,"conj","M2",15.0705658405601,"2","M"
"1791",2.55,1,"conj","F2",24157642.8003595,"2","F"
"1792",2.55,1,"conj","C",969019860.721311,"C","C"
"1793",2.56,1,"conj","A1",208318.755396531,"1","A"
"1794",2.56,1,"conj","M1",26817802.3490685,"1","M"
"1795",2.56,1,"conj","F1",0,"1","F"
"1796",2.56,1,"conj","A2",80.2955795508966,"2","A"
"1797",2.56,1,"conj","M2",15.2181687439865,"2","M"
"1798",2.56,1,"conj","F2",24241330.3521673,"2","F"
"1799",2.56,1,"conj","C",968832453.029619,"C","C"
"1800",2.57,1,"conj","A1",208916.707899553,"1","A"
"1801",2.57,1,"conj","M1",26921323.2661588,"1","M"
"1802",2.57,1,"conj","F1",0,"1","F"
"1803",2.57,1,"conj","A2",81.0008993882932,"2","A"
"1804",2.57,1,"conj","M2",15.3669973266374,"2","M"
"1805",2.57,1,"conj","F2",24325307.6489991,"2","F"
"1806",2.57,1,"conj","C",968644356.009045,"C","C"
"1807",2.58,1,"conj","A1",209516.375559563,"1","A"
"1808",2.58,1,"conj","M1",27025243.5840393,"1","M"
"1809",2.58,1,"conj","F1",0,"1","F"
"1810",2.58,1,"conj","A2",81.7112549970331,"2","A"
"1811",2.58,1,"conj","M2",15.5170611274878,"2","M"
"1812",2.58,1,"conj","F2",24409575.6927543,"2","F"
"1813",2.58,1,"conj","C",968455567.11933,"C","C"
"1814",2.59,1,"conj","A1",210117.763288023,"1","A"
"1815",2.59,1,"conj","M1",27129564.8420267,"1","M"
"1816",2.59,1,"conj","F1",0,"1","F"
"1817",2.59,1,"conj","A2",82.4266799135765,"2","A"
"1818",2.59,1,"conj","M2",15.6683697575398,"2","M"
"1819",2.59,1,"conj","F2",24494135.4887868,"2","F"
"1820",2.59,1,"conj","C",968266083.810848,"C","C"
"1821",2.6,1,"conj","A1",210720.876010398,"1","A"
"1822",2.6,1,"conj","M1",27234288.5853571,"1","M"
"1823",2.6,1,"conj","F1",0,"1","F"
"1824",2.6,1,"conj","A2",83.1472078914239,"2","A"
"1825",2.6,1,"conj","M2",15.8209329003579,"2","M"
"1826",2.6,1,"conj","F2",24578988.0459169,"2","F"
"1827",2.6,1,"conj","C",968075903.524574,"C","C"
"1828",2.61,1,"conj","A1",211325.718666198,"1","A"
"1829",2.61,1,"conj","M1",27339416.3652083,"1","M"
"1830",2.61,1,"conj","F1",0,"1","F"
"1831",2.61,1,"conj","A2",83.8728729025025,"2","A"
"1832",2.61,1,"conj","M2",15.9747603126086,"2","M"
"1833",2.61,1,"conj","F2",24664134.3764435,"2","F"
"1834",2.61,1,"conj","C",967885023.692048,"C","C"
"1835",2.62,1,"conj","A1",211932.296209019,"1","A"
"1836",2.62,1,"conj","M1",27444949.7387232,"1","M"
"1837",2.62,1,"conj","F1",0,"1","F"
"1838",2.62,1,"conj","A2",84.6037091385601,"2","A"
"1839",2.62,1,"conj","M2",16.1298618246036,"2","M"
"1840",2.62,1,"conj","F2",24749575.4961556,"2","F"
"1841",2.62,1,"conj","C",967693441.735341,"C","C"
"1842",2.63,1,"conj","A1",212540.613606578,"1","A"
"1843",2.63,1,"conj","M1",27550890.2690317,"1","M"
"1844",2.63,1,"conj","F1",0,"1","F"
"1845",2.63,1,"conj","A2",85.3397510125693,"2","A"
"1846",2.63,1,"conj","M2",16.2862473408469,"2","M"
"1847",2.63,1,"conj","F2",24835312.4243446,"2","F"
"1848",2.63,1,"conj","C",967501155.067019,"C","C"
"1849",2.64,1,"conj","A1",213150.675840757,"1","A"
"1850",2.64,1,"conj","M1",27657239.5252744,"1","M"
"1851",2.64,1,"conj","F1",0,"1","F"
"1852",2.64,1,"conj","A2",86.0810331601395,"2","A"
"1853",2.64,1,"conj","M2",16.4439268405867,"2","M"
"1854",2.64,1,"conj","F2",24921346.1838158,"2","F"
"1855",2.64,1,"conj","C",967308161.090109,"C","C"
"1856",2.65,1,"conj","A1",213762.487907641,"1","A"
"1857",2.65,1,"conj","M1",27763999.0826254,"1","M"
"1858",2.65,1,"conj","F1",0,"1","F"
"1859",2.65,1,"conj","A2",86.8275904409387,"2","A"
"1860",2.65,1,"conj","M2",16.6029103783706,"2","M"
"1861",2.65,1,"conj","F2",25007677.8009012,"2","F"
"1862",2.65,1,"conj","C",967114457.198065,"C","C"
"1863",2.66,1,"conj","A1",214376.05481756,"1","A"
"1864",2.66,1,"conj","M1",27871170.5223151,"1","M"
"1865",2.66,1,"conj","F1",0,"1","F"
"1866",2.66,1,"conj","A2",87.5794579401235,"2","A"
"1867",2.66,1,"conj","M2",16.7632080846051,"2","M"
"1868",2.66,1,"conj","F2",25094308.3054708,"2","F"
"1869",2.66,1,"conj","C",966920040.77473,"C","C"
"1870",2.67,1,"conj","A1",214991.381595126,"1","A"
"1871",2.67,1,"conj","M1",27978755.4316536,"1","M"
"1872",2.67,1,"conj","F1",0,"1","F"
"1873",2.67,1,"conj","A2",88.3366709697788,"2","A"
"1874",2.67,1,"conj","M2",16.9248301661192,"2","M"
"1875",2.67,1,"conj","F2",25181238.7309451,"2","F"
"1876",2.67,1,"conj","C",966724909.194305,"C","C"
"1877",2.68,1,"conj","A1",215608.473279275,"1","A"
"1878",2.68,1,"conj","M1",28086755.4040539,"1","M"
"1879",2.68,1,"conj","F1",0,"1","F"
"1880",2.68,1,"conj","A2",89.0992650703662,"2","A"
"1881",2.68,1,"conj","M2",17.0877869067325,"2","M"
"1882",2.68,1,"conj","F2",25268470.1143074,"2","F"
"1883",2.68,1,"conj","C",966529059.821307,"C","C"
"1884",2.69,1,"conj","A1",216227.334923309,"1","A"
"1885",2.69,1,"conj","M1",28195172.0390555,"1","M"
"1886",2.69,1,"conj","F1",0,"1","F"
"1887",2.69,1,"conj","A2",89.867276012182,"2","A"
"1888",2.69,1,"conj","M2",17.2520886678269,"2","M"
"1889",2.69,1,"conj","F2",25356003.4961157,"2","F"
"1890",2.69,1,"conj","C",966332490.010541,"C","C"
"1891",2.7,1,"conj","A1",216847.971594932,"1","A"
"1892",2.7,1,"conj","M1",28304006.9423472,"1","M"
"1893",2.7,1,"conj","F1",0,"1","F"
"1894",2.7,1,"conj","A2",90.6407397968238,"2","A"
"1895",2.7,1,"conj","M2",17.4177458889228,"2","M"
"1896",2.7,1,"conj","F2",25443839.9205149,"2","F"
"1897",2.7,1,"conj","C",966135197.107057,"C","C"
"1898",2.71,1,"conj","A1",217470.388376296,"1","A"
"1899",2.71,1,"conj","M1",28413261.7257912,"1","M"
"1900",2.71,1,"conj","F1",0,"1","F"
"1901",2.71,1,"conj","A2",91.419692658667,"2","A"
"1902",2.71,1,"conj","M2",17.5847690882599,"2","M"
"1903",2.71,1,"conj","F2",25531980.4352494,"2","F"
"1904",2.71,1,"conj","C",965937178.446121,"C","C"
"1905",2.72,1,"conj","A1",218094.590364038,"1","A"
"1906",2.72,1,"conj","M1",28522938.0074466,"1","M"
"1907",2.72,1,"conj","F1",0,"1","F"
"1908",2.72,1,"conj","A2",92.2041710663506,"2","A"
"1909",2.72,1,"conj","M2",17.7531688633816,"2","M"
"1910",2.72,1,"conj","F2",25620426.0916751,"2","F"
"1911",2.72,1,"conj","C",965738431.353174,"C","C"
"1912",2.73,1,"conj","A1",218720.582669321,"1","A"
"1913",2.73,1,"conj","M1",28633037.411593,"1","M"
"1914",2.73,1,"conj","F1",0,"1","F"
"1915",2.73,1,"conj","A2",92.9942117242715,"2","A"
"1916",2.73,1,"conj","M2",17.9229558917239,"2","M"
"1917",2.73,1,"conj","F2",25709177.9447721,"2","F"
"1918",2.73,1,"conj","C",965538953.143798,"C","C"
"1919",2.74,1,"conj","A1",219348.370417876,"1","A"
"1920",2.74,1,"conj","M1",28743561.5687541,"1","M"
"1921",2.74,1,"conj","F1",0,"1","F"
"1922",2.74,1,"conj","A2",93.7898515740901,"2","A"
"1923",2.74,1,"conj","M2",18.0941409312092,"2","M"
"1924",2.74,1,"conj","F2",25798237.0531567,"2","F"
"1925",2.74,1,"conj","C",965338741.123678,"C","C"
