"","Time","Cycle","Phase","Cell_types","Density","Host","Genotype"
"18902",386.8,6,"conj","M1",4.97745637474173,"1","M"
"18903",386.8,6,"conj","F1",18637183.8985918,"1","F"
"18904",386.8,6,"conj","A2",4645997.99339328,"2","A"
"18905",386.8,6,"conj","M2",14461217.5041133,"2","M"
"18906",386.8,6,"conj","F2",0,"2","F"
"18907",386.8,6,"conj","C",982254509.436681,"C","C"
"18908",386.81,6,"conj","A1",1097.45095856741,"1","A"
"18909",386.81,6,"conj","M1",5.03402484202763,"1","M"
"18910",386.81,6,"conj","F1",18701748.4686257,"1","F"
"18911",386.81,6,"conj","A2",4659335.60190569,"2","A"
"18912",386.81,6,"conj","M2",14517047.8624377,"2","M"
"18913",386.81,6,"conj","F2",0,"2","F"
"18914",386.81,6,"conj","C",982120765.582047,"C","C"
"18915",386.82,6,"conj","A1",1108.79613288028,"1","A"
"18916",386.82,6,"conj","M1",5.0910857271536,"1","M"
"18917",386.82,6,"conj","F1",18766536.5963974,"1","F"
"18918",386.82,6,"conj","A2",4672711.48131559,"2","A"
"18919",386.82,6,"conj","M2",14573093.6878608,"2","M"
"18920",386.82,6,"conj","F2",0,"2","F"
"18921",386.82,6,"conj","C",981986544.347207,"C","C"
"18922",386.83,6,"conj","A1",1120.22585582682,"1","A"
"18923",386.83,6,"conj","M1",5.14864294056419,"1","M"
"18924",386.83,6,"conj","F1",18831549.0551851,"1","F"
"18925",386.83,6,"conj","A2",4686125.74131397,"2","A"
"18926",386.83,6,"conj","M2",14629355.8113451,"2","M"
"18927",386.83,6,"conj","F2",0,"2","F"
"18928",386.83,6,"conj","C",981851844.017657,"C","C"
"18929",386.84,6,"conj","A1",1131.74069965658,"1","A"
"18930",386.84,6,"conj","M1",5.20670042252544,"1","M"
"18931",386.84,6,"conj","F1",18896786.6209358,"1","F"
"18932",386.84,6,"conj","A2",4699578.49190535,"2","A"
"18933",386.84,6,"conj","M2",14685835.0670529,"2","M"
"18934",386.84,6,"conj","F2",0,"2","F"
"18935",386.84,6,"conj","C",981716662.872706,"C","C"
"18936",386.85,6,"conj","A1",1143.34124034936,"1","A"
"18937",386.85,6,"conj","M1",5.26526214334811,"1","M"
"18938",386.85,6,"conj","F1",18962250.0722749,"1","F"
"18939",386.85,6,"conj","A2",4713069.84340878,"2","A"
"18940",386.85,6,"conj","M2",14742532.2923594,"2","M"
"18941",386.85,6,"conj","F2",0,"2","F"
"18942",386.85,6,"conj","C",981580999.185454,"C","C"
"18943",386.86,6,"conj","A1",1155.02805763884,"1","A"
"18944",386.86,6,"conj","M1",5.32433210361076,"1","M"
"18945",386.86,6,"conj","F1",19027940.190514,"1","F"
"18946",386.86,6,"conj","A2",4726599.90645836,"2","A"
"18947",386.86,6,"conj","M2",14799448.3278631,"2","M"
"18948",386.86,6,"conj","F2",0,"2","F"
"18949",386.86,6,"conj","C",981444851.222775,"C","C"
"18950",386.87,6,"conj","A1",1166.80173503709,"1","A"
"18951",386.87,6,"conj","M1",5.38391433438827,"1","M"
"18952",386.87,6,"conj","F1",19093857.7596625,"1","F"
"18953",386.87,6,"conj","A2",4740168.79200469,"2","A"
"18954",386.87,6,"conj","M2",14856584.0174005,"2","M"
"18955",386.87,6,"conj","F2",0,"2","F"
"18956",386.87,6,"conj","C",981308217.245283,"C","C"
"18957",386.88,6,"conj","A1",1178.66285985849,"1","A"
"18958",386.88,6,"conj","M1",5.44401289747821,"1","M"
"18959",386.88,6,"conj","F1",19160003.5664349,"1","F"
"18960",386.88,6,"conj","A2",4753776.61131539,"2","A"
"18961",386.88,6,"conj","M2",14913940.2080575,"2","M"
"18962",386.88,6,"conj","F2",0,"2","F"
"18963",386.88,6,"conj","C",981171095.507319,"C","C"
"18964",386.89,6,"conj","A1",1190.61202324415,"1","A"
"18965",386.89,6,"conj","M1",5.50463188563078,"1","M"
"18966",386.89,6,"conj","F1",19226378.4002612,"1","F"
"18967",386.89,6,"conj","A2",4767423.47597611,"2","A"
"18968",386.89,6,"conj","M2",14971517.7501817,"2","M"
"18969",386.89,6,"conj","F2",0,"2","F"
"18970",386.89,6,"conj","C",981033484.256926,"C","C"
"18971",386.9,6,"conj","A1",1202.64982018649,"1","A"
"18972",386.9,6,"conj","M1",5.56577542278014,"1","M"
"18973",386.9,6,"conj","F1",19292983.0532954,"1","F"
"18974",386.9,6,"conj","A2",4781109.4978914,"2","A"
"18975",386.9,6,"conj","M2",15029317.4973949,"2","M"
"18976",386.9,6,"conj","F2",0,"2","F"
"18977",386.9,6,"conj","C",980895381.735822,"C","C"
"18978",386.91,6,"conj","A1",1214.77684955395,"1","A"
"18979",386.91,6,"conj","M1",5.62744766427779,"1","M"
"18980",386.91,6,"conj","F1",19359818.320426,"1","F"
"18981",386.91,6,"conj","A2",4794834.78928574,"2","A"
"18982",386.91,6,"conj","M2",15087340.3066067,"2","M"
"18983",386.91,6,"conj","F2",0,"2","F"
"18984",386.91,6,"conj","C",980756786.179384,"C","C"
"18985",386.92,6,"conj","A1",1226.99371411555,"1","A"
"18986",386.92,6,"conj","M1",5.68965279712565,"1","M"
"18987",386.92,6,"conj","F1",19426884.9992831,"1","F"
"18988",386.92,6,"conj","A2",4808599.46270409,"2","A"
"18989",386.92,6,"conj","M2",15145587.0380248,"2","M"
"18990",386.92,6,"conj","F2",0,"2","F"
"18991",386.92,6,"conj","C",980617695.816621,"C","C"
"18992",386.93,6,"conj","A1",1239.30102056632,"1","A"
"18993",386.93,6,"conj","M1",5.75239504021495,"1","M"
"18994",386.93,6,"conj","F1",19494183.8902509,"1","F"
"18995",386.93,6,"conj","A2",4822403.6310133,"2","A"
"18996",386.93,6,"conj","M2",15204058.5551705,"2","M"
"18997",386.93,6,"conj","F2",0,"2","F"
"18998",386.93,6,"conj","C",980478108.870149,"C","C"
"18999",386.94,6,"conj","A1",1251.69937955221,"1","A"
"19000",386.94,6,"conj","M1",5.81567864456282,"1","M"
"19001",386.94,6,"conj","F1",19561715.7964751,"1","F"
"19002",386.94,6,"conj","A2",4836247.40740269,"2","A"
"19003",386.94,6,"conj","M2",15262755.7248895,"2","M"
"19004",386.94,6,"conj","F2",0,"2","F"
"19005",386.94,6,"conj","C",980338023.556174,"C","C"
"19006",386.95,6,"conj","A1",1264.18940569541,"1","A"
"19007",386.95,6,"conj","M1",5.87950789355263,"1","M"
"19008",386.95,6,"conj","F1",19629481.5238729,"1","F"
"19009",386.95,6,"conj","A2",4850130.90538506,"2","A"
"19010",386.95,6,"conj","M2",15321679.4173654,"2","M"
"19011",386.95,6,"conj","F2",0,"2","F"
"19012",386.95,6,"conj","C",980197438.084463,"C","C"
"19013",386.96,6,"conj","A1",1276.77171761988,"1","A"
"19014",386.96,6,"conj","M1",5.94388710317578,"1","M"
"19015",386.96,6,"conj","F1",19697481.8811424,"1","F"
"19016",386.96,6,"conj","A2",4864054.23879761,"2","A"
"19017",386.96,6,"conj","M2",15380830.5061324,"2","M"
"19018",386.96,6,"conj","F2",0,"2","F"
"19019",386.96,6,"conj","C",980056350.658323,"C","C"
"19020",386.97,6,"conj","A1",1289.44693797704,"1","A"
"19021",386.97,6,"conj","M1",6.00882062227556,"1","M"
"19022",386.97,6,"conj","F1",19765717.6797729,"1","F"
"19023",386.97,6,"conj","A2",4878017.52180293,"2","A"
"19024",386.97,6,"conj","M2",15440209.8680883,"2","M"
"19025",386.97,6,"conj","F2",0,"2","F"
"19026",386.97,6,"conj","C",979914759.474577,"C","C"
"19027",386.98,6,"conj","A1",1302.21569347126,"1","A"
"19028",386.98,6,"conj","M1",6.07431283279082,"1","M"
"19029",386.98,6,"conj","F1",19834189.7340525,"1","F"
"19030",386.98,6,"conj","A2",4892020.86888956,"2","A"
"19031",386.98,6,"conj","M2",15499818.3835062,"2","M"
"19032",386.98,6,"conj","F2",0,"2","F"
"19033",386.98,6,"conj","C",979772662.723545,"C","C"
"19034",386.99,6,"conj","A1",1315.0786148863,"1","A"
"19035",386.99,6,"conj","M1",6.14036815000567,"1","M"
"19036",386.99,6,"conj","F1",19902898.8610804,"1","F"
"19037",386.99,6,"conj","A2",4906064.39487348,"2","A"
"19038",386.99,6,"conj","M2",15559656.9360495,"2","M"
"19039",386.99,6,"conj","F2",0,"2","F"
"19040",386.99,6,"conj","C",979630058.589013,"C","C"
"19041",387,6,"conj","A1",1328.03633711117,"1","A"
"19042",387,6,"conj","M1",6.20699102279667,"1","M"
"19043",387,6,"conj","F1",19971845.8807746,"1","F"
"19044",387,6,"conj","A2",4920148.21489869,"2","A"
"19045",387,6,"conj","M2",15619726.4127837,"2","M"
"19046",387,6,"conj","F2",0,"2","F"
"19047",387,6,"conj","C",979486945.248215,"C","C"
"19048",387.01,6,"conj","A1",1341.08949916641,"1","A"
"19049",387.01,6,"conj","M1",6.27418593388413,"1","M"
"19050",387.01,6,"conj","F1",20041031.6158824,"1","F"
"19051",387.01,6,"conj","A2",4934272.44443818,"2","A"
"19052",387.01,6,"conj","M2",15680027.7041896,"2","M"
"19053",387.01,6,"conj","F2",0,"2","F"
"19054",387.01,6,"conj","C",979343320.871804,"C","C"
"19055",387.02,6,"conj","A1",1354.23874423065,"1","A"
"19056",387.02,6,"conj","M1",6.34195740008471,"1","M"
"19057",387.02,6,"conj","F1",20110456.8919899,"1","F"
"19058",387.02,6,"conj","A2",4948437.19929488,"2","A"
"19059",387.02,6,"conj","M2",15740561.7041761,"2","M"
"19060",387.02,6,"conj","F2",0,"2","F"
"19061",387.02,6,"conj","C",979199183.623837,"C","C"
"19062",387.03,6,"conj","A1",1367.48471966719,"1","A"
"19063",387.03,6,"conj","M1",6.41030997256596,"1","M"
"19064",387.03,6,"conj","F1",20180122.5375316,"1","F"
"19065",387.03,6,"conj","A2",4962642.59560266,"2","A"
"19066",387.03,6,"conj","M2",15801329.3100942,"2","M"
"19067",387.03,6,"conj","F2",0,"2","F"
"19068",387.03,6,"conj","C",979054531.661742,"C","C"
"19069",387.04,6,"conj","A1",1380.82807705089,"1","A"
"19070",387.04,6,"conj","M1",6.47924823710315,"1","M"
"19071",387.04,6,"conj","F1",20250029.3838008,"1","F"
"19072",387.04,6,"conj","A2",4976888.74982725,"2","A"
"19073",387.04,6,"conj","M2",15862331.4227498,"2","M"
"19074",387.04,6,"conj","F2",0,"2","F"
"19075",387.04,6,"conj","C",978909363.136297,"C","C"
"19076",387.05,6,"conj","A1",1394.26947219482,"1","A"
"19077",387.05,6,"conj","M1",6.54877681433578,"1","M"
"19078",387.05,6,"conj","F1",20320178.2649578,"1","F"
"19079",387.05,6,"conj","A2",4991175.7787669,"2","A"
"19080",387.05,6,"conj","M2",15923568.9464156,"2","M"
"19081",387.05,6,"conj","F2",0,"2","F"
"19082",387.05,6,"conj","C",978763676.19161,"C","C"
"19083",387.06,6,"conj","A1",1407.8095651779,"1","A"
"19084",387.06,6,"conj","M1",6.61890036003046,"1","M"
"19085",387.06,6,"conj","F1",20390570.0180421,"1","F"
"19086",387.06,6,"conj","A2",5005503.79955384,"2","A"
"19087",387.06,6,"conj","M2",15985042.7888472,"2","M"
"19088",387.06,6,"conj","F2",0,"2","F"
"19089",387.06,6,"conj","C",978617468.965091,"C","C"
"19090",387.07,6,"conj","A1",1421.44902037187,"1","A"
"19091",387.07,6,"conj","M1",6.68962356534125,"1","M"
"19092",387.07,6,"conj","F1",20461205.4829804,"1","F"
"19093",387.07,6,"conj","A2",5019872.92965487,"2","A"
"19094",387.07,6,"conj","M2",16046753.8612942,"2","M"
"19095",387.07,6,"conj","F2",0,"2","F"
"19096",387.07,6,"conj","C",978470739.587426,"C","C"
"19097",387.08,6,"conj","A1",1435.18850646888,"1","A"
"19098",387.08,6,"conj","M1",6.76095115707418,"1","M"
"19099",387.08,6,"conj","F1",20532085.5025977,"1","F"
"19100",387.08,6,"conj","A2",5034283.28687238,"2","A"
"19101",387.08,6,"conj","M2",16108703.0785145,"2","M"
"19102",387.08,6,"conj","F2",0,"2","F"
"19103",387.08,6,"conj","C",978323486.182557,"C","C"
"19104",387.09,6,"conj","A1",1449.02869650915,"1","A"
"19105",387.09,6,"conj","M1",6.83288789795321,"1","M"
"19106",387.09,6,"conj","F1",20603210.9226261,"1","F"
"19107",387.09,6,"conj","A2",5048734.98934535,"2","A"
"19108",387.09,6,"conj","M2",16170891.3587876,"2","M"
"19109",387.09,6,"conj","F2",0,"2","F"
"19110",387.09,6,"conj","C",978175706.867656,"C","C"
"19111",387.1,6,"conj","A1",1462.97026790888,"1","A"
"19112",387.1,6,"conj","M1",6.90543858688875,"1","M"
"19113",387.1,6,"conj","F1",20674582.5917163,"1","F"
"19114",387.1,6,"conj","A2",5063228.15555033,"2","A"
"19115",387.1,6,"conj","M2",16233319.6239284,"2","M"
"19116",387.1,6,"conj","F2",0,"2","F"
"19117",387.1,6,"conj","C",978027399.753098,"C","C"
"19118",387.11,6,"conj","A1",1477.01390248793,"1","A"
"19119",387.11,6,"conj","M1",6.97860805924562,"1","M"
"19120",387.11,6,"conj","F1",20746201.3614452,"1","F"
"19121",387.11,6,"conj","A2",5077762.90430206,"2","A"
"19122",387.11,6,"conj","M2",16295988.7992994,"2","M"
"19123",387.11,6,"conj","F2",0,"2","F"
"19124",387.11,6,"conj","C",977878562.942443,"C","C"
"19125",387.12,6,"conj","A1",1491.16028649854,"1","A"
"19126",387.12,6,"conj","M1",7.05240118711793,"1","M"
"19127",387.12,6,"conj","F1",20818068.0863288,"1","F"
"19128",387.12,6,"conj","A2",5092339.35475502,"2","A"
"19129",387.12,6,"conj","M2",16358899.8138264,"2","M"
"19130",387.12,6,"conj","F2",0,"2","F"
"19131",387.12,6,"conj","C",977729194.532402,"C","C"
"19132",387.13,6,"conj","A1",1505.41011065335,"1","A"
"19133",387.13,6,"conj","M1",7.1268228796011,"1","M"
"19134",387.13,6,"conj","F1",20890183.6238306,"1","F"
"19135",387.13,6,"conj","A2",5106957.62640395,"2","A"
"19136",387.13,6,"conj","M2",16422053.600011,"2","M"
"19137",387.13,6,"conj","F2",0,"2","F"
"19138",387.13,6,"conj","C",977579292.612821,"C","C"
"19139",387.14,6,"conj","A1",1519.76407015403,"1","A"
"19140",387.14,6,"conj","M1",7.20187808306831,"1","M"
"19141",387.14,6,"conj","F1",20962548.8343718,"1","F"
"19142",387.14,6,"conj","A2",5121617.83908497,"2","A"
"19143",387.14,6,"conj","M2",16485451.0939442,"2","M"
"19144",387.14,6,"conj","F2",0,"2","F"
"19145",387.14,6,"conj","C",977428855.266651,"C","C"
"19146",387.15,6,"conj","A1",1534.22286472003,"1","A"
"19147",387.15,6,"conj","M1",7.27757178144852,"1","M"
"19148",387.15,6,"conj","F1",21035164.581342,"1","F"
"19149",387.15,6,"conj","A2",5136320.11297651,"2","A"
"19150",387.15,6,"conj","M2",16549093.2353206,"2","M"
"19151",387.15,6,"conj","F2",0,"2","F"
"19152",387.15,6,"conj","C",977277880.569924,"C","C"
"19153",387.16,6,"conj","A1",1548.78719861758,"1","A"
"19154",387.16,6,"conj","M1",7.35390899650705,"1","M"
"19155",387.16,6,"conj","F1",21108031.7311094,"1","F"
"19156",387.16,6,"conj","A2",5151064.5686004,"2","A"
"19157",387.16,6,"conj","M2",16612980.9674525,"2","M"
"19158",387.16,6,"conj","F2",0,"2","F"
"19159",387.16,6,"conj","C",977126366.59173,"C","C"
"19160",387.17,6,"conj","A1",1563.45778068843,"1","A"
"19161",387.17,6,"conj","M1",7.43089478812567,"1","M"
"19162",387.17,6,"conj","F1",21181151.1530293,"1","F"
"19163",387.17,6,"conj","A2",5165851.32682242,"2","A"
"19164",387.17,6,"conj","M2",16677115.237282,"2","M"
"19165",387.17,6,"conj","F2",0,"2","F"
"19166",387.17,6,"conj","C",976974311.394191,"C","C"
"19167",387.18,6,"conj","A1",1578.23532437966,"1","A"
"19168",387.18,6,"conj","M1",7.50853425458989,"1","M"
"19169",387.18,6,"conj","F1",21254523.7194571,"1","F"
"19170",387.18,6,"conj","A2",5180680.50885391,"2","A"
"19171",387.18,6,"conj","M2",16741496.9953975,"2","M"
"19172",387.18,6,"conj","F2",0,"2","F"
"19173",387.18,6,"conj","C",976821713.032433,"C","C"
"19174",387.19,6,"conj","A1",1593.12054777282,"1","A"
"19175",387.19,6,"conj","M1",7.58683253287323,"1","M"
"19176",387.19,6,"conj","F1",21328150.305757,"1","F"
"19177",387.19,6,"conj","A2",5195552.23625232,"2","A"
"19178",387.19,6,"conj","M2",16806127.196046,"2","M"
"19179",387.19,6,"conj","F2",0,"2","F"
"19180",387.19,6,"conj","C",976668569.554564,"C","C"
"19181",387.2,6,"conj","A1",1608.11417361368,"1","A"
"19182",387.2,6,"conj","M1",7.66579479892614,"1","M"
"19183",387.2,6,"conj","F1",21402031.7903124,"1","F"
"19184",387.2,6,"conj","A2",5210466.6309223,"2","A"
"19185",387.2,6,"conj","M2",16871006.7971478,"2","M"
"19186",387.2,6,"conj","F2",0,"2","F"
"19187",387.2,6,"conj","C",976514879.001649,"C","C"
"19188",387.21,6,"conj","A1",1623.21692934202,"1","A"
"19189",387.21,6,"conj","M1",7.74542626796659,"1","M"
"19190",387.21,6,"conj","F1",21476169.0545363,"1","F"
"19191",387.21,6,"conj","A2",5225423.81511669,"2","A"
"19192",387.21,6,"conj","M2",16936136.7603101,"2","M"
"19193",387.21,6,"conj","F2",0,"2","F"
"19194",387.21,6,"conj","C",976360639.407681,"C","C"
"19195",387.22,6,"conj","A1",1638.42954712184,"1","A"
"19196",387.22,6,"conj","M1",7.82573219477333,"1","M"
"19197",387.22,6,"conj","F1",21550562.9828827,"1","F"
"19198",387.22,6,"conj","A2",5240423.9114376,"2","A"
"19199",387.22,6,"conj","M2",17001518.050842,"2","M"
"19200",387.22,6,"conj","F2",0,"2","F"
"19201",387.22,6,"conj","C",976205848.799558,"C","C"
"19202",387.23,6,"conj","A1",1653.75276387114,"1","A"
"19203",387.23,6,"conj","M1",7.90671787397854,"1","M"
"19204",387.23,6,"conj","F1",21625214.4628542,"1","F"
"19205",387.23,6,"conj","A2",5255467.04283698,"2","A"
"19206",387.23,6,"conj","M2",17067151.6377666,"2","M"
"19207",387.23,6,"conj","F2",0,"2","F"
"19208",387.23,6,"conj","C",976050505.19706,"C","C"
"19209",387.24,6,"conj","A1",1669.18732129294,"1","A"
"19210",387.24,6,"conj","M1",7.98838864036816,"1","M"
"19211",387.24,6,"conj","F1",21700124.3850162,"1","F"
"19212",387.24,6,"conj","A2",5270553.33261827,"2","A"
"19213",387.24,6,"conj","M2",17133038.4938383,"2","M"
"19214",387.24,6,"conj","F2",0,"2","F"
"19215",387.24,6,"conj","C",975894606.612817,"C","C"
"19216",387.25,6,"conj","A1",1684.73396590551,"1","A"
"19217",387.25,6,"conj","M1",8.07074986917894,"1","M"
"19218",387.25,6,"conj","F1",21775293.6430051,"1","F"
"19219",387.25,6,"conj","A2",5285682.90443693,"2","A"
"19220",387.25,6,"conj","M2",17199179.5955551,"2","M"
"19221",387.25,6,"conj","F2",0,"2","F"
"19222",387.25,6,"conj","C",975738151.052287,"C","C"
"19223",387.26,6,"conj","A1",1700.39344907328,"1","A"
"19224",387.26,6,"conj","M1",8.15380697640042,"1","M"
"19225",387.26,6,"conj","F1",21850723.1335391,"1","F"
"19226",387.26,6,"conj","A2",5300855.88230155,"2","A"
"19227",387.26,6,"conj","M2",17265575.9231731,"2","M"
"19228",387.26,6,"conj","F2",0,"2","F"
"19229",387.26,6,"conj","C",975581136.51373,"C","C"
"19230",387.27,6,"conj","A1",1716.16652703781,"1","A"
"19231",387.27,6,"conj","M1",8.23756541907862,"1","M"
"19232",387.27,6,"conj","F1",21926413.7564292,"1","F"
"19233",387.27,6,"conj","A2",5316072.39057491,"2","A"
"19234",387.27,6,"conj","M2",17332228.4607215,"2","M"
"19235",387.27,6,"conj","F2",0,"2","F"
"19236",387.27,6,"conj","C",975423560.988182,"C","C"
"19237",387.28,6,"conj","A1",1732.053960949,"1","A"
"19238",387.28,6,"conj","M1",8.32203069562192,"1","M"
"19239",387.28,6,"conj","F1",22002366.4145896,"1","F"
"19240",387.28,6,"conj","A2",5331332.5539749,"2","A"
"19241",387.28,6,"conj","M2",17399138.1960169,"2","M"
"19242",387.28,6,"conj","F2",0,"2","F"
"19243",387.28,6,"conj","C",975265422.459427,"C","C"
"19244",387.29,6,"conj","A1",1748.05651689661,"1","A"
"19245",387.29,6,"conj","M1",8.40720834610982,"1","M"
"19246",387.29,6,"conj","F1",22078582.0140489,"1","F"
"19247",387.29,6,"conj","A2",5346636.49757566,"2","A"
"19248",387.29,6,"conj","M2",17466306.1206778,"2","M"
"19249",387.29,6,"conj","F2",0,"2","F"
"19250",387.29,6,"conj","C",975106718.903972,"C","C"
"19251",387.3,6,"conj","A1",1764.17496594143,"1","A"
"19252",387.3,6,"conj","M1",8.49310395260111,"1","M"
"19253",387.3,6,"conj","F1",22155061.4639585,"1","F"
"19254",387.3,6,"conj","A2",5361984.34680823,"2","A"
"19255",387.3,6,"conj","M2",17533733.230138,"2","M"
"19256",387.3,6,"conj","F2",0,"2","F"
"19257",387.3,6,"conj","C",974947448.291025,"C","C"
"19258",387.31,6,"conj","A1",1780.41008414768,"1","A"
"19259",387.31,6,"conj","M1",8.57972313944994,"1","M"
"19260",387.31,6,"conj","F1",22231805.6766068,"1","F"
"19261",387.31,6,"conj","A2",5377376.22746208,"2","A"
"19262",387.31,6,"conj","M2",17601420.5236635,"2","M"
"19263",387.31,6,"conj","F2",0,"2","F"
"19264",387.31,6,"conj","C",974787608.58246,"C","C"
"19265",387.32,6,"conj","A1",1796.7626526146,"1","A"
"19266",387.32,6,"conj","M1",8.66707157361868,"1","M"
"19267",387.32,6,"conj","F1",22308815.5674275,"1","F"
"19268",387.32,6,"conj","A2",5392812.26568578,"2","A"
"19269",387.32,6,"conj","M2",17669369.0043658,"2","M"
"19270",387.32,6,"conj","F2",0,"2","F"
"19271",387.32,6,"conj","C",974627197.732796,"C","C"
"19272",387.33,6,"conj","A1",1813.23345750878,"1","A"
"19273",387.33,6,"conj","M1",8.7551549649958,"1","M"
"19274",387.33,6,"conj","F1",22386092.0550113,"1","F"
"19275",387.33,6,"conj","A2",5408292.58798813,"2","A"
"19276",387.33,6,"conj","M2",17737579.6792166,"2","M"
"19277",387.33,6,"conj","F2",0,"2","F"
"19278",387.33,6,"conj","C",974466213.689171,"C","C"
"19279",387.34,6,"conj","A1",1829.82329009652,"1","A"
"19280",387.34,6,"conj","M1",8.84397906671556,"1","M"
"19281",387.34,6,"conj","F1",22463636.0611163,"1","F"
"19282",387.34,6,"conj","A2",5423817.32123911,"2","A"
"19283",387.34,6,"conj","M2",17806053.559063,"2","M"
"19284",387.34,6,"conj","F2",0,"2","F"
"19285",387.34,6,"conj","C",974304654.391312,"C","C"
"19286",387.35,6,"conj","A1",1846.53294677661,"1","A"
"19287",387.35,6,"conj","M1",8.93354967548071,"1","M"
"19288",387.35,6,"conj","F1",22541448.5106796,"1","F"
"19289",387.35,6,"conj","A2",5439386.59267109,"2","A"
"19290",387.35,6,"conj","M2",17874791.6586426,"2","M"
"19291",387.35,6,"conj","F2",0,"2","F"
"19292",387.35,6,"conj","C",974142517.77151,"C","C"
"19293",387.36,6,"conj","A1",1863.36322911262,"1","A"
"19294",387.36,6,"conj","M1",9.0238726318845,"1","M"
"19295",387.36,6,"conj","F1",22619530.3318261,"1","F"
"19296",387.36,6,"conj","A2",5455000.52987937,"2","A"
"19297",387.36,6,"conj","M2",17943794.9965968,"2","M"
"19298",387.36,6,"conj","F2",0,"2","F"
"19299",387.36,6,"conj","C",973979801.754596,"C","C"
"19300",387.37,6,"conj","A1",1880.31494386668,"1","A"
"19301",387.37,6,"conj","M1",9.11495382074112,"1","M"
"19302",387.37,6,"conj","F1",22697882.4558827,"1","F"
"19303",387.37,6,"conj","A2",5470659.26082388,"2","A"
"19304",387.37,6,"conj","M2",18013064.595488,"2","M"
"19305",387.37,6,"conj","F2",0,"2","F"
"19306",387.37,6,"conj","C",973816504.257907,"C","C"
"19307",387.38,6,"conj","A1",1897.38890303221,"1","A"
"19308",387.38,6,"conj","M1",9.20679917141253,"1","M"
"19309",387.38,6,"conj","F1",22776505.8173869,"1","F"
"19310",387.38,6,"conj","A2",5486362.91382978,"2","A"
"19311",387.38,6,"conj","M2",18082601.4818136,"2","M"
"19312",387.38,6,"conj","F2",0,"2","F"
"19313",387.38,6,"conj","C",973652623.191267,"C","C"
"19314",387.39,6,"conj","A1",1914.5859238675,"1","A"
"19315",387.39,6,"conj","M1",9.29941465814073,"1","M"
"19316",387.39,6,"conj","F1",22855401.3540984,"1","F"
"19317",387.39,6,"conj","A2",5502111.61758856,"2","A"
"19318",387.39,6,"conj","M2",18152406.6860208,"2","M"
"19319",387.39,6,"conj","F2",0,"2","F"
"19320",387.39,6,"conj","C",973488156.456953,"C","C"
"19321",387.4,6,"conj","A1",1931.90682892937,"1","A"
"19322",387.4,6,"conj","M1",9.3928063003819,"1","M"
"19323",387.4,6,"conj","F1",22934570.0070103,"1","F"
"19324",387.4,6,"conj","A2",5517905.50115916,"2","A"
"19325",387.4,6,"conj","M2",18222481.2425221,"2","M"
"19326",387.4,6,"conj","F2",0,"2","F"
"19327",387.4,6,"conj","C",973323101.949673,"C","C"
"19328",387.41,6,"conj","A1",1949.35244610715,"1","A"
"19329",387.41,6,"conj","M1",9.48698016314356,"1","M"
"19330",387.41,6,"conj","F1",23014012.7203607,"1","F"
"19331",387.41,6,"conj","A2",5533744.69396903,"2","A"
"19332",387.41,6,"conj","M2",18292826.1897111,"2","M"
"19333",387.41,6,"conj","F2",0,"2","F"
"19334",387.41,6,"conj","C",973157457.556533,"C","C"
"19335",387.42,6,"conj","A1",1966.9236086563,"1","A"
"19336",387.42,6,"conj","M1",9.58194235732119,"1","M"
"19337",387.42,6,"conj","F1",23093730.4416414,"1","F"
"19338",387.42,6,"conj","A2",5549629.32581481,"2","A"
"19339",387.42,6,"conj","M2",18363442.5699754,"2","M"
"19340",387.42,6,"conj","F2",0,"2","F"
"19341",387.42,6,"conj","C",972991221.157017,"C","C"
"19342",387.43,6,"conj","A1",1984.62115523342,"1","A"
"19343",387.43,6,"conj","M1",9.67769904004348,"1","M"
"19344",387.43,6,"conj","F1",23173724.1216127,"1","F"
"19345",387.43,6,"conj","A2",5565559.52686398,"2","A"
"19346",387.43,6,"conj","M2",18434331.4297153,"2","M"
"19347",387.43,6,"conj","F2",0,"2","F"
"19348",387.43,6,"conj","C",972824390.622953,"C","C"
"19349",387.44,6,"conj","A1",2002.44592993027,"1","A"
"19350",387.44,6,"conj","M1",9.77425641501395,"1","M"
"19351",387.44,6,"conj","F1",23253994.7143119,"1","F"
"19352",387.44,6,"conj","A2",5581535.42765548,"2","A"
"19353",387.44,6,"conj","M2",18505493.8193567,"2","M"
"19354",387.44,6,"conj","F2",0,"2","F"
"19355",387.44,6,"conj","C",972656963.818489,"C","C"
"19356",387.45,6,"conj","A1",2020.3987823087,"1","A"
"19357",387.45,6,"conj","M1",9.87162073285817,"1","M"
"19358",387.45,6,"conj","F1",23334543.1770657,"1","F"
"19359",387.45,6,"conj","A2",5597557.15910089,"2","A"
"19360",387.45,6,"conj","M2",18576930.7933675,"2","M"
"19361",387.45,6,"conj","F2",0,"2","F"
"19362",387.45,6,"conj","C",972488938.600062,"C","C"
"19363",387.46,6,"conj","A1",2038.48056743551,"1","A"
"19364",387.46,6,"conj","M1",9.96979829147296,"1","M"
"19365",387.46,6,"conj","F1",23415370.470501,"1","F"
"19366",387.46,6,"conj","A2",5613624.85248547,"2","A"
"19367",387.46,6,"conj","M2",18648643.410273,"2","M"
"19368",387.46,6,"conj","F2",0,"2","F"
"19369",387.46,6,"conj","C",972320312.816374,"C","C"
