SetID,SweepID,gamma_M,psi_M
pDim90_E.RP4,320,1.3378830216628223e-13,0.6442424242424243
pDim90_E.RP4,321,1.6114848360449818e-13,0.6442424242424243
pDim90_E.RP4,322,1.9410391900895258e-13,0.6442424242424243
pDim90_E.RP4,323,2.337988576243876e-13,0.6442424242424243
pDim90_E.RP4,324,2.81611551717033e-13,0.6442424242424243
pDim90_E.RP4,325,3.392021110209358e-13,0.6442424242424243
pDim90_E.RP4,326,4.085701435879701e-13,0.6442424242424243
pDim90_E.RP4,327,4.921241843957476e-13,0.6442424242424243
pDim90_E.RP4,328,5.927653223516444e-13,0.6442424242424243
pDim90_E.RP4,329,7.139879293151947e-13,0.6442424242424243
pDim90_E.RP4,330,8.600009885621867e-13,0.6442424242424243
pDim90_E.RP4,331,1.0358742353492076e-12,0.6442424242424243
pDim90_E.RP4,332,1.2477141837409808e-12,0.6442424242424243
pDim90_E.RP4,333,1.50287615154711e-12,0.6442424242424243
pDim90_E.RP4,334,1.81021964510899e-12,0.6442424242424243
pDim90_E.RP4,335,2.1804159711797683e-12,0.6442424242424243
pDim90_E.RP4,336,2.626318756522825e-12,0.6442424242424243
pDim90_E.RP4,337,3.1634102400797892e-12,0.6442424242424243
pDim90_E.RP4,338,3.810338833466979e-12,0.6442424242424243
pDim90_E.RP4,339,4.5895666144965e-12,0.6442424242424243
pDim90_E.RP4,340,5.528149235414554e-12,0.6442424242424243
pDim90_E.RP4,341,6.658675325135691e-12,0.6442424242424243
pDim90_E.RP4,342,8.020398002559746e-12,0.6442424242424243
pDim90_E.RP4,343,9.660597788367692e-12,0.6442424242424243
pDim90_E.RP4,344,1.1636224237105013e-11,0.6442424242424243
pDim90_E.RP4,345,1.401587328883805e-11,0.6442424242424243
pDim90_E.RP4,346,1.6882168996223952e-11,0.6442424242424243
pDim90_E.RP4,347,2.0334632323198827e-11,0.6442424242424243
pDim90_E.RP4,348,2.4493136623153682e-11,0.6442424242424243
pDim90_E.RP4,349,2.950206977463056e-11,0.6442424242424243
pDim90_E.RP4,350,3.553534748850416e-11,0.6442424242424243
pDim90_E.RP4,351,4.280245185422934e-11,0.6442424242424243
pDim90_E.RP4,352,5.155570479017516e-11,0.6442424242424243
pDim90_E.RP4,353,6.209902894030271e-11,0.6442424242424243
pDim90_E.RP4,354,7.479850020522727e-11,0.6442424242424243
pDim90_E.RP4,355,9.009505830324323e-11,0.6442424242424243
pDim90_E.RP4,356,1.08519816686078e-10,0.6442424242424243
pDim90_E.RP4,357,1.3071250338661516e-10,0.6442424242424243
pDim90_E.RP4,358,1.5744367308526557e-10,0.6442424242424243
pDim90_E.RP4,359,1.8964146162254894e-10,0.6442424242424243
pDim90_E.RP4,360,2.2842381190421044e-10,0.6442424242424243
pDim90_E.RP4,361,2.751372901180268e-10,0.6442424242424243
pDim90_E.RP4,362,3.314038400043727e-10,0.6442424242424243
pDim90_E.RP4,363,3.9917709854062077e-10,0.6442424242424243
pDim90_E.RP4,364,4.808102283824071e-10,0.6442424242424243
pDim90_E.RP4,365,5.791376222792436e-10,0.6442424242424243
pDim90_E.RP4,366,6.975733163324003e-10,0.6442424242424243
pDim90_E.RP4,367,8.402295291124364e-10,0.6442424242424243
pDim90_E.RP4,368,1.0120594424459004e-9,0.6442424242424243
pDim90_E.RP4,369,1.2190291813784127e-9,0.6442424242424243
pDim90_E.RP4,370,1.468324964649065e-9,0.6442424242424243
pDim90_E.RP4,371,1.768602618170152e-9,0.6442424242424243
pDim90_E.RP4,372,2.1302881148968933e-9,0.6442424242424243
pDim90_E.RP4,373,2.5659395761645183e-9,0.6442424242424243
pDim90_E.RP4,374,3.0906833035802847e-9,0.6442424242424243
pDim90_E.RP4,375,3.7227389809811507e-9,0.6442424242424243
pDim90_E.RP4,376,4.484052282051191e-9,0.6442424242424243
pDim90_E.RP4,377,5.401056848436115e-9,0.6442424242424243
pDim90_E.RP4,378,6.505592095080222e-9,0.6442424242424243
pDim90_E.RP4,379,7.836008710003716e-9,0.6442424242424243
pDim90_E.RP4,380,9.438500232698103e-9,0.6442424242424243
pDim90_E.RP4,381,1.1368706945018218e-8,0.6442424242424243
pDim90_E.RP4,382,1.3693647763439036e-8,0.6442424242424243
pDim90_E.RP4,383,1.6494047210119093e-8,0.6442424242424243
pDim90_E.RP4,384,1.986713825778392e-8,0.6442424242424243
pDim90_E.RP4,385,2.3930038366311404e-8,0.6442424242424243
pDim90_E.RP4,386,2.8823815930750604e-8,0.6442424242424243
pDim90_E.RP4,387,3.4718388332356556e-8,0.6442424242424243
pDim90_E.RP4,388,4.181842165840272e-8,0.6442424242424243
pDim90_E.RP4,389,5.037043693558057e-8,0.6442424242424243
pDim90_E.RP4,390,6.067136961328858e-8,0.6442424242424243
pDim90_E.RP4,391,7.307887949155515e-8,0.6442424242424243
pDim90_E.RP4,392,8.802376906572301e-8,0.6442424242424243
pDim90_E.RP4,393,1.0602494146658496e-7,0.6442424242424243
pDim90_E.RP4,394,1.2770741735223163e-7,0.6442424242424243
pDim90_E.RP4,395,1.53824036318069e-7,0.6442424242424243
pDim90_E.RP4,396,1.8528159632200947e-7,0.6442424242424243
pDim90_E.RP4,397,2.2317233871465876e-7,0.6442424242424243
pDim90_E.RP4,398,2.6881187206963886e-7,0.6442424242424243
pDim90_E.RP4,399,3.237848515714706e-7,0.6442424242424243
pDim90_E.RP4,400,3.900000000000003e-7,0.6442424242424243
pDim90_E.RP4,401,3.9000000000000034e-15,0.6523232323232323
pDim90_E.RP4,402,4.697563807009259e-15,0.6523232323232323
pDim90_E.RP4,403,5.6582322361341596e-15,0.6523232323232323
pDim90_E.RP4,404,6.815360760029969e-15,0.6523232323232323
pDim90_E.RP4,405,8.209126163596892e-15,0.6523232323232323
pDim90_E.RP4,406,9.887921526483463e-15,0.6523232323232323
pDim90_E.RP4,407,1.1910036484450317e-14,0.6523232323232323
pDim90_E.RP4,408,1.4345681110131686e-14,0.6523232323232323
pDim90_E.RP4,409,1.7279423684577173e-14,0.6523232323232323
pDim90_E.RP4,410,2.0813127001704593e-14,0.6523232323232323
pDim90_E.RP4,411,2.5069485157408865e-14,0.6523232323232323
pDim90_E.RP4,412,3.0196283624564005e-14,0.6523232323232323
pDim90_E.RP4,413,3.637153052844553e-14,0.6523232323232323
pDim90_E.RP4,414,4.380963728614307e-14,0.6523232323232323
pDim90_E.RP4,415,5.276886320861254e-14,0.6523232323232323
pDim90_E.RP4,416,6.356028255020527e-14,0.6523232323232323
pDim90_E.RP4,417,7.655858535157053e-14,0.6523232323232323
pDim90_E.RP4,418,9.221508709317095e-14,0.6523232323232323
pDim90_E.RP4,419,1.1107339886899647e-13,0.6523232323232323
pDim90_E.RP4,420,1.3378830216628223e-13,0.6523232323232323
pDim90_E.RP4,421,1.6114848360449818e-13,0.6523232323232323
pDim90_E.RP4,422,1.9410391900895258e-13,0.6523232323232323
pDim90_E.RP4,423,2.337988576243876e-13,0.6523232323232323
pDim90_E.RP4,424,2.81611551717033e-13,0.6523232323232323
pDim90_E.RP4,425,3.392021110209358e-13,0.6523232323232323
pDim90_E.RP4,426,4.085701435879701e-13,0.6523232323232323
pDim90_E.RP4,427,4.921241843957476e-13,0.6523232323232323
pDim90_E.RP4,428,5.927653223516444e-13,0.6523232323232323
pDim90_E.RP4,429,7.139879293151947e-13,0.6523232323232323
pDim90_E.RP4,430,8.600009885621867e-13,0.6523232323232323
