SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2
pLFC_S.pB10,157,4.829203281008418e-16,0.09036912751677847,187.1,0,0,54119384.16475922,5.342383535566515e-19
pLFC_S.pB10,158,5.464705499538362e-16,0.09036912751677847,187.1,0,0,54119384.16475922,6.04541809813692e-19
pLFC_S.pB10,159,6.183837055301761e-16,0.09036912751677847,187.1,0,0,54119384.16475922,6.840968974875975e-19
pLFC_S.pB10,160,6.997603206568712e-16,0.09036912751677847,187.1,0,0,54119384.16475922,7.741210915396871e-19
pLFC_S.pB10,161,7.918457455892817e-16,0.09036912751677847,187.1,0,0,54119384.16475922,8.7599208146256e-19
pLFC_S.pB10,162,8.960492132781393e-16,0.09036912751677847,187.1,0,0,54119384.16475922,9.912688548470953e-19
pLFC_S.pB10,163,1.013965405621846e-15,0.09036912751677847,187.1,0,0,54119384.16475922,1.1217155554635558e-18
pLFC_S.pB10,164,1.1473988577441476e-15,0.09036912751677847,187.1,0,0,54119384.16475922,1.2693284809733009e-18
pLFC_S.pB10,165,1.2983915737689048e-15,0.09036912751677847,187.1,0,0,54119384.16475922,1.436366633435612e-18
pLFC_S.pB10,166,1.4692542767111578e-15,0.09036912751677847,187.1,0,0,54119384.16475922,1.6253862901460453e-18
pLFC_S.pB10,167,1.6626017707184041e-15,0.09036912751677847,187.1,0,0,54119384.16475922,1.8392801238691704e-18
pLFC_S.pB10,168,1.8813929568294783e-15,0.09036912751677847,187.1,0,0,54119384.16475922,2.0813214711524877e-18
pLFC_S.pB10,169,2.128976114633943e-15,0.09036912751677847,187.1,0,0,54119384.16475922,2.3552144261946015e-18
pLFC_S.pB10,170,2.409140142801455e-15,0.09036912751677847,187.1,0,0,54119384.16475922,2.6651505268953237e-18
pLFC_S.pB10,171,2.7261725426428152e-15,0.09036912751677847,187.1,0,0,54119384.16475922,3.0158729006034392e-18
pLFC_S.pB10,172,3.0849250320561607e-15,0.09036912751677847,187.1,0,0,54119384.16475922,3.4127488512423504e-18
pLFC_S.pB10,173,3.490887793984226e-15,0.09036912751677847,187.1,0,0,54119384.16475922,3.861851998683702e-18
pLFC_S.pB10,174,3.950273495646556e-15,0.09036912751677847,187.1,0,0,54119384.16475922,4.370055227430265e-18
