SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv
pLFC_S.pB10,13,4.5150551545581374e-14,0.07599999999999996,216,0,0,1000053655.232358,9.93297812951524e-18,-13.345336940107076,1000053655.232358,9.93297812951524e-18,1,9.932445201860051e-27,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,14,7.240878580435932e-14,0.07599999999999996,216,0,0,1000053655.232358,1.5929960787072686e-17,-13.140208734978872,1000053655.232358,1.5929960787072686e-17,1,1.592910610718325e-26,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,15,1.1612332700672657e-13,0.07599999999999996,216,0,0,1000053655.232358,2.554783919231196e-17,-12.935080529850666,1000053655.232358,2.554783919231196e-17,1,2.5546468490609171e-26,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,16,1.8622915610745218e-13,0.07599999999999996,216,0,0,1000053655.232358,4.097325252114266e-17,-12.729952324722461,1000053655.232358,4.097325252114266e-17,1,4.0971054209709083e-26,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,17,2.986591882825131e-13,0.07599999999999996,216,0,0,1000053655.232358,6.571395577945266e-17,-12.524824119594257,1000053655.232358,6.571395577945266e-17,1,6.571043007105885e-26,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,18,4.78965338242225e-13,0.07599999999999996,216,0,0,1000053655.232358,1.0539797588969831e-16,-12.31969591446605,1000053655.232358,1.0539797588969831e-16,1,1.0539232104022415e-25,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,19,7.681256905462509e-13,0.07599999999999996,216,0,0,1000053655.232358,1.6905770877635954e-16,-12.114567709337846,1000053655.232358,1.6905770877635954e-16,1,1.6904863843238465e-25,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,20,1.2318575674859596e-12,0.07599999999999996,216,0,0,1000053655.232358,2.711956222231111e-16,-11.90943950420964,1000053655.232358,2.711956222231111e-16,1,2.711810719396851e-25,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,21,1.9755530706091498e-12,0.07599999999999996,216,0,0,1000053655.232358,4.351134741396454e-16,-11.704311299081436,1000053655.232358,4.351134741396454e-16,1,4.350901292776624e-25,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,22,3.1682314886113828e-12,0.07599999999999996,216,0,0,1000053655.232358,6.982937467549994e-16,-11.499183093953231,1000053655.232358,6.982937467549994e-16,1,6.98256281651962e-25,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,23,5.080952222829267e-12,0.07599999999999996,216,0,0,1000053655.232358,1.1211391475925877e-15,-11.294054888825025,1000053655.232358,1.1211391475925877e-15,1,1.1210789958385743e-24,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,24,8.148418315856301e-12,0.07599999999999996,216,0,0,1000053655.232358,1.8012707653848356e-15,-11.088926683696819,1000053655.232358,1.8012707653848356e-15,1,1.8011741229687504e-24,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,25,1.3067771185065376e-11,0.07599999999999996,216,0,0,1000053655.232358,2.8971914415448687e-15,-10.883798478568615,1000053655.232358,2.8971914415448687e-15,1,2.8970360004051176e-24,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,26,2.0957029588542843e-11,0.07599999999999996,216,0,0,1000053655.232358,4.668148638829643e-15,-10.67867027344041,1000053655.232358,4.668148638829643e-15,1,4.667898181668082e-24,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,27,3.360918116449733e-11,0.07599999999999996,216,0,0,1000053655.232358,7.543101081056099e-15,-10.473542068312206,1000053655.232358,7.543101081056099e-15,1,7.542696375929443e-24,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,28,5.389967379563866e-11,0.07599999999999996,216,0,0,1000053655.232358,1.2244769561127672e-14,-10.268413863184,1000053655.232358,1.2244769561127672e-14,1,1.2244112600421079e-23,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,29,8.643991714814833e-11,0.07599999999999996,216,0,0,1000053655.232358,2.0025260659951424e-14,-10.063285658055793,1000053655.232358,2.0025260659951424e-14,1,2.0024186257584995e-23,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,30,1.386253153387973e-10,0.07599999999999996,216,0,0,1000053655.232358,3.3147402575172575e-14,-9.858157452927589,1000053655.232358,3.3147402575172575e-14,1,3.314562413900775e-23,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,31,2.2231601656726766e-10,0.07599999999999996,216,0,0,1000053655.232358,5.596377106488739e-14,-9.653029247799385,1000053655.232358,5.596377106488739e-14,1,5.596076847685184e-23,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,32,3.5653236280505784e-10,0.07599999999999996,216,0,0,1000053655.232358,9.763080118608403e-14,-9.44790104267118,1000053655.232358,9.763080118608403e-14,1,9.762556306381376e-23,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,33,5.71777632984422e-10,0.07599999999999996,216,0,0,1000053655.232358,1.7998204377794428e-13,-9.242772837542974,1000053655.232358,1.7998204377794428e-13,1,1.7997238731768473e-22,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,34,9.169705072748891e-10,0.07599999999999996,216,0,0,1000053655.232358,3.649218704010708e-13,-9.037644632414768,1000053655.232358,3.649218704010708e-13,1,3.649022914838333e-22,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,35,1.4705627899839024e-9,0.07599999999999996,216,0,0,1000053655.232358,8.759582575613709e-13,-8.832516427286563,1000053655.232358,8.759582575613709e-13,1,8.759112603391724e-22,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,36,2.358369110160432e-9,0.07599999999999996,216,0,0,1000053655.232358,2.857622828124328e-12,-8.627388222158359,1000053655.232358,2.857622828124328e-12,1,2.8574695099338168e-21,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,37,3.782160746648424e-9,0.07599999999999996,216,0,0,1000053655.232358,1.629267452281189e-11,-8.422260017030155,1000053655.232358,1.629267452281189e-11,1,1.6291800382476837e-20,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,38,6.065522081280619e-9,0.07599999999999996,216,0,0,1000053655.2323586,2.4721013313592404e-10,-8.217131811901949,1000053655.2323586,2.4721013313592404e-10,1,2.4719686973044036e-19,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,39,9.727391452387332e-9,0.07599999999999996,216,0,0,1000053655.2323586,1.9060671804110723e-8,-8.012003606773742,1000053655.2323586,1.9060671804110723e-8,1,1.905964915420668e-17,0.009900990099009901,-0.009900990099009882,Decrease
pLFC_S.pB10,40,1.5600000000000017e-8,0.07599999999999996,216,0,0,1000053655.2323426,2.0228308886236372e-5,-7.806875401645538,1000053655.2323426,2.0228308886236372e-5,0.9999999999999797,2.0227223589854603e-14,0.009900990099009901,-0.009900990098989674,Decrease
pLFC_S.pB10,41,1.5600000000000014e-16,0.09651282051282048,216,0,0,1000053655.2323776,4.8700580723086015e-19,-15.806875401645538,1000053655.2323776,4.8700580723086015e-19,1,4.869796782230619e-28,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,42,2.501801240252073e-16,0.09651282051282048,216,0,0,1000053655.2323776,7.810203850052663e-19,-15.601747196517334,1000053655.2323776,7.810203850052663e-19,1,7.809784814233636e-28,0.009900990099009901,-0.009900990099009901,Decrease
