SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv
pHFC_S.pB10-A,29,2.947488631275547e-16,0.223,29,0,0,295079481.0900231,0.5582396129075061,-15.530547861341887,295079481.0900231,0.5582396129075061,0.999999998108172,1.8918279569601945e-9,0.009900990099009901,-0.009900988207181945,Decrease
pHFC_S.pB10-A,30,3.5502604912438983e-16,0.223,29,0,0,295079481.0787972,0.6724015964120139,-15.449739780533807,295079481.0787972,0.6724015964120139,0.9999999977212864,2.278713492451368e-9,0.009900990099009901,-0.009900987820296409,Decrease
pHFC_S.pB10-A,31,4.276301330544164e-16,0.223,29,0,0,295079481.06528264,0.8099101125699334,-15.368931699725726,295079481.06528264,0.8099101125699334,0.9999999972552814,2.744718498972064e-9,0.009900990099009901,-0.009900987354291402,Decrease
pHFC_S.pB10-A,32,5.150820091853792e-16,0.223,29,0,0,295079481.04899913,0.9755396112527224,-15.288123618917645,295079481.04899913,0.9755396112527224,0.9999999966939768,3.3060231926650755e-9,0.009900990099009901,-0.009900986792986708,Decrease
pHFC_S.pB10-A,33,6.204181035873966e-16,0.223,29,0,0,295079481.0293867,1.1750409348153823,-15.207315538109563,295079481.0293867,1.1750409348153823,0.9999999960178833,3.9821167030560515e-9,0.009900990099009901,-0.009900986116893199,Decrease
pHFC_S.pB10-A,34,7.472958022116599e-16,0.223,29,0,0,295079481.0057687,1.4153409940784671,-15.126507457301482,295079481.0057687,1.4153409940784671,0.9999999952035261,4.796473758411387e-9,0.009900990099009901,-0.009900985302536143,Decrease
pHFC_S.pB10-A,35,9.001204393844684e-16,0.223,29,0,0,295079480.9773141,1.7047832788735116,-15.045699376493403,295079480.9773141,1.7047832788735116,0.9999999942226303,5.777369756033334e-9,0.009900990099009901,-0.009900984321640145,Decrease
pHFC_S.pB10-A,36,1.0841982558978841e-15,0.223,29,0,0,295079480.9430438,2.0534175540182993,-14.964891295685321,295079480.9430438,2.0534175540182993,0.9999999930411374,6.958862517875985e-9,0.009900990099009901,-0.009900983140147384,Decrease
pHFC_S.pB10-A,37,1.3059206375714e-15,0.223,29,0,0,295079480.9017658,2.4733487993933285,-14.88408321487724,295079480.9017658,2.4733487993933285,0.9999999916180252,8.381974819473055e-9,0.009900990099009901,-0.009900981717035082,Decrease
pHFC_S.pB10-A,38,1.572986031251753e-15,0.223,29,0,0,295079480.8520423,2.9791575098610283,-14.80327513406916,295079480.8520423,2.9791575098610283,0.9999999899038813,1.009611875139803e-8,0.009900990099009901,-0.00990098000289115,Decrease
pHFC_S.pB10-A,39,1.8946672434203496e-15,0.223,29,0,0,295079480.7921548,3.5884059485300988,-14.722467053261079,295079480.7921548,3.5884059485300988,0.9999999878391885,1.2160811369394192e-8,0.009900990099009901,-0.009900977938198531,Decrease
pHFC_S.pB10-A,40,2.2821334023121616e-15,0.223,29,0,0,295079480.7200178,4.3222479313653945,-14.641658972452998,295079480.7200178,4.3222479313653945,0.9999999853522589,1.464774120351436e-8,0.009900990099009901,-0.009900975451268697,Decrease
pHFC_S.pB10-A,41,2.7488377624278105e-15,0.223,29,0,0,295079480.6331268,5.206163316012396,-14.560850891644918,295079480.6331268,5.206163316012396,0.9999999823567427,1.764325737929421e-8,0.009900990099009901,-0.009900972455752522,Decrease
pHFC_S.pB10-A,42,3.310984816441331e-15,0.223,29,0,0,295079480.52847123,6.270842697787553,-14.480042810836837,295079480.52847123,6.270842697787553,0.9999999787486323,2.125136777824345e-8,0.009900990099009901,-0.009900968847642123,Decrease
pHFC_S.pB10-A,43,3.988092933146662e-15,0.223,29,0,0,295079480.4024072,7.553253031452612,-14.399234730028756,295079480.4024072,7.553253031452612,0.9999999744026495,2.5597350340351652e-8,0.009900990099009901,-0.009900964501659561,Decrease
pHFC_S.pB10-A,44,4.8036720568561714e-15,0.223,29,0,0,295079480.2505692,9.097921179783713,-14.318426649220676,295079480.2505692,9.097921179783713,0.999999969167897,3.083210290173378e-8,0.009900990099009901,-0.009900959266906999,Decrease
