SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2
pHFC_S.pB10-A,98,2.599438621921561e-13,0.223,29,0,0,295079432.7486465,492.340716057402
pHFC_S.pB10-A,99,2.9415134767242274e-13,0.223,29,0,0,295079426.37975806,557.1336070964531
pHFC_S.pB10-A,100,3.328603899619747e-13,0.223,29,0,0,295079419.1727125,630.4537996360812
pHFC_S.pB10-A,101,3.7666337442391643e-13,0.223,29,0,0,295079411.0171895,713.4236846412891
pHFC_S.pB10-A,102,4.2623064176731745e-13,0.223,29,0,0,295079401.7883695,807.3134208025245
pHFC_S.pB10-A,103,4.823207466328162e-13,0.223,29,0,0,295079391.34499115,913.5603986270764
pHFC_S.pB10-A,104,5.457920661636348e-13,0.223,29,0,0,295079379.5271876,1033.79127111096
pHFC_S.pB10-A,105,6.176159362142223e-13,0.223,29,0,0,295079366.1540672,1169.8468901986132
pHFC_S.pB10-A,106,6.988915162270038e-13,0.223,29,0,0,295079351.0209155,1323.8105332845898
pHFC_S.pB10-A,107,7.908626102624721e-13,0.223,29,0,0,295079333.8960637,1498.0398551017458
pHFC_S.pB10-A,108,8.949367016039359e-13,0.223,29,0,0,295079314.51735204,1695.203058299482
pHFC_S.pB10-A,109,1.0127064922337457e-12,0.223,29,0,0,295079292.5880956,1918.3198417923884
pHFC_S.pB10-A,110,1.1459742768112118e-12,0.223,29,0,0,295079267.7725317,2170.807760631108
pHFC_S.pB10-A,111,1.2967795241603561e-12,0.223,29,0,0,295079239.69069856,2456.5347159564017
pHFC_S.pB10-A,112,1.4674300883619161e-12,0.223,29,0,0,295079207.9125955,2779.8783899616556
pHFC_S.pB10-A,113,1.6605375270897437e-12,0.223,29,0,0,295079171.9515649,3145.7935503426384
pHFC_S.pB10-A,114,1.879057067687207e-12,0.223,29,0,0,295079131.2568591,3559.888273333285
pHFC_S.pB10-A,115,2.1263328326059773e-12,0.223,29,0,0,295079085.2051655,4028.5102762789197
pHFC_S.pB10-A,116,2.40614901631651e-12,0.223,29,0,0,295079033.0910394,4558.844712286627
pHFC_S.pB10-A,117,2.722787796878141e-12,0.223,29,0,0,295078974.1160763,5159.024963712718
pHFC_S.pB10-A,118,3.0810948684207853e-12,0.223,29,0,0,295078907.3766196,5838.25818146523
