SetID,SweepID,gamma_M,psi_M
pHFC_S.pB10-A,150,1.610000000000001e-10,0.22299999999999998
pHFC_S.pB10-A,151,1.610000000000001e-18,0.22836912751677851
pHFC_S.pB10-A,152,1.8218690210985618e-18,0.22836912751677851
pHFC_S.pB10-A,153,2.061619086980515e-18,0.22836912751677851
pHFC_S.pB10-A,154,2.3329192222827754e-18,0.22836912751677851
pHFC_S.pB10-A,155,2.6399212793803322e-18,0.22836912751677851
pHFC_S.pB10-A,156,2.9873234764235437e-18,0.22836912751677851
pHFC_S.pB10-A,157,3.3804422967059073e-18,0.22836912751677851
pHFC_S.pB10-A,158,3.825293849676839e-18,0.22836912751677851
pHFC_S.pB10-A,159,4.328685938711234e-18,0.22836912751677851
pHFC_S.pB10-A,160,4.8983222445980984e-18,0.22836912751677851
pHFC_S.pB10-A,161,5.542920219124995e-18,0.22836912751677851
pHFC_S.pB10-A,162,6.272344492947002e-18,0.22836912751677851
pHFC_S.pB10-A,163,7.097757839352925e-18,0.22836912751677851
pHFC_S.pB10-A,164,8.031792004209035e-18,0.22836912751677851
pHFC_S.pB10-A,165,9.088741016382335e-18,0.22836912751677851
pHFC_S.pB10-A,166,1.0284779936978149e-17,0.22836912751677851
pHFC_S.pB10-A,167,1.1638212395028784e-17,0.22836912751677851
pHFC_S.pB10-A,168,1.316975069780635e-17,0.22836912751677851
pHFC_S.pB10-A,169,1.4902832802437602e-17,0.22836912751677851
