SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv
pHFCi_S.pB10,52,-2,-0.38,1.56e-14,-0.09000000000000002,48,0,0,97577119.3781395,0,-13.806875401645538,97577119.3781395,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,53,-1.7999999999999998,-0.38,2.4724333802393382e-14,-0.09000000000000002,48,0,0,97577119.37813976,0,-13.606875401645539,97577119.37813976,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,54,-1.5999999999999996,-0.38,3.918542833154948e-14,-0.09000000000000002,48,0,0,97577119.3781414,0,-13.406875401645538,97577119.3781414,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,55,-1.4,-0.38,6.210471860634558e-14,-0.09000000000000002,48,0,0,97577119.37814233,0,-13.206875401645538,97577119.37814233,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,56,-1.1999999999999995,-0.38,9.842934573891021e-14,-0.09000000000000002,48,0,0,97577119.3781434,0,-13.006875401645539,97577119.3781434,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,57,-1,-0.38,1.5600000000000004e-13,-0.09000000000000002,48,0,0,97577119.37814575,0,-12.806875401645538,97577119.37814575,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,58,-0.7999999999999998,-0.38,2.472433380239338e-13,-0.09000000000000002,48,0,0,97577119.37814955,0,-12.606875401645539,97577119.37814955,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,59,-0.5999999999999996,-0.38,3.918542833154949e-13,-0.09000000000000002,48,0,0,97577119.37815627,0,-12.406875401645538,97577119.37815627,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,60,-0.3999999999999999,-0.38,6.210471860634558e-13,-0.09000000000000002,48,0,0,97577119.3781658,0,-12.206875401645538,97577119.3781658,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,61,-0.19999999999999973,-0.38,9.84293457389102e-13,-0.09000000000000002,48,0,0,97577119.37818123,0,-12.006875401645539,97577119.37818123,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,62,0,-0.38,1.56e-12,-0.09000000000000002,48,0,0,97577119.3782064,0,-11.806875401645538,97577119.3782064,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,63,0.20000000000000015,-0.38,2.472433380239338e-12,-0.09000000000000002,48,0,0,97577119.37824588,0,-11.606875401645539,97577119.37824588,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,64,0.4000000000000003,-0.38,3.918542833154948e-12,-0.09000000000000002,48,0,0,97577119.37830748,0,-11.406875401645538,97577119.37830748,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,65,0.6000000000000005,-0.38,6.210471860634565e-12,-0.09000000000000002,48,0,0,97577119.37840755,0,-11.206875401645538,97577119.37840755,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,66,0.8000000000000007,-0.38,9.842934573891032e-12,-0.09000000000000002,48,0,0,97577119.37856483,0,-11.006875401645537,97577119.37856483,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,67,1,-0.38,1.56e-11,-0.09000000000000002,48,0,0,97577119.3788147,0,-10.806875401645538,97577119.3788147,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,68,1.2000000000000002,-0.38,2.4724333802393383e-11,-0.09000000000000002,48,0,0,97577119.3792125,0,-10.606875401645539,97577119.3792125,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,69,1.4000000000000004,-0.38,3.918542833154948e-11,-0.09000000000000002,48,0,0,97577119.37984492,0,-10.406875401645538,97577119.37984492,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,70,1.6000000000000003,-0.38,6.210471860634565e-11,-0.09000000000000002,48,0,0,97577119.38085853,0,-10.206875401645538,97577119.38085853,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,71,1.8000000000000007,-0.38,9.842934573891031e-11,-0.09000000000000002,48,0,0,97577119.382488,0,-10.006875401645537,97577119.382488,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,72,2,-0.38,1.56e-10,-0.09000000000000002,48,0,0,97577119.38512953,0,-9.806875401645538,97577119.38512953,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,73,2.2,-0.38,2.4724333802393377e-10,-0.09000000000000002,48,0,0,97577119.3894815,0,-9.606875401645539,97577119.3894815,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,74,2.4000000000000004,-0.38,3.9185428331549477e-10,-0.09000000000000002,48,0,0,97577119.39683606,0,-9.406875401645538,97577119.39683606,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,75,2.6000000000000005,-0.38,6.210471860634564e-10,-0.09000000000000002,48,0,0,97577119.40986,0,-9.206875401645538,97577119.40986,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,76,2.8000000000000007,-0.38,9.84293457389103e-10,-0.09000000000000002,48,0,0,97577119.43510668,0,-9.006875401645537,97577119.43510668,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,77,3,-0.38,1.56e-9,-0.09000000000000002,48,0,0,97577119.49432968,0,-8.806875401645538,97577119.49432968,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,78,3.2,-0.38,2.472433380239337e-9,-0.09000000000000002,48,0,0,97577119.71093611,0.0919936673920112,-8.606875401645539,97577119.71093611,0.0919936673920112,0.9999999990572208,9.427790815900785e-10,1.999999960000001e-8,-1.9057220518409933e-8,Decrease
pHFCi_S.pB10,79,3.4000000000000004,-0.38,3.918542833154948e-9,-0.09000000000000002,48,0,0,97577121.6816624,1.478433486912482,-8.406875401645538,97577121.6816624,1.478433486912482,0.9999999848485644,1.515143549053808e-8,1.999999960000001e-8,-4.848564109461931e-9,Decrease
pHFCi_S.pB10,80,3.6000000000000005,-0.38,6.2104718606345645e-9,-0.09000000000000002,48,0,0,97577212.71763976,116.07676316453885,-8.206875401645538,97577212.71763976,116.07676316453885,0.9999988104125763,1.1895874236229047e-6,1.999999960000001e-8,1.1695874240229047e-6,Increase
pHFCi_S.pB10,81,3.8000000000000007,-0.38,9.842934573891031e-9,-0.09000000000000002,48,0,0,97629968.88908347,109477.69361116884,-8.006875401645537,97629968.88908347,109477.69361116884,0.9988799026653118,0.001120097334688127,1.999999960000001e-8,0.001120077334688527,Increase
pHFCi_S.pB10,82,4,-0.38,1.56e-8,-0.09000000000000002,48,0,0,136811271.70599285,4825801.979729712,-7.806875401645538,136811271.70599285,4825801.979729712,0.9659283981647514,0.03407160183524864,1.999999960000001e-8,0.03407158183524904,Increase
pHFCi_S.pB10,83,-4,-0.36000000000000004,1.5600000000000002e-16,-0.07000000000000006,48,0,0,97577119.37469684,0,-15.806875401645538,97577119.37469684,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
