SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv,log_Mut_freq0,log_Mut_freq_change
pDim90_E.R1_max,116,1.7186243350696962e-8,0.422421052631579,24,164348236.30674228,174325.3246231239,1786576.4498614685,843700848.0767317,-7.76481904305462,166134812.75660375,843875173.4013548,0.1644882872778066,0.8355117127221934,0.009900990099009901,0.8256107226231835,Increase,-2.0043213737826426,1.9262739162645504
pDim90_E.R1_max,117,5.7742654682194696e-8,0.422421052631579,24,311103083.23182297,249244.17635846933,937970.379149002,697719702.2126666,-7.2385032535809355,312041053.610972,697968946.3890251,0.308948479332851,0.6910515206671489,0.009900990099009901,0.681150530568139,Increase,-2.0043213737826426,1.8438318007622647
pDim90_E.R1_max,118,1.940048270998079e-7,0.422421052631579,24,469687571.37114674,313945.7732512455,395164.35912258475,539613318.4964776,-6.7121874641072505,470082735.7302693,539927264.2697289,0.46542384306122725,0.5345761569387727,0.009900990099009901,0.5246751668397628,Increase,-2.0043213737826426,1.7323309583175586
pDim90_E.R1_max,119,6.518209657172565e-7,0.422421052631579,24,582379082.9774686,354143.4545276909,138862.90854496197,427137910.6594598,-6.185871674633567,582517945.8860136,427492054.1139875,0.5767447311274274,0.42325526887257253,0.009900990099009901,0.4133542787735626,Increase,-2.0043213737826426,1.6309237468909434
pDim90_E.R1_max,120,2.1899999999999964e-6,0.422421052631579,24,636813159.89201,372323.1531843204,44005.18985215127,372780511.7649552,-5.659555885159882,636857165.0818621,373152834.9181395,0.6305454055720845,0.36945459442791545,0.009900990099009901,0.35955360432890554,Increase,-2.0043213737826426,1.5718824454685612
pDim90_E.R1_max,121,2.1899999999999964e-16,0.4961052631578947,24,94084146.68592158,198840.04075180233,2464284.4055694244,0.0514104962753919,-15.659555885159882,96548431.091491,198840.0921622986,0.9979447472809353,0.0020552527190647544,0.009900990099009901,-0.007845737379945147,Decrease,-2.0043213737826426,-0.6828133947755015
pDim90_E.R1_max,122,7.358002046961483e-16,0.4961052631578947,24,94084146.69084632,198840.0407450908,2464284.4071324123,0.17272997824004394,-15.133240095686197,96548431.09797874,198840.21347506906,0.9979447460297362,0.0020552539702639507,0.009900990099009901,-0.00784573612874595,Decrease,-2.0043213737826426,-0.6828131303852705
pDim90_E.R1_max,123,2.472154982789463e-15,0.4961052631578947,24,94084146.7089133,198840.0407702139,2464284.4071202683,0.5803419342752462,-14.606924306212514,96548431.11603357,198840.6211121482,0.9979447418253572,0.002055258174642708,0.009900990099009901,-0.007845731924367192,Decrease,-2.0043213737826426,-0.6828122419614293
pDim90_E.R1_max,124,8.305991517703622e-15,0.4961052631578947,24,94084146.76961516,198840.0408546243,2464284.407079544,1.949850157366074,-14.08060851673883,96548431.1766947,198841.99070478167,0.9979447276993458,0.002055272300654202,0.009900990099009901,-0.0078457177983557,Decrease,-2.0043213737826426,-0.68280925701879
pDim90_E.R1_max,125,2.7906622186898548e-14,0.4961052631578947,24,94084146.97339028,198840.04113274012,2464284.407551269,6.551218009279894,-13.554292727265146,96548431.38094155,198846.59235074942,0.9979446802378704,0.0020553197621295586,0.009900990099009901,-0.007845670336880342,Decrease,-2.0043213737826426,-0.6827992281681832
